Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1552	-13722.7	-13720.9	-1.86804	0.752059	0.0787738	0.0348283	0.78631	0.000444792	0.000727658	0.0384557	0.00406655	0.00108593	0.00198461	0.0490406	0.00373192	0.00506658	0.0758829	0.105653	0.56491	0.0630301	0.000859918	0.15554	0.0382221	0.266495	0.0133719	0.024151	0.102549	0.160371	0.198994	0.100525	0.119125	0.327808	0.0931758	0.0853252	0.387092	0.942732	2.58485	0.308819	0.17832	0.210118	0.302743	2.41518
1553	-13722.5	-13720.6	-1.82911	0.724675	0.0777278	0.0502263	0.942379	0.000276003	0.000806054	0.0532027	0.00122762	0.000414515	0.0031028	0.0365157	0.00138848	0.00432032	0.0576202	0.11755	0.434461	0.0638894	0.00148569	0.173196	0.037392	0.2313	0.0134076	0.0305986	0.0789379	0.147479	0.182997	0.0924438	0.103415	0.387981	0.0856852	0.0794647	0.374943	0.93368	2.61191	0.308819	0.17832	0.210118	0.302743	2.41142
1554	-13716.1	-13714.1	-1.96424	0.690502	0.0830057	0.0448373	0.825816	0.00110834	0.00129372	0.0374939	0.00282909	0.000624809	0.00043482	0.0428155	0.00368612	0.00620372	0.0904623	0.104738	0.524512	0.0670533	0.00115756	0.163505	0.0363365	0.2313	0.0152788	0.0306911	0.109925	0.146427	0.181692	0.0957528	0.101407	0.39359	0.0811308	0.0721608	0.359014	0.921297	2.64753	0.304618	0.189498	0.20726	0.298625	2.42511
1555	-13720.8	-13719.7	-1.12518	0.758695	0.0767998	0.0589246	0.707107	0.000549558	0.00138765	0.046945	0.00108779	0.00105281	0.000841289	0.0277191	0.00677406	0.00271904	0.071527	0.134424	0.460474	0.0558694	0.000521191	0.106487	0.0696444	0.333593	0.00961098	0.0396823	0.127118	0.143644	0.178239	0.0939332	0.107578	0.380918	0.0956873	0.0867445	0.389957	0.944818	2.57848	0.304618	0.189498	0.20726	0.298625	2.34086
1556	-13717.6	-13713.3	-4.26766	0.685886	0.103015	0.0573009	0.963742	0.00102309	0.00146378	0.0483908	0.000719581	0.00173311	0.0020838	0.0401831	0.005407	0.00220788	0.100297	0.0969648	0.502985	0.0598408	0.000637095	0.135982	0.0404663	0.282027	0.00359313	0.0430243	0.162385	0.138042	0.181588	0.0902694	0.111005	0.366061	0.113035	0.0711764	0.356794	0.919524	2.65251	0.305373	0.187487	0.207774	0.299366	2.65547
1557	-13728.1	-13722.9	-5.20446	0.726976	0.0665575	0.0522642	1.04564	0.000677896	0.000367693	0.063247	0.00109567	0.00445883	0.000973388	0.0297016	0.00435528	0.000512686	0.111842	0.108874	0.482706	0.0776417	0.000201653	0.12047	0.0706485	0.305111	0.00826791	0.0279919	0.165344	0.137646	0.229783	0.0900109	0.0648357	0.365012	0.112711	0.079957	0.375985	0.934469	2.60959	0.30329	0.19303	0.206356	0.297323	2.74895
1558	-13732.3	-13723.2	-9.00672	0.63492	0.108837	0.0474971	1.11266	0.000632662	0.000347622	0.0639803	0.000408589	0.00237321	0.000848405	0.0351172	0.00617054	0.0031817	0.074067	0.145414	0.451971	0.0887682	0.000472439	0.155576	0.0530389	0.532255	0.0163675	0.0364949	0.19316	0.142051	0.210835	0.0768796	0.0719322	0.380736	0.117567	0.060381	0.331135	0.89814	2.71034	0.294759	0.184238	0.213453	0.307549	3.12963
1559	-13720.1	-13712.3	-7.78422	0.611234	0.0917275	0.0562352	1.10969	0.00326041	0.000264185	0.052035	0.000566978	0.0018559	0.000555288	0.0403318	0.00366395	0.00535558	0.143684	0.11321	0.505588	0.0877856	0.000612334	0.179286	0.043572	0.387147	0.012949	0.0478356	0.120292	0.14508	0.215331	0.0907512	0.095207	0.345936	0.107695	0.055433	0.318459	0.886944	2.73916	0.294759	0.184238	0.213453	0.307549	3.0075
1560	-13715.1	-13710	-5.05393	0.644642	0.0747854	0.0495124	0.894532	0.0033923	0.000538845	0.0544878	0.000718695	0.00103272	0.000584352	0.0366892	0.00410877	0.00441829	0.12908	0.134284	0.582218	0.0610682	0.000449709	0.150818	0.0456565	0.274284	0.014879	0.0293967	0.187373	0.153191	0.212046	0.094168	0.0937547	0.351504	0.095336	0.0624268	0.336196	0.90249	2.69889	0.294759	0.184238	0.213453	0.307549	2.73431
1561	-13723.9	-13719.1	-4.85154	0.68587	0.0640511	0.0637302	0.950195	0.0050406	0.00162124	0.0390456	0.00320719	0.00215504	0.000400402	0.0347259	0.00660684	0.00135656	0.0965255	0.12259	0.691182	0.047711	0.000570667	0.139045	0.0429674	0.191984	0.023157	0.0377108	0.148281	0.172703	0.21207	0.0941788	0.0937656	0.351545	0.0757376	0.071173	0.356786	0.919518	2.65252	0.294759	0.184238	0.213453	0.307549	2.71386
1562	-13726	-13721.5	-4.47843	0.649357	0.0821692	0.0475623	0.893583	0.00878115	0.00406508	0.042147	0.0066101	0.00430469	0.000910567	0.0385006	0.00958932	0.00081234	0.105705	0.118548	0.558249	0.0638696	0.00413304	0.175881	0.0452406	0.308549	0.00947338	0.0356134	0.112435	0.164522	0.202317	0.114664	0.110865	0.335378	0.0722545	0.0634219	0.338622	0.904552	2.6934	0.294759	0.184238	0.213453	0.307549	2.67673
1563	-13721.1	-13716	-5.15179	0.672528	0.0728014	0.0607873	0.928774	0.00571125	0.00397876	0.0543517	0.00242192	0.00598099	0.000711648	0.0446025	0.00764279	8.39017e-05	0.118103	0.133606	0.603389	0.0797558	0.00436947	0.121925	0.0472348	0.235775	0.0110895	0.0355669	0.16529	0.152363	0.196213	0.0920417	0.0913579	0.377873	0.0901515	0.0683326	0.350274	0.914247	2.66715	0.294759	0.184238	0.213453	0.307549	2.74395
1564	-13720.1	-13717.8	-2.29747	0.74274	0.0860035	0.0620502	0.750936	0.00281347	0.00168083	0.0464995	0.00240356	0.000911342	0.000975607	0.0423196	0.0102297	0.000155569	0.110865	0.103733	0.576641	0.0570805	0.00690104	0.166891	0.0724849	0.17659	0.00621602	0.0323577	0.141431	0.142977	0.195812	0.091865	0.117406	0.361973	0.0899671	0.083331	0.383017	0.939732	2.59392	0.294759	0.184238	0.213453	0.307549	2.45817
1565	-13720.5	-13717.6	-2.94878	0.74274	0.0854485	0.0434902	0.907578	0.0078147	0.000899062	0.0476113	0.00186343	0.00174909	0.00213391	0.0365623	0.00878494	6.67768e-05	0.0778195	0.0894107	0.544467	0.0589562	0.00436737	0.120808	0.0737884	0.231767	0.00755609	0.0135785	0.15678	0.157469	0.192145	0.0901449	0.116764	0.355195	0.0882825	0.083331	0.383017	0.939732	2.59392	0.308656	0.180608	0.209247	0.301489	2.5233
1566	-13714.9	-13711.8	-3.16244	0.720097	0.0901508	0.0545836	0.862487	0.0033692	0.00136449	0.0387399	0.000575145	0.00203063	0.00198177	0.0386914	0.00707033	1.17414e-05	0.0960583	0.0994274	0.474175	0.0623885	0.00163009	0.173463	0.0746588	0.295332	0.0100062	0.0333692	0.123215	0.155394	0.213515	0.0889575	0.115226	0.339788	0.0871196	0.0784852	0.37286	0.932094	2.61656	0.308656	0.180608	0.209247	0.301489	2.54478
1567	-13723.5	-13719.3	-4.14101	0.687577	0.0737536	0.0606217	0.862487	0.00422215	0.000889912	0.0650747	0.000885319	0.00369058	0.000365696	0.0332439	0.0083998	1.09921e-05	0.121144	0.103222	0.500913	0.0899401	0.00201506	0.155361	0.0459012	0.310395	0.015065	0.0393113	0.145887	0.155211	0.213262	0.0888525	0.127495	0.351786	0.0633939	0.0715369	0.357609	0.920176	2.65068	0.308656	0.180608	0.209247	0.301489	2.6428
1568	-13723.4	-13719.8	-3.62784	0.716577	0.0681471	0.0449586	0.970548	0.00550938	0.000888687	0.0359973	0.000350948	0.00317087	0.000240547	0.0378028	0.00660842	7.45881e-06	0.0904591	0.134726	0.425045	0.0800781	0.00248306	0.115297	0.0683006	0.293198	0.0180891	0.0407156	0.148716	0.173235	0.178135	0.0912031	0.130867	0.361092	0.0654671	0.077732	0.371248	0.93086	2.62016	0.308656	0.180608	0.209247	0.301489	2.59134
1569	-13720	-13716.9	-3.05607	0.74422	0.0921687	0.0599402	0.989293	0.00274984	0.000582279	0.0376407	0.000925668	0.00303934	0.000786091	0.0343066	0.00831916	5.60758e-06	0.06842	0.0930649	0.429323	0.0702399	0.0018561	0.132661	0.0491696	0.288593	0.0184256	0.0375701	0.114943	0.15067	0.193427	0.0965077	0.138479	0.351641	0.0692748	0.0836477	0.383668	0.940214	2.59247	0.307822	0.182821	0.208682	0.300674	2.53402
1570	-13720.9	-13715.9	-4.98031	0.623924	0.0879675	0.0495148	1.03375	0.000959647	0.000196048	0.052597	0.00157982	0.00231656	0.000373937	0.0276151	0.00848048	1.24737e-05	0.0940239	0.100286	0.510237	0.0557964	0.00434238	0.197567	0.0455821	0.263829	0.00844817	0.0550974	0.126477	0.161874	0.246297	0.0979634	0.0819089	0.343788	0.0681687	0.0580769	0.325312	0.89305	2.72356	0.305642	0.188611	0.207204	0.298544	2.72705
1571	-13724.4	-13721.3	-3.13002	0.702912	0.101993	0.0479785	0.805473	0.000337519	0.000705805	0.0384305	0.000696675	0.00213269	0.000348027	0.0438719	0.00871205	1.23672e-05	0.109138	0.117485	0.504854	0.105337	0.00889848	0.159852	0.0471966	0.232961	0.00277129	0.0288911	0.173548	0.152588	0.232167	0.10168	0.102267	0.335066	0.0762316	0.0748105	0.364901	0.925943	2.63435	0.305642	0.188611	0.207204	0.298544	2.54162
1572	-13716.8	-13714	-2.87514	0.746177	0.0684954	0.0445507	0.894365	0.000336415	0.00252098	0.061403	0.00194539	0.00123655	0.000613928	0.037876	0.0104148	1.72488e-05	0.0876376	0.120726	0.45678	0.0749711	0.00562401	0.0887236	0.051355	0.293337	0.00588142	0.0413355	0.165774	0.152296	0.231723	0.101486	0.102071	0.336338	0.0760858	0.0840665	0.384527	0.940848	2.59056	0.3008	0.189926	0.208648	0.300626	2.51592
1573	-13722.3	-13720.2	-2.16147	0.706282	0.0557405	0.0434235	0.813488	0.000963535	0.00259353	0.0691713	0.00287048	0.0032086	0.000848944	0.0435711	0.00860535	2.26073e-05	0.0897292	0.0903229	0.572241	0.0693872	0.00843298	0.157746	0.0458326	0.208544	0.00865728	0.0463611	0.10299	0.155916	0.220289	0.0964779	0.101635	0.319742	0.10594	0.0755306	0.366479	0.927174	2.63082	0.298515	0.190547	0.20933	0.301608	2.44475
1574	-13717.7	-13715.3	-2.3492	0.719659	0.0868155	0.0346974	0.917023	0.000921407	0.00141421	0.0393237	0.00208363	0.0048054	0.000411583	0.0379354	0.0105462	3.11075e-05	0.110318	0.123388	0.466393	0.0580832	0.00335485	0.142891	0.0508447	0.216312	0.012854	0.0389802	0.104031	0.162776	0.218499	0.0956938	0.100809	0.317143	0.105079	0.0783915	0.37266	0.931941	2.61701	0.300889	0.18411	0.210995	0.304007	2.46346
1575	-13720.4	-13718.3	-2.02167	0.716896	0.0895063	0.0388792	0.846145	0.00219557	0.000624274	0.0431298	0.00177186	0.00470792	0.00206232	0.0379041	0.00778728	0.000165461	0.0873412	0.111271	0.506089	0.0690537	0.00296033	0.125468	0.0692236	0.198941	0.0110488	0.0461045	0.128338	0.151329	0.179291	0.108337	0.0878323	0.359044	0.114167	0.0778003	0.371394	0.930972	2.61983	0.300984	0.184168	0.230794	0.284053	2.43072
1576	-13725.7	-13722.7	-3.03988	0.781299	0.0861738	0.0462109	0.943215	0.00244724	0.00107982	0.050064	0.000708563	0.00172943	0.00220823	0.0479705	0.00995172	0.000517894	0.0956727	0.124163	0.443743	0.0821381	0.0029319	0.134515	0.0457847	0.228761	0.00272236	0.0511705	0.128338	0.143068	0.183448	0.110848	0.0898686	0.355954	0.116814	0.0915735	0.399494	0.951635	2.5573	0.300984	0.184168	0.230794	0.284053	2.53222
1577	-13723	-13720.3	-2.65645	0.675656	0.0609486	0.0367479	0.902704	0.00219276	0.00115547	0.045187	0.00128133	0.00113081	0.00264999	0.0467663	0.0110666	0.000225766	0.0990481	0.0945488	0.505629	0.0695577	0.00540263	0.175811	0.0537197	0.219979	0.0114186	0.0410169	0.106215	0.140682	0.198392	0.109	0.0870432	0.350017	0.114866	0.0689978	0.351814	0.915502	2.66369	0.303137	0.185485	0.225292	0.286085	2.4944
1578	-13720	-13714.9	-5.08445	0.663661	0.0677037	0.0561979	0.978647	0.00219951	0.00203581	0.0541963	0.00174067	0.00306292	0.00581309	0.0402558	0.00837189	5.65302e-05	0.103585	0.132847	0.526304	0.0553255	0.0116908	0.152734	0.0670403	0.286867	0.00706219	0.0410267	0.132498	0.138282	0.190353	0.107236	0.120663	0.358886	0.0845794	0.0664496	0.345868	0.91062	2.67706	0.297678	0.182265	0.221235	0.298821	2.73726
1579	-13724.4	-13721.5	-2.85206	0.712297	0.104502	0.0499745	0.906795	0.00341468	0.00222044	0.0541426	0.00183485	0.00245082	0.0090362	0.0304796	0.00763394	5.62565e-05	0.0640263	0.096377	0.43465	0.0566451	0.00854226	0.128161	0.0452128	0.321561	0.00706747	0.0368744	0.142123	0.169606	0.183434	0.103338	0.116277	0.34584	0.0815049	0.0768165	0.369275	0.929341	2.62457	0.297678	0.182265	0.221235	0.298821	2.51378
1580	-13722.3	-13717.9	-4.3528	0.706995	0.0855859	0.056307	0.897357	0.00270062	0.00269027	0.0479081	0.00264138	0.00472451	0.00318768	0.0589647	0.00840049	7.33704e-05	0.0900756	0.115428	0.510889	0.0867915	0.00403848	0.183392	0.036429	0.278771	0.0100879	0.0348549	0.142582	0.154761	0.221967	0.094293	0.1061	0.348509	0.0743709	0.075683	0.366812	0.927433	2.63007	0.297678	0.182265	0.221235	0.298821	2.66388
1581	-13721.1	-13715.5	-5.51004	0.684626	0.0842276	0.0353304	0.945809	0.00131032	0.000981419	0.0449239	0.00318863	0.00315581	0.00156656	0.0368775	0.00963498	0.000220138	0.128957	0.126812	0.591	0.0820494	0.00516928	0.133885	0.0446168	0.318279	0.012249	0.0410397	0.128434	0.148758	0.175628	0.104693	0.104564	0.386947	0.0794112	0.0709079	0.356185	0.919035	2.65387	0.287112	0.185007	0.224564	0.303317	2.77972
1582	-13717.7	-13712.5	-5.20521	0.663824	0.0745646	0.0487186	0.991092	0.00366823	0.0012576	0.0550674	0.00251599	0.00492889	0.000347656	0.0334979	0.00937972	0.000273629	0.129122	0.126667	0.595521	0.0697685	0.00566813	0.103655	0.0502886	0.263831	0.00439731	0.020295	0.154812	0.166343	0.196389	0.0923342	0.116925	0.354445	0.0735637	0.0664843	0.345949	0.910688	2.67688	0.304679	0.181345	0.218649	0.295327	2.74934
1583	-13720.7	-13717.1	-3.54487	0.6966	0.0670827	0.0545163	0.977172	0.00358562	0.00248159	0.0645843	0.0019378	0.0018978	0.000186824	0.0315359	0.0085727	0.000414316	0.0874606	0.144122	0.356196	0.0720429	0.0052416	0.152756	0.063517	0.361782	0.00401452	0.00871473	0.113324	0.140602	0.202723	0.094167	0.120695	0.365876	0.0759361	0.0734621	0.361921	0.923602	2.64101	0.302788	0.186425	0.217292	0.293495	2.58314
1584	-13718.6	-13714.4	-4.17987	0.689002	0.0636806	0.0577819	0.878797	0.00328638	0.00208643	0.050959	0.00118721	0.00213539	0.000399583	0.0392434	0.00817508	0.000386891	0.107865	0.126823	0.467229	0.0899929	0.00671876	0.167929	0.0657647	0.336157	0.00769474	0.0158436	0.146542	0.143883	0.207548	0.0782062	0.123511	0.374412	0.072439	0.0718407	0.358294	0.920724	2.64914	0.296648	0.188067	0.219205	0.29608	2.64668
1585	-13715.6	-13711	-4.57966	0.693519	0.0907324	0.0576315	0.848166	0.00265134	0.001876	0.037367	0.00100948	0.00200569	0.00043246	0.0406689	0.0082529	0.00132631	0.0905637	0.133263	0.533767	0.0685642	0.00577283	0.161373	0.0698727	0.358433	0.0160003	0.0347117	0.122193	0.143584	0.188086	0.112449	0.109958	0.373634	0.0722885	0.0728046	0.360456	0.922443	2.6443	0.295125	0.188474	0.21968	0.29672	2.68663
1586	-13719.9	-13716.6	-3.30372	0.706314	0.0859147	0.0636197	0.938493	0.00234067	0.000780608	0.038858	0.001216	0.000785864	0.00128888	0.0296125	0.00424347	0.00637506	0.11323	0.108967	0.386506	0.0763909	0.00491327	0.107656	0.0683184	0.285357	0.020751	0.0277178	0.185641	0.1419	0.181532	0.114466	0.107215	0.369253	0.0856329	0.0755375	0.366494	0.927186	2.63078	0.295125	0.188474	0.21968	0.29672	2.55898
1587	-13713.1	-13710.8	-2.33863	0.752342	0.0780377	0.0551548	0.842911	0.00266148	0.00126903	0.0337339	0.00447493	0.000602184	0.00155423	0.0351618	0.0014632	0.00650514	0.0765855	0.117987	0.491599	0.0692747	0.00290412	0.123342	0.0552505	0.268752	0.0162529	0.0282591	0.148502	0.142493	0.182291	0.0917947	0.126636	0.370795	0.0859906	0.0853857	0.387215	0.942821	2.58458	0.295125	0.188474	0.21968	0.29672	2.46224
1588	-13719.3	-13717.1	-2.20772	0.738578	0.0649465	0.0466002	0.810165	0.00528944	0.000432568	0.0377937	0.00346854	0.000575609	0.00231478	0.0266626	0.00226017	0.0051315	0.0819646	0.100991	0.551536	0.0669466	0.00382462	0.185531	0.0352054	0.209508	0.0193954	0.0435274	0.145145	0.173726	0.190325	0.0921141	0.103509	0.357435	0.0828921	0.0824402	0.381178	0.938366	2.59802	0.297049	0.176708	0.221112	0.30513	2.44922
1589	-13729.4	-13726.3	-3.07555	0.631222	0.0718117	0.03292	0.865872	0.00333224	0.000687892	0.0486753	0.0017155	0.00122673	0.00538917	0.0303114	0.00475812	0.00378665	0.0891393	0.0787224	0.595716	0.0494283	0.00288965	0.166946	0.0501797	0.247043	0.0146187	0.0727561	0.0986088	0.179244	0.177469	0.0736514	0.115321	0.368789	0.0855253	0.0596049	0.329189	0.896448	2.71476	0.299111	0.177935	0.215706	0.307248	2.53654
1590	-13719.5	-13718	-1.50844	0.705319	0.0740623	0.0477965	0.799179	0.00145585	0.000669421	0.0549003	0.00031486	0.0034326	0.00240528	0.0429596	0.00256254	0.00489319	0.0965651	0.0981268	0.482995	0.0558617	0.00361562	0.0902307	0.0412645	0.274515	0.00400855	0.0324762	0.165163	0.172803	0.171091	0.0917818	0.126335	0.355537	0.082452	0.0753247	0.366029	0.926823	2.63182	0.299111	0.177935	0.215706	0.307248	2.37945
1591	-13714.9	-13710.9	-3.97145	0.712955	0.068974	0.0558738	1.00361	0.00073645	0.00154235	0.0447149	0.000935533	0.0049288	0.00108533	0.0352991	0.00555361	0.00559474	0.0992475	0.107107	0.488414	0.0699248	0.00463232	0.146068	0.0447262	0.265392	0.00572328	0.0527715	0.112862	0.160447	0.197868	0.0852188	0.0871761	0.371132	0.0981576	0.0769574	0.369579	0.929576	2.62389	0.30079	0.178933	0.222144	0.298134	2.62572
1592	-13712.7	-13709.3	-3.38648	0.717167	0.0870496	0.0599984	0.952254	0.000501359	0.000883925	0.055851	0.00109011	0.00252728	0.00194555	0.038853	0.00336235	0.00389101	0.0871656	0.108901	0.471381	0.0605106	0.00273814	0.191884	0.0415516	0.254242	0.00418449	0.0310649	0.105368	0.160447	0.197868	0.0852188	0.0871761	0.371132	0.0981576	0.0778583	0.371519	0.931068	2.61956	0.30079	0.178933	0.222144	0.298134	2.5672
1593	-13710.4	-13706.2	-4.1823	0.63186	0.0851908	0.0469663	0.861811	0.000630826	0.00113745	0.0489819	0.00112018	0.00165016	0.0011909	0.036993	0.00747105	0.00258965	0.0963956	0.121811	0.56488	0.0745595	0.00215517	0.144763	0.0494812	0.314829	0.00679882	0.0468158	0.128985	0.160191	0.197553	0.0972802	0.110796	0.346989	0.08719	0.0597386	0.329525	0.896741	2.714	0.291304	0.192696	0.215138	0.300863	2.64721
1594	-13717.3	-13711	-6.29488	0.621933	0.0758144	0.0491503	1.16487	0.000398039	0.000796384	0.0436404	0.00159223	0.00244898	0.000938979	0.0377042	0.00576318	0.00429733	0.084548	0.151175	0.50101	0.0837898	0.000996173	0.146368	0.0684924	0.279971	0.00950929	0.0174364	0.127807	0.159919	0.198916	0.0971149	0.110608	0.3464	0.0870419	0.057661	0.324246	0.892109	2.72598	0.296112	0.17937	0.218689	0.305829	2.85851
1595	-13717.9	-13717.5	-0.349155	0.790617	0.0767191	0.0550987	0.844726	0.000472943	0.000243785	0.0468283	0.000746206	0.00451202	0.00321028	0.0350094	0.00730683	0.00108308	0.0658435	0.121472	0.411652	0.06533	0.00254267	0.159285	0.054369	0.174305	0.00470151	0.0275006	0.100141	0.157287	0.195642	0.0850504	0.135712	0.340698	0.0856093	0.0935606	0.403329	0.954321	2.54879	0.296112	0.17937	0.218689	0.305829	2.2631
1596	-13710.5	-13709.2	-1.26475	0.69659	0.0784755	0.0490316	0.857624	0.000342398	0.000146459	0.0359084	0.0020916	0.00151157	0.000668395	0.0362215	0.00648602	0.00124474	0.075195	0.100309	0.463441	0.0689485	0.000934967	0.136834	0.0474976	0.21294	0.00766895	0.0566072	0.114999	0.176745	0.203407	0.0874672	0.0908888	0.354219	0.0872731	0.0734599	0.361917	0.923598	2.64103	0.296112	0.17937	0.218689	0.305829	2.35513
1597	-13712.1	-13708.5	-3.63609	0.654148	0.0798689	0.0480736	0.953452	0.00139143	0.000349195	0.0398821	0.00071938	0.00403161	0.000587242	0.031442	0.00263085	0.00505157	0.103155	0.0991761	0.462901	0.0651635	0.000247589	0.14471	0.050033	0.276461	0.0100917	0.0410114	0.172044	0.165642	0.212223	0.0796634	0.11843	0.338491	0.0855511	0.0644344	0.341068	0.906615	2.68788	0.29801	0.180521	0.220091	0.301378	2.59247
1598	-13714.8	-13709.7	-5.13921	0.723046	0.095749	0.0480736	0.953452	0.00266692	0.000495889	0.0466919	0.00073067	0.00469948	0.00152274	0.0378669	0.00350418	0.00564278	0.107843	0.120558	0.595489	0.0757111	0.000513269	0.172154	0.0570894	0.261414	0.00378955	0.0297048	0.11708	0.142964	0.202885	0.0881761	0.113219	0.370968	0.081787	0.0791161	0.374204	0.933118	2.61356	0.29801	0.180521	0.220091	0.301378	2.74244
1599	-13712.9	-13709.6	-3.34654	0.702212	0.0846939	0.0524043	0.925879	0.00314771	0.000155733	0.0482081	0.000625953	0.00262785	0.00176879	0.0390806	0.00257931	0.00668957	0.0750786	0.102171	0.530295	0.0732106	0.000351408	0.166761	0.0436954	0.237394	0.00510997	0.0211919	0.14016	0.140014	0.198698	0.095235	0.110883	0.363312	0.0918587	0.0746609	0.364572	0.925686	2.63508	0.29801	0.180521	0.220091	0.301378	2.56328
1600	-13712.4	-13707.6	-4.87771	0.702212	0.0840198	0.0491527	1.02708	0.000815228	0.000195703	0.0581621	0.000751581	0.00326764	0.00120908	0.039569	0.00300962	0.00703927	0.100792	0.109834	0.482213	0.0791335	0.000309896	0.133148	0.0502366	0.265834	0.00566969	0.0431411	0.171813	0.134552	0.190947	0.0962255	0.106557	0.383442	0.0882755	0.0746609	0.364572	0.925686	2.63508	0.29801	0.180521	0.220091	0.301378	2.7164
1601	-13714.5	-13711.9	-2.5993	0.667929	0.0888787	0.0422493	0.899267	0.000588664	6.59479e-05	0.054045	0.00144393	0.00376322	0.00175048	0.0451432	0.00259912	0.00659573	0.0807379	0.101078	0.555781	0.0683213	0.00100282	0.109829	0.0484321	0.169711	0.00579689	0.0302635	0.171383	0.154112	0.190833	0.0961681	0.0874496	0.383214	0.0882229	0.0673554	0.347997	0.912378	2.67227	0.29801	0.180521	0.220091	0.301378	2.48873
1602	-13720.8	-13717.3	-3.50064	0.710787	0.0648311	0.0540319	0.906069	0.000739623	2.35435e-05	0.0602808	0.00120219	0.00680488	0.00288016	0.043271	0.0021855	0.0033545	0.0904908	0.13416	0.406372	0.0789513	0.00034765	0.156889	0.0739196	0.350694	0.00461758	0.0257226	0.110809	0.147947	0.206872	0.0887842	0.0976487	0.382801	0.0759472	0.0764936	0.368575	0.928801	2.62613	0.29801	0.180521	0.220091	0.301378	2.57865
1603	-13718.5	-13713	-5.48922	0.672916	0.0815107	0.0385936	0.903433	0.000613341	8.62128e-05	0.0388047	0.00232493	0.00647388	0.000685538	0.0438341	0.00341605	0.00521395	0.126883	0.102644	0.555772	0.070794	0.000544081	0.13453	0.075866	0.338751	0.0191321	0.0521702	0.175618	0.147489	0.201493	0.0868414	0.111748	0.377528	0.0749011	0.0684152	0.350466	0.914403	2.66672	0.29801	0.180521	0.220091	0.301378	2.77769
1604	-13715.7	-13708.7	-6.99491	0.611328	0.0859775	0.0441792	1.13003	0.000325797	0.00035952	0.044606	0.000823777	0.00310456	0.000527164	0.037407	0.00596182	0.00479431	0.112937	0.119878	0.559495	0.0806441	0.000743859	0.113253	0.0519911	0.278978	0.0095282	0.0492785	0.19375	0.143383	0.195884	0.0856406	0.108637	0.367019	0.0994368	0.0554525	0.31851	0.88699	2.73905	0.301576	0.182681	0.222725	0.293019	2.92857
1605	-13713.4	-13709.1	-4.31	0.70447	0.0780696	0.0501653	0.994737	0.00027363	0.0014357	0.0482612	0.000576302	0.0032788	0.000343992	0.0425273	0.00187256	0.00587646	0.0785981	0.119068	0.559298	0.0594875	0.000744144	0.124028	0.0490671	0.266981	0.0112705	0.0508441	0.112809	0.147398	0.201369	0.0988647	0.0916894	0.358458	0.102221	0.0751433	0.365632	0.926514	2.63271	0.296405	0.196763	0.218905	0.287927	2.65961
1606	-13715.6	-13710.4	-5.25389	0.632649	0.0780696	0.0594322	1.0214	0.000255674	0.00330257	0.0554215	0.000207721	0.00375267	0.000255079	0.0376844	0.00208375	0.00760143	0.114907	0.127412	0.55868	0.0754269	0.000662412	0.148246	0.0645375	0.221651	0.00440124	0.035387	0.133587	0.14826	0.202547	0.0994431	0.0869698	0.360555	0.102225	0.0599041	0.329941	0.897103	2.71305	0.296405	0.196763	0.218905	0.287927	2.75436
1607	-13714.7	-13710.2	-4.5106	0.643441	0.0859032	0.0479874	0.885953	0.000364707	0.00156211	0.0538714	0.000494816	0.00282585	0.000307508	0.0422298	0.00238792	0.00471678	0.0956608	0.125624	0.531085	0.0580037	0.00393456	0.119597	0.0490927	0.368981	0.00130364	0.0351532	0.162938	0.172879	0.19873	0.085649	0.0853308	0.357113	0.100299	0.0621738	0.335576	0.90196	2.70029	0.298274	0.195179	0.216803	0.289743	2.67998
1608	-13714	-13711.9	-2.08605	0.708574	0.0848211	0.0524601	0.924293	0.000400442	0.00127105	0.0334292	0.000558911	0.00054753	0.000264032	0.0334938	0.00252638	0.0049819	0.0873943	0.088436	0.376917	0.0650704	0.00521013	0.138611	0.0500449	0.294803	0.00223604	0.044683	0.144745	0.154465	0.200549	0.0881778	0.0898993	0.361241	0.105668	0.0760205	0.367548	0.928005	2.62843	0.303325	0.187949	0.214076	0.29465	2.4372
1609	-13710.3	-13707	-3.29337	0.680214	0.0729077	0.0463814	0.958703	0.000183884	0.000370793	0.0579584	0.000731566	0.00174532	5.97626e-05	0.0324571	0.000542536	0.00617372	0.108415	0.108826	0.47804	0.0612418	0.00321215	0.147093	0.0454994	0.247306	0.00439601	0.0577911	0.118037	0.155845	0.202341	0.0889658	0.110643	0.364469	0.0777354	0.0699679	0.354043	0.91731	2.65868	0.301793	0.192049	0.212995	0.293162	2.55807
