Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-13739.2	-13735.7	-3.58012	0.685437	0.0926997	0.0491474	0.766019	0.000564108	0.00153358	0.0505949	0.000567336	0.000448352	0.00111553	0.029932	0.00447041	0.00309704	0.0909683	0.560349	0.375948	0.029355	0.00316568	0.0927364	0.0491028	0.0396436	0.0108847	0.270268	0.0641112	0.131578	0.247395	0.0916006	0.0835797	0.343661	0.102187	0.0710806	0.356577	0.91935	2.65299	0.307869	0.182178	0.210268	0.299685	2.58672
110	-13743.1	-13736.3	-6.80977	0.572308	0.0884662	0.0429198	1.09967	0.000488999	0.000986368	0.0514359	0.000126061	0.00056108	0.00172749	0.0390981	0.00693391	0.00328859	0.0940929	0.62622	0.258888	0.0251202	0.00119133	0.0853703	0.0537986	0.0555383	0.0054004	0.283114	0.0858165	0.131705	0.247634	0.0916892	0.0836605	0.343993	0.101318	0.0474516	0.296524	0.866506	2.78952	0.305241	0.196641	0.208474	0.289645	2.91025
120	-13743.7	-13738.6	-5.1068	0.732709	0.0828311	0.0457243	0.911372	0.000940838	0.000946881	0.0518036	5.47228e-05	0.000371102	0.000834708	0.0446404	0.00689492	0.00318673	0.0909675	0.566916	0.33508	0.0470322	0.000923028	0.0672315	0.087048	0.0432643	0.00513614	0.262673	0.0832804	0.165023	0.21655	0.106573	0.104398	0.315364	0.0920929	0.0811842	0.378563	0.936412	2.60384	0.305241	0.196641	0.208474	0.289645	2.73915
130	-13734.3	-13732.3	-2.03396	0.770984	0.0767695	0.0448767	0.763647	0.000840604	0.000533156	0.0565561	3.48832e-05	0.00147493	0.00260897	0.0335256	0.00347228	0.00525607	0.0856609	0.56758	0.269847	0.0337396	0.000321842	0.0716699	0.0572983	0.0264211	0.00432518	0.259055	0.0661634	0.147353	0.217896	0.100322	0.124441	0.317323	0.0926651	0.0893711	0.395184	0.948579	2.56687	0.29512	0.184791	0.218967	0.301122	2.43168
140	-13736.9	-13732.7	-4.17841	0.612635	0.0793899	0.0419328	0.856907	0.000748423	0.000210842	0.0565561	6.04914e-05	0.00314594	0.00285485	0.032109	0.00446971	0.00176271	0.0663772	0.609565	0.310148	0.0302491	0.000497004	0.0960424	0.0534033	0.0597416	0.00928295	0.268981	0.0624781	0.156058	0.185837	0.0855622	0.106132	0.380462	0.0859484	0.055724	0.319223	0.88763	2.73742	0.29512	0.184791	0.218967	0.301122	2.64691
150	-13725.9	-13719.5	-6.38535	0.710984	0.0968405	0.0434137	0.964086	0.000461993	0.000366472	0.037736	0.000116189	0.00428408	0.000892159	0.0346921	0.0061738	0.00417697	0.109881	0.609565	0.350705	0.0323662	0.000548416	0.115757	0.0577097	0.0347539	0.0137742	0.282584	0.0662312	0.155872	0.185616	0.0854603	0.106006	0.3812	0.085846	0.0765359	0.368667	0.928872	2.62593	0.29512	0.184791	0.218967	0.301122	2.86712
160	-13714.2	-13709.7	-4.46589	0.657395	0.0577467	0.0545985	0.961683	0.000333475	0.000956518	0.0502683	0.000119307	0.00204166	0.000432542	0.0337084	0.00597914	0.00339843	0.0649336	0.562189	0.227659	0.125169	0.0013091	0.131112	0.0597679	0.0446618	0.00902616	0.208923	0.0694215	0.174903	0.181431	0.0835336	0.103616	0.372606	0.0839106	0.0651217	0.342715	0.907996	2.68417	0.29512	0.184791	0.218967	0.301122	2.67544
170	-13709	-13706.1	-2.95099	0.754466	0.0677616	0.0566092	0.858783	0.000833125	0.000609044	0.0501784	0.000544366	0.00215992	0.000490085	0.0412529	0.00487317	0.00212171	0.0996113	0.530307	0.228636	0.155038	0.00252213	0.129306	0.0469075	0.0318408	0.00626707	0.154222	0.0525897	0.174035	0.209431	0.0831191	0.103102	0.346818	0.0834943	0.08584	0.388135	0.943493	2.58253	0.29512	0.184791	0.218967	0.301122	2.52346
180	-13711.7	-13709.3	-2.39169	0.775337	0.0811977	0.0424629	0.853591	0.00234204	0.000571655	0.0318824	0.0009362	0.00210798	0.000509381	0.0416609	0.0080476	0.00256193	0.107461	0.451377	0.262286	0.158207	0.00233417	0.127954	0.0432716	0.0266977	0.0120614	0.140615	0.0672927	0.172918	0.208087	0.0825856	0.10244	0.344592	0.0893775	0.0903009	0.397012	0.94988	2.56281	0.29512	0.184791	0.218967	0.301122	2.46743
190	-13712.8	-13709.8	-3.01507	0.719508	0.0849685	0.0580241	0.954871	0.00179446	0.000423679	0.0442867	0.000294831	0.00223508	0.00134388	0.0289454	0.00660318	0.00129475	0.0779193	0.491419	0.262627	0.116128	0.00123319	0.119539	0.0485483	0.0270576	0.0212357	0.113913	0.0653406	0.167996	0.202164	0.108096	0.100126	0.334783	0.0868335	0.0783591	0.372591	0.931888	2.61716	0.298837	0.187119	0.221725	0.292319	2.53005
200	-13716.7	-13713.7	-2.99658	0.791822	0.0988944	0.062311	0.97218	0.000295725	0.00103496	0.0427078	5.76722e-05	0.00131321	0.00188676	0.0421658	0.00793269	0.00179448	0.0903372	0.455738	0.195953	0.149973	0.00139134	0.126871	0.0726692	0.015817	0.0171639	0.104007	0.0653406	0.167996	0.202164	0.108096	0.100126	0.334783	0.0868335	0.0938173	0.40382	0.954663	2.5477	0.300123	0.183206	0.217088	0.299583	2.52783
210	-13714.6	-13709.5	-5.06124	0.667613	0.074771	0.0624317	1.06103	0.000832867	0.0031382	0.0346774	4.55005e-05	0.00116068	0.00472199	0.0408227	0.0071872	0.000757631	0.103953	0.502239	0.277569	0.162765	0.00240779	0.117068	0.0473703	0.0305326	0.0150583	0.114333	0.070053	0.153836	0.185124	0.098985	0.105029	0.377511	0.0795144	0.0672883	0.34784	0.912249	2.67262	0.301252	0.183895	0.214142	0.300711	2.73492
220	-13723.3	-13715.1	-8.17962	0.539935	0.0945318	0.0725837	1.18245	0.00388861	0.00105195	0.0558298	8.7389e-05	0.000948371	0.00532671	0.0345857	0.00778548	0.00101788	0.0934101	0.49212	0.344876	0.186251	0.00486013	0.142507	0.0522359	0.043771	0.0152882	0.137663	0.0743288	0.153309	0.223432	0.0986454	0.102542	0.342831	0.0792417	0.0410073	0.277189	0.847284	2.83452	0.294344	0.185713	0.216259	0.303684	3.0474
230	-13718.6	-13713.2	-5.43644	0.677601	0.0941915	0.048986	0.978567	0.00421543	0.00151391	0.0494367	0.000315573	0.00367622	0.00613578	0.0412187	0.00687427	0.000611068	0.120535	0.432414	0.346592	0.170645	0.00360839	0.115584	0.0525533	0.0541906	0.00964118	0.163318	0.0675689	0.153309	0.223432	0.0986454	0.102542	0.342831	0.0792417	0.0694117	0.352767	0.916277	2.66154	0.293464	0.188149	0.215612	0.302775	2.77239
240	-13717.9	-13713.6	-4.31984	0.681771	0.0922931	0.0549027	1.01174	0.00248326	0.000539017	0.0637901	0.000165008	0.00326362	0.00322979	0.0405937	0.00779093	0.00152187	0.108005	0.456045	0.298411	0.175146	0.00254942	0.100629	0.0456384	0.0115862	0.00274663	0.123178	0.0544602	0.169894	0.203073	0.0892548	0.0980621	0.359511	0.0802043	0.0702996	0.354801	0.917921	2.65698	0.293464	0.188149	0.215612	0.302775	2.66071
250	-13724.2	-13722.1	-2.0694	0.813943	0.0994709	0.0563468	0.824519	0.00432776	0.000406529	0.0667472	0.000269686	0.00280355	0.00201596	0.0346604	0.00439429	0.00299713	0.0877761	0.45245	0.243204	0.126512	0.00185456	0.101896	0.0766308	0.00932785	0.000716936	0.176615	0.0590646	0.173569	0.200665	0.0911856	0.100183	0.347077	0.0873192	0.0985221	0.412688	0.960745	2.52805	0.288435	0.184925	0.229054	0.297587	2.43501
260	-13716	-13714.2	-1.83932	0.814644	0.0724271	0.0411539	0.856917	0.000898625	0.000348484	0.0628268	0.000308713	0.0014258	0.00171731	0.0334688	0.003947	0.00441489	0.0708107	0.469306	0.221487	0.156702	0.00378148	0.114312	0.0573112	0.0258771	0.000494465	0.134313	0.0777462	0.180835	0.194656	0.0893602	0.0788423	0.365332	0.0909741	0.0986708	0.412964	0.960931	2.52743	0.284998	0.185818	0.23016	0.299024	2.412
270	-13717	-13713.7	-3.36745	0.721856	0.0924354	0.0609162	0.921528	0.000547988	0.000752059	0.055808	0.00014022	0.00107859	0.000938262	0.0385495	0.00564725	0.00301463	0.102261	0.470112	0.272768	0.117781	0.00521994	0.124171	0.0559986	0.020943	0.00121944	0.155379	0.0580637	0.188682	0.209436	0.096145	0.0921159	0.315739	0.0978815	0.0788615	0.373662	0.932706	2.61477	0.284722	0.185638	0.230904	0.298735	2.56527
280	-13719.6	-13717	-2.62714	0.715374	0.0622271	0.0516912	0.921528	0.00237526	0.00231138	0.0475787	0.000298484	0.00239128	0.00190223	0.0309427	0.00343284	0.0027733	0.116999	0.470112	0.217176	0.143804	0.0102296	0.105933	0.0560776	0.0379714	0.00277605	0.121553	0.079189	0.194772	0.207633	0.099248	0.0913515	0.325929	0.0810668	0.0774748	0.370695	0.930435	2.6214	0.287409	0.18739	0.223646	0.301554	2.49127
290	-13717.9	-13714.2	-3.69014	0.65805	0.0993839	0.0471487	0.935308	0.00129638	0.00174439	0.0519951	0.000346468	0.000906241	0.00208011	0.0370333	0.00525078	0.00323398	0.0901581	0.54793	0.228018	0.154636	0.00735142	0.0920281	0.039367	0.0339064	0.00318405	0.140691	0.0748633	0.170816	0.191787	0.0871943	0.0801156	0.398992	0.0710959	0.0652604	0.343046	0.908273	2.68342	0.287409	0.18739	0.223646	0.301554	2.59786
300	-13714.2	-13709.7	-4.56985	0.69149	0.077838	0.0544097	0.952602	0.00106417	0.00111419	0.0469696	0.000396328	0.000860885	0.00203503	0.0382192	0.00373806	0.00477308	0.101167	0.485936	0.293699	0.189426	0.00695796	0.136056	0.0528105	0.0475479	0.0168089	0.10992	0.0613135	0.155346	0.209148	0.0896335	0.0898217	0.362858	0.0931928	0.0723715	0.359487	0.921674	2.64647	0.290011	0.180035	0.22567	0.304284	2.68566
310	-13715.6	-13713	-2.57639	0.757972	0.0922412	0.0435618	0.788999	0.000282721	0.000648441	0.0457839	0.00040983	0.0012392	0.00300644	0.0287739	0.00149508	0.00519793	0.0900534	0.529224	0.321948	0.127683	0.00374071	0.109555	0.0528371	0.0474977	0.00582127	0.132669	0.0533183	0.189217	0.198484	0.0942609	0.0852417	0.344356	0.0884408	0.08659	0.389647	0.944593	2.57917	0.292257	0.18143	0.219673	0.306641	2.48599
320	-13714.6	-13711.8	-2.8284	0.678575	0.092403	0.0456613	0.838429	0.00130247	0.000448528	0.0329696	0.000803083	0.00202671	0.00276009	0.0376111	0.00122897	0.00691004	0.0891488	0.467218	0.328637	0.144496	0.00430913	0.0998529	0.0593019	0.0401092	0.0159855	0.146952	0.0530187	0.184469	0.193503	0.0918957	0.108196	0.335715	0.0862216	0.069619	0.353243	0.916663	2.66047	0.292257	0.18143	0.219673	0.306641	2.51158
330	-13715.5	-13711.9	-3.67137	0.706756	0.0800421	0.0372942	0.885279	0.00108807	0.0002249	0.0505926	0.00295952	0.00369267	0.00223826	0.0348233	0.00209484	0.00587772	0.112475	0.560279	0.275249	0.129783	0.0058591	0.109494	0.0456002	0.031411	0.0194673	0.128708	0.0712057	0.156986	0.194632	0.0931077	0.117539	0.35101	0.0867247	0.075632	0.366701	0.927347	2.63032	0.292257	0.18143	0.219673	0.306641	2.59574
340	-13710.8	-13708.1	-2.70543	0.712485	0.0864246	0.0526635	0.876175	0.00120638	0.000184774	0.041812	0.0014956	0.00306949	0.00388881	0.0373826	0.00255025	0.0060443	0.0828518	0.550714	0.213709	0.144279	0.00445572	0.117917	0.0500605	0.0295747	0.0135767	0.114052	0.0650283	0.169628	0.187627	0.0948751	0.113308	0.350959	0.0836031	0.0768569	0.369362	0.929409	2.62437	0.292257	0.18143	0.219673	0.306641	2.49912
350	-13714.6	-13711.3	-3.31592	0.748155	0.071109	0.0493492	0.930517	0.000873219	0.000197087	0.058419	0.00260251	0.003562	0.00173122	0.0475348	0.00513779	0.00333159	0.0999762	0.490116	0.220584	0.135296	0.0104963	0.122193	0.0482966	0.0273274	0.00942181	0.160495	0.0614208	0.168834	0.186748	0.10455	0.107339	0.349317	0.0832118	0.0844898	0.385392	0.941485	2.58863	0.290998	0.184955	0.218727	0.30532	2.55999
360	-13726	-13724.7	-1.34174	0.731925	0.0516603	0.0358161	0.765174	0.00413546	0.000413396	0.0410906	0.00485017	0.00143864	0.00235016	0.0298077	0.00484636	0.00506656	0.109674	0.530967	0.197854	0.146808	0.00481154	0.0857299	0.0664603	0.0486192	0.0159864	0.159605	0.0494871	0.17404	0.192507	0.0850618	0.109514	0.360088	0.078789	0.0810163	0.378212	0.936148	2.60462	0.290998	0.184955	0.218727	0.30532	2.36265
370	-13726	-13718.4	-7.61032	0.629241	0.102428	0.0465913	1.04141	0.00395258	0.000607688	0.0470231	0.0055323	0.000431526	0.00526411	0.0392616	0.00234756	0.00489891	0.100618	0.635147	0.251105	0.157687	0.00878812	0.146246	0.0658957	0.0459765	0.00756893	0.190999	0.08024	0.148707	0.186267	0.0791545	0.105964	0.403672	0.076235	0.0591896	0.328141	0.895534	2.71714	0.290998	0.184955	0.218727	0.30532	2.99002
380	-13724.1	-13717.4	-6.73035	0.60911	0.100487	0.050694	1.00801	0.0024711	0.00141295	0.0413142	0.00213634	0.000399535	0.00838418	0.0368788	0.00106068	0.00872092	0.105629	0.622112	0.292182	0.142929	0.00743799	0.104038	0.0502324	0.0406343	0.0173085	0.198836	0.0588127	0.17043	0.178364	0.0901904	0.101469	0.386546	0.0730007	0.0549923	0.317298	0.885896	2.74181	0.290998	0.184955	0.218727	0.30532	2.90213
390	-13717.1	-13712	-5.14592	0.653857	0.0750732	0.0547004	1.00801	0.00106802	0.00105164	0.0473474	0.00283288	0.000221291	0.00659088	0.0378823	0.00230568	0.00677712	0.0990108	0.537598	0.290509	0.16281	0.00593475	0.101548	0.056619	0.0339316	0.0117353	0.125925	0.0739744	0.157848	0.183698	0.0835322	0.108481	0.398829	0.0676115	0.064373	0.34092	0.906491	2.68822	0.290998	0.184955	0.218727	0.30532	2.74346
400	-13720.3	-13715.9	-4.44065	0.710132	0.0604117	0.0445517	1.00341	0.000376982	0.00125056	0.041503	0.00238473	0.000166035	0.00615914	0.0367388	0.000669854	0.00515609	0.0887927	0.448397	0.290509	0.148791	0.00273275	0.136006	0.057609	0.0340473	0.0164994	0.177518	0.0689735	0.181653	0.195928	0.101947	0.0949568	0.339193	0.0863226	0.0763536	0.368272	0.928566	2.62681	0.290998	0.184955	0.218727	0.30532	2.67265
410	-13720.3	-13713.6	-6.75598	0.586557	0.0937766	0.0391649	1.02798	0.00100277	0.00136238	0.0380138	0.00284307	0.00109633	0.00262287	0.0404309	0.00227485	0.00524172	0.109408	0.628567	0.298629	0.18102	0.00324417	0.144237	0.0376872	0.0249492	0.0171016	0.152123	0.0520231	0.161351	0.213741	0.090553	0.0932676	0.364244	0.0768434	0.0503478	0.304717	0.874303	2.77063	0.290998	0.184955	0.218727	0.30532	2.9048
420	-13718.1	-13715.3	-2.74524	0.754748	0.0792935	0.0501925	0.87701	0.00169687	0.00415776	0.0572423	0.000608425	0.000857909	0.00338794	0.0286829	0.00108376	0.0078746	0.0852356	0.496738	0.218022	0.129317	0.00509956	0.141472	0.0490183	0.026122	0.0149188	0.162582	0.0622729	0.161351	0.213741	0.090553	0.0932676	0.364244	0.0768434	0.0859002	0.388256	0.943582	2.58226	0.290334	0.184533	0.218228	0.306905	2.50289
430	-13719.2	-13716.4	-2.81199	0.795156	0.107512	0.0457588	0.831753	0.000919123	0.00372361	0.0429325	0.000599098	0.000513306	0.00109295	0.03462	0.00469544	0.00422605	0.0916073	0.550544	0.223018	0.120126	0.00325626	0.142869	0.0547148	0.044756	0.0102694	0.136821	0.0530314	0.157304	0.20838	0.0923121	0.109584	0.355948	0.0764718	0.0945275	0.405176	0.955604	2.54469	0.290334	0.184533	0.218228	0.306905	2.50936
440	-13722.4	-13718.1	-4.2621	0.775774	0.0779269	0.0598479	0.856475	0.0020488	0.00217601	0.0539887	0.000441805	0.000952753	0.00376383	0.0343346	0.00376904	0.00636445	0.0960476	0.606008	0.314245	0.160606	0.00201204	0.116676	0.0456897	0.0276149	0.00452455	0.0880476	0.090906	0.154162	0.204217	0.0904679	0.107395	0.348837	0.0949216	0.0903943	0.397194	0.950009	2.5624	0.291131	0.185039	0.226802	0.297028	2.65447
450	-13711.3	-13709.7	-1.58657	0.721816	0.0734659	0.037349	0.932669	0.00142533	0.00061703	0.0439054	0.000759312	0.000842859	0.00118937	0.0292878	0.00353635	0.00452616	0.0676759	0.45252	0.200198	0.116454	0.000882986	0.116676	0.0647944	0.0348798	0.00675306	0.131033	0.0657448	0.158633	0.21014	0.100104	0.0860939	0.358956	0.0860724	0.078853	0.373644	0.932692	2.61481	0.291131	0.185039	0.226802	0.297028	2.38718
460	-13713.3	-13710	-3.28443	0.723738	0.0936078	0.0487364	0.932669	0.00197822	0.000732336	0.0411076	0.000678525	0.000610464	0.00208021	0.0405496	0.00230389	0.00576263	0.0685771	0.484176	0.231907	0.191383	0.00176694	0.122503	0.0634198	0.0339406	0.0106999	0.117112	0.0606601	0.157851	0.178395	0.0958705	0.125049	0.357186	0.085648	0.0792642	0.374518	0.933357	2.61286	0.291131	0.185039	0.226802	0.297028	2.55696
470	-13721.2	-13718	-3.14858	0.705638	0.0803206	0.0687346	0.849995	0.00070081	0.00060679	0.0428533	0.00085894	0.000428191	0.00114141	0.0284593	0.00113912	0.00687634	0.0773104	0.466668	0.290215	0.163392	0.00404161	0.110597	0.0715706	0.0382038	0.0125004	0.132125	0.0947291	0.162628	0.179903	0.0987715	0.0829484	0.367994	0.107756	0.0753929	0.366178	0.92694	2.63149	0.291131	0.185039	0.226802	0.297028	2.54347
480	-13721.3	-13717.2	-4.05555	0.745101	0.0824295	0.0569025	0.895098	0.00250456	0.00107033	0.0364233	0.000225234	0.000583643	0.00321632	0.0403685	0.00392293	0.005484	0.0750395	0.611393	0.263488	0.135975	0.00417877	0.0986918	0.0434229	0.0517415	0.0256849	0.135191	0.0609315	0.165086	0.188389	0.100265	0.0975545	0.373557	0.075148	0.0838362	0.384055	0.9405	2.59161	0.291131	0.185039	0.226802	0.297028	2.63397
490	-13733.1	-13731.9	-1.15989	0.690576	0.0753923	0.051808	0.84315	0.00161852	0.00225563	0.0474176	0.000790235	0.00467298	0.00323698	0.0347188	0.00194463	0.0118854	0.0833689	0.454619	0.176981	0.172654	0.00407805	0.0989874	0.0467402	0.0374179	0.0307656	0.109294	0.0508757	0.166523	0.192727	0.101134	0.0984005	0.355428	0.0857882	0.0721765	0.35905	0.921325	2.64745	0.291131	0.185039	0.226802	0.297028	2.34467
500	-13724.2	-13716.3	-7.96032	0.639249	0.092386	0.0501228	1.15469	0.00393386	0.00313975	0.03336	0.000527527	0.00188374	0.00151611	0.0356535	0.00526275	0.00294649	0.096454	0.488543	0.413017	0.180218	0.00069521	0.115165	0.0414843	0.0552875	0.0297869	0.132683	0.086219	0.142508	0.194208	0.101911	0.0991568	0.382689	0.0795268	0.0612909	0.333399	0.900094	2.70522	0.291131	0.185039	0.226802	0.297028	3.02497
510	-13724.9	-13721.7	-3.27967	0.697258	0.0810278	0.0642189	0.943054	0.00134918	0.00182546	0.0454202	0.000455577	0.00158881	0.00219626	0.0402262	0.00635342	0.00827952	0.0873305	0.469493	0.270837	0.137734	0.000451263	0.0967983	0.0283771	0.0472958	0.0155564	0.136769	0.0699789	0.138737	0.189069	0.0992149	0.122987	0.383613	0.0663787	0.0736026	0.362233	0.923848	2.64032	0.291131	0.185039	0.226802	0.297028	2.55662
520	-13726.5	-13724.6	-1.94763	0.718828	0.0930113	0.0439371	0.911855	0.000731861	0.00110963	0.0455413	0.000550377	0.000760532	0.00439958	0.0352717	0.00476016	0.00266373	0.0811587	0.356119	0.311066	0.173798	0.000714647	0.091619	0.0321772	0.0582734	0.00817665	0.111779	0.0538307	0.154608	0.219242	0.114016	0.0728455	0.375256	0.064032	0.0782136	0.37228	0.93165	2.61786	0.291131	0.185039	0.226802	0.297028	2.42331
530	-13719.9	-13718.4	-1.52566	0.718828	0.0868501	0.0439371	0.770132	0.00056937	0.000166723	0.0432266	0.00152104	0.00101686	0.0021511	0.0403087	0.00407682	0.00514295	0.0780231	0.511108	0.252268	0.165362	0.000168431	0.105683	0.0367478	0.0388511	0.00630612	0.13325	0.0542416	0.166038	0.173347	0.111129	0.150274	0.32603	0.0731809	0.0782136	0.37228	0.93165	2.61786	0.291131	0.185039	0.226802	0.297028	2.38111
540	-13723.2	-13720.5	-2.79083	0.709543	0.0869948	0.0615378	0.80413	0.00464385	0.000144946	0.0406889	0.000264085	0.00413131	0.00208086	0.0419207	0.00561935	0.00427483	0.106405	0.499026	0.314676	0.143123	0.000422691	0.0942455	0.035962	0.0385216	0.00505936	0.153055	0.0607454	0.128085	0.194136	0.124951	0.0911452	0.384374	0.0773088	0.0762276	0.367998	0.928354	2.62742	0.291131	0.185039	0.226802	0.297028	2.50767
550	-13722.1	-13718.9	-3.22886	0.706806	0.0756999	0.0383444	0.921806	0.00307937	5.25326e-05	0.0375722	0.000363859	0.00145229	0.000964746	0.02746	0.00296089	0.00554538	0.134832	0.446299	0.32823	0.106391	0.000777954	0.125969	0.0536006	0.0247425	0.00815195	0.142873	0.0643201	0.133744	0.202713	0.130472	0.0951722	0.345921	0.0919776	0.0756427	0.366724	0.927365	2.63027	0.295809	0.188013	0.230447	0.28573	2.55149
560	-13717.4	-13714.5	-2.87676	0.74645	0.0725153	0.0452544	0.888109	0.00144315	3.92906e-05	0.040024	0.000667486	0.00135256	0.00198772	0.0395165	0.00517573	0.00178509	0.11763	0.494694	0.232004	0.0960012	0.00146488	0.155326	0.0665684	0.0197286	0.011969	0.159969	0.0628554	0.16354	0.16594	0.0968421	0.103508	0.376221	0.0939499	0.0841248	0.384646	0.940936	2.59029	0.295809	0.188013	0.230447	0.28573	2.51608
