Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
9620	-13715.5	-13713.4	-2.06691	0.757242	0.0673576	0.0367698	0.859703	0.00275048	0.000421723	0.0474092	0.000775658	0.000411511	0.00100696	0.0376742	0.00663422	0.00198914	0.101126	0.0912432	0.517489	0.0583989	0.000969098	0.0862853	0.0596923	0.244909	0.00996455	0.0208343	0.181226	0.165162	0.191341	0.0818095	0.11922	0.365748	0.0767202	0.0864338	0.389332	0.944365	2.57987	0.295249	0.185178	0.226501	0.293071	2.43504
9630	-13716.2	-13711.9	-4.32059	0.697294	0.101021	0.0461714	0.859703	0.0046395	0.000288319	0.0442085	0.00101313	0.000767313	0.000489122	0.0403217	0.00394213	0.00398929	0.0917359	0.116525	0.682211	0.0722936	0.00135584	0.120413	0.0641802	0.235496	0.00956596	0.0309404	0.129438	0.159847	0.185184	0.0791771	0.115384	0.39169	0.0687179	0.0736103	0.36225	0.923861	2.64028	0.303441	0.183026	0.223868	0.289665	2.66071
9640	-13719.4	-13717.1	-2.3112	0.768891	0.071834	0.0511865	0.9513	0.00661718	0.0001686	0.0519115	0.000291409	0.00105361	0.000201532	0.0393347	0.00269398	0.00604917	0.0968486	0.14204	0.392874	0.0649639	0.000662355	0.11661	0.063049	0.213719	0.0142941	0.034731	0.136978	0.182106	0.179204	0.0868833	0.131451	0.342068	0.078287	0.0889241	0.394301	0.947948	2.56883	0.302597	0.185297	0.223246	0.288859	2.45941
9650	-13716.4	-13713.8	-2.61967	0.695847	0.0688379	0.0734042	0.729136	0.00208235	0.000131322	0.0350499	0.000358882	0.000693996	0.00048896	0.0352998	0.00164675	0.00776132	0.0978855	0.126391	0.588837	0.0796475	0.00187549	0.190804	0.0428211	0.246997	0.0133332	0.0284607	0.11868	0.142381	0.193038	0.0935905	0.118184	0.368475	0.0843306	0.0733014	0.361564	0.92332	2.64181	0.295772	0.181118	0.220416	0.302694	2.49062
9660	-13715.1	-13713.3	-1.80864	0.755882	0.0870802	0.067448	0.875671	0.00109283	0.000450483	0.0323351	0.00118575	0.00031643	0.00371396	0.0334554	0.00085301	0.00789437	0.0939385	0.121475	0.411832	0.062322	0.00519372	0.137115	0.0670223	0.219694	0.019037	0.0293063	0.130789	0.168817	0.187088	0.0907056	0.114541	0.357117	0.0817311	0.0861428	0.388746	0.943938	2.58117	0.295772	0.181118	0.220416	0.302694	2.40922
9670	-13717.4	-13713.3	-4.09316	0.676622	0.0643239	0.0493434	0.939963	0.000330516	0.000490521	0.0334562	0.00143239	0.000410969	0.00325003	0.0382497	0.000388468	0.0100949	0.0907027	0.119809	0.555947	0.0779971	0.00305399	0.173928	0.0693845	0.263328	0.0219715	0.0176808	0.102531	0.170442	0.188889	0.109114	0.0884819	0.360555	0.0825179	0.0692033	0.352288	0.915887	2.66262	0.295772	0.181118	0.220416	0.302694	2.63807
9680	-13711.9	-13709.6	-2.39508	0.748357	0.0810344	0.0598697	0.886333	0.000294636	0.000231568	0.0388826	0.000955844	0.000334117	0.00133186	0.0303578	0.000264194	0.00913587	0.103499	0.126199	0.470525	0.048348	0.00462076	0.146149	0.0498208	0.217655	0.00709329	0.0318387	0.153128	0.174953	0.187139	0.0922862	0.0908235	0.370097	0.0847017	0.0845331	0.385481	0.94155	2.58844	0.29267	0.189707	0.218104	0.29952	2.4679
9690	-13723.6	-13716.5	-7.08265	0.564401	0.0692539	0.0594813	1.1366	0.000273599	0.000169568	0.0660673	0.000141469	0.0006768	0.00167025	0.0409598	0.000968309	0.00760276	0.0870391	0.093557	0.630455	0.0994177	0.00552421	0.165599	0.0547188	0.262107	0.0104971	0.0166193	0.128176	0.17135	0.183286	0.105114	0.106796	0.362477	0.070977	0.0458589	0.291895	0.86201	2.80024	0.29267	0.189707	0.218104	0.29952	2.93758
9700	-13717.4	-13709.9	-7.48829	0.582156	0.106626	0.0442327	1.11504	0.0017215	6.15421e-05	0.0536187	9.41912e-05	0.000821621	0.00056262	0.0359129	0.00199881	0.00577915	0.0985054	0.131622	0.606778	0.0885153	0.00385472	0.163303	0.041341	0.25888	0.00389204	0.030996	0.1839	0.146707	0.197308	0.0743728	0.114973	0.390229	0.0764112	0.0494499	0.302207	0.871935	2.77641	0.29267	0.189707	0.218104	0.29952	2.97805
9710	-13724.1	-13716.4	-7.70727	0.639222	0.0854844	0.0461619	1.03643	0.00375869	4.26512e-05	0.0728549	2.63723e-05	0.000570998	0.00265713	0.0508602	0.00338479	0.00572348	0.0962443	0.114856	0.635908	0.0922879	0.00391689	0.179529	0.0543113	0.345236	0.00437118	0.0278295	0.137221	0.148614	0.199872	0.0753396	0.116467	0.389897	0.0698099	0.0612854	0.333385	0.900082	2.70525	0.29267	0.189707	0.218104	0.29952	2.99967
9720	-13728.1	-13721.6	-6.4234	0.617563	0.103364	0.043236	1.01147	0.00261326	0.00014175	0.0625736	5.86097e-05	0.000528887	0.000771145	0.0442296	0.00418604	0.00823038	0.097984	0.132171	0.525746	0.0834106	0.00479185	0.18077	0.0140082	0.344786	0.00363632	0.0619545	0.140727	0.145158	0.195225	0.0836154	0.113759	0.371295	0.0909469	0.0567495	0.321895	0.890021	2.73133	0.28892	0.187276	0.228121	0.295682	2.87139
9730	-13717.1	-13714.6	-2.43834	0.727445	0.0755242	0.049562	0.939306	0.00223267	0.000324132	0.0562493	0.000174364	0.000459106	0.000739199	0.0261656	0.00387891	0.003984	0.0833488	0.122382	0.555491	0.0696279	0.00209	0.0853643	0.0521803	0.152033	0.00114969	0.0458999	0.144166	0.163684	0.189337	0.0883515	0.110328	0.360097	0.0882038	0.0800575	0.376197	0.934629	2.60912	0.285651	0.185157	0.22554	0.303651	2.47233
9740	-13723	-13720.1	-2.95171	0.694307	0.0755242	0.0583097	0.833072	0.00482996	0.00126067	0.0526971	0.000127531	0.00212712	0.000324387	0.0360376	0.00304242	0.00672984	0.0901968	0.107374	0.527542	0.0449648	0.00667751	0.157822	0.0573275	0.272795	0.00141412	0.042615	0.141024	0.151128	0.209106	0.082765	0.106144	0.332475	0.118383	0.0729728	0.360832	0.922741	2.64345	0.285651	0.185157	0.22554	0.303651	2.52384
9750	-13721.5	-13717.6	-3.97626	0.666213	0.0748832	0.0544271	0.899479	0.00180206	0.000883667	0.0446289	8.45114e-05	0.0032692	0.00114513	0.0316084	0.0039795	0.00483896	0.112491	0.107244	0.517793	0.0809349	0.00757556	0.194482	0.0615051	0.281798	0.00331578	0.0156286	0.122633	0.158956	0.216186	0.0870521	0.111642	0.349697	0.0764668	0.0669911	0.347142	0.911674	2.67419	0.285651	0.185157	0.22554	0.303651	2.62643
9760	-13718.7	-13717.2	-1.48525	0.77856	0.0692876	0.0490719	0.878279	0.000590095	0.000469773	0.0506948	7.55275e-05	0.00900298	0.000580809	0.03506	0.000829815	0.00454361	0.102137	0.116533	0.435704	0.0726032	0.00434402	0.101667	0.0561751	0.262765	0.00381499	0.0214064	0.101133	0.158267	0.192742	0.106162	0.130887	0.335807	0.0761351	0.0909891	0.398357	0.950832	2.55982	0.296195	0.182424	0.222211	0.299169	2.37677
9770	-13720.4	-13717.9	-2.44409	0.813475	0.102542	0.044497	0.81924	0.000777546	0.000307881	0.058079	8.65404e-05	0.00729299	0.000928496	0.0450694	0.00233143	0.00671509	0.109091	0.110314	0.48416	0.0608408	0.00205654	0.170922	0.0765509	0.206999	0.0029374	0.0332324	0.127506	0.152395	0.200136	0.104344	0.128646	0.330058	0.0844213	0.0984227	0.412503	0.96062	2.52845	0.28616	0.185025	0.22538	0.303435	2.47248
9780	-13719.9	-13714.4	-5.48608	0.608219	0.0751988	0.0384584	1.12418	0.000188868	0.000196629	0.0420973	0.00013447	0.00421144	0.000969634	0.036139	0.00258725	0.00682465	0.0863487	0.0951294	0.472813	0.105654	0.00426701	0.160558	0.0573048	0.295193	0.00866409	0.0360202	0.124566	0.161125	0.216747	0.10435	0.103275	0.330076	0.084426	0.0548076	0.31681	0.885455	2.74293	0.28616	0.185025	0.22538	0.303435	2.7777
9790	-13721.5	-13717.6	-3.87734	0.75724	0.0751988	0.073733	0.853708	0.000393214	0.000136142	0.0358655	9.37706e-05	0.00312465	0.00250868	0.0337807	0.00354045	0.00300263	0.0837281	0.131175	0.465696	0.0706987	0.00515728	0.167759	0.0477798	0.337971	0.00672985	0.0613381	0.152965	0.182523	0.209569	0.101965	0.100915	0.322532	0.0824964	0.0864334	0.389332	0.944364	2.57987	0.28616	0.185025	0.22538	0.303435	2.61608
9800	-13714.1	-13710.7	-3.34701	0.730973	0.0830784	0.0429708	0.955177	0.000546797	7.47393e-05	0.0315242	0.000152475	0.00224284	0.0040987	0.0443888	0.00538038	0.0032907	0.0864219	0.129758	0.465696	0.0705363	0.00286949	0.118309	0.0634124	0.247391	0.0109996	0.0240797	0.170783	0.181463	0.208352	0.101373	0.106136	0.320659	0.0820173	0.0808126	0.377785	0.935827	2.60558	0.287884	0.188585	0.218269	0.305262	2.56318
9810	-13717.2	-13714.4	-2.81932	0.696419	0.10249	0.0558975	0.868228	0.0014234	0.000107937	0.0513611	0.000335878	0.00563254	0.00451529	0.0413399	0.00352534	0.00333548	0.085509	0.111658	0.524988	0.0539284	0.0077651	0.136179	0.0601534	0.247516	0.00541455	0.0293268	0.109957	0.181099	0.207933	0.0913984	0.117702	0.320015	0.0818526	0.0734235	0.361836	0.923534	2.64121	0.287884	0.188585	0.218269	0.305262	2.51059
9820	-13713.4	-13710.1	-3.2566	0.718075	0.0770854	0.0532034	0.944618	0.00272274	5.54757e-05	0.0446731	0.000851868	0.00469323	0.00152307	0.0328801	0.00291459	0.0067013	0.0846561	0.0978783	0.440993	0.0571698	0.00733164	0.148446	0.0621086	0.28495	0.00736367	0.0347362	0.15665	0.180906	0.207712	0.0913011	0.117576	0.319675	0.0828293	0.0780526	0.371935	0.931387	2.61863	0.290778	0.187818	0.217382	0.304021	2.55421
9830	-13711.7	-13709.1	-2.6079	0.702708	0.0726727	0.0439957	0.882841	0.00197792	3.14989e-05	0.0566328	0.00200911	0.00292994	0.00149098	0.0374119	0.00390946	0.00490971	0.0889804	0.103997	0.522197	0.0640575	0.00210863	0.148446	0.0555152	0.215907	0.00826364	0.0572579	0.11187	0.14026	0.208613	0.091697	0.118086	0.358155	0.0831884	0.0747667	0.364805	0.925868	2.63456	0.290778	0.187818	0.217382	0.304021	2.48941
9840	-13716.5	-13711.7	-4.84095	0.610021	0.0811733	0.0426163	1.0773	0.00120813	1.50947e-05	0.0369568	0.00159514	0.00173447	0.0042383	0.0277581	0.00434342	0.00317091	0.102748	0.14287	0.555674	0.0689593	0.00185679	0.142423	0.0445807	0.185025	0.0104933	0.0400809	0.136357	0.153261	0.216351	0.0950985	0.0912071	0.358569	0.0855138	0.0551813	0.317797	0.886347	2.74068	0.292733	0.186115	0.217278	0.303875	2.71318
9850	-13726.4	-13717	-9.3534	0.61721	0.0727144	0.062223	1.30212	0.00147724	1.29701e-05	0.068449	0.000723395	0.0020941	0.00753164	0.0413242	0.00376482	0.00264407	0.138063	0.121586	0.547984	0.0623167	0.00961648	0.146739	0.0766735	0.311855	0.00870698	0.0264553	0.14932	0.153962	0.217341	0.0909571	0.0916246	0.36021	0.0859052	0.0566759	0.321704	0.889851	2.73177	0.292733	0.186115	0.217278	0.303875	3.16439
9860	-13717	-13710.7	-6.26669	0.666043	0.089374	0.0582004	1.12908	0.00640466	4.58522e-05	0.040269	0.000722662	0.000800183	0.00248139	0.044871	0.0070525	0.00151822	0.138242	0.1302	0.415701	0.0615901	0.00459919	0.161811	0.048217	0.326689	0.0144261	0.0371803	0.136002	0.148357	0.209428	0.09726	0.106274	0.355903	0.0827776	0.066955	0.347058	0.911604	2.67438	0.295689	0.187995	0.219472	0.296845	2.85548
9870	-13721.4	-13715.2	-6.15865	0.616296	0.0924107	0.0347996	1.17572	0.00166041	0.000137875	0.0367779	0.00035495	0.00274922	0.00104419	0.0313361	0.00609212	0.00205033	0.12292	0.112421	0.474255	0.0630803	0.0123488	0.160944	0.048543	0.275775	0.0196609	0.0568956	0.112946	0.147124	0.207689	0.110991	0.105392	0.352947	0.0758574	0.0564855	0.32121	0.88941	2.73289	0.295689	0.187995	0.219472	0.296845	2.84492
9880	-13721.7	-13717.9	-3.81548	0.785875	0.0833323	0.0592076	1.05543	0.00160441	0.000106556	0.0522402	0.00196294	0.0041785	0.000954033	0.0397517	0.00747046	0.00137699	0.0831286	0.0869042	0.478651	0.0837819	0.0141076	0.143534	0.0434611	0.19263	0.0146822	0.0438029	0.11746	0.152363	0.189669	0.108262	0.111548	0.360161	0.0779969	0.0925497	0.401384	0.952963	2.5531	0.295689	0.187995	0.219472	0.296845	2.60975
9890	-13718.9	-13717.3	-1.68615	0.829028	0.0766392	0.0512345	0.869205	0.00222478	0.000152784	0.0313284	0.000552551	0.0136904	0.000782502	0.0357707	0.00374962	0.00263966	0.0852192	0.113879	0.433507	0.0548814	0.00972026	0.132803	0.0308817	0.235194	0.0219931	0.0439236	0.146633	0.151142	0.188148	0.107394	0.108284	0.353724	0.0913083	0.101719	0.418564	0.964685	2.51503	0.293448	0.188593	0.22017	0.297789	2.39661
9900	-13714.9	-13712	-2.94858	0.747525	0.0836855	0.0532971	0.943641	0.000942942	0.000162093	0.0444578	0.000640207	0.00582546	0.000446339	0.0494639	0.00359975	0.00395541	0.102553	0.110795	0.439463	0.0481265	0.0049882	0.145339	0.0460058	0.240902	0.0156842	0.0580854	0.121196	0.170027	0.202042	0.0829903	0.0856404	0.374707	0.0845933	0.084355	0.385117	0.941283	2.58925	0.291432	0.187297	0.218657	0.302614	2.52326
9910	-13717.4	-13713.7	-3.70376	0.717236	0.073273	0.0478387	0.870595	0.000337995	0.000226524	0.0457906	0.00121069	0.00682869	0.00200157	0.0279462	0.0048967	0.00485088	0.0926511	0.149698	0.650131	0.0705208	0.00396521	0.147843	0.0427295	0.205832	0.00494288	0.0262382	0.118579	0.156657	0.211362	0.0835257	0.0861929	0.377124	0.085139	0.077873	0.37155	0.931092	2.61949	0.293002	0.182919	0.219835	0.304244	2.59893
9920	-13720.3	-13718.9	-1.47253	0.772716	0.0653882	0.0524465	0.688292	0.000496509	0.00038194	0.0501254	0.00115679	0.00477571	0.00225311	0.0319551	0.00432286	0.00334764	0.0614199	0.108853	0.662721	0.0854104	0.000623153	0.109817	0.0318125	0.197537	0.00429878	0.0423788	0.165713	0.164234	0.197004	0.0875658	0.090362	0.371577	0.0892572	0.0897412	0.395913	0.949098	2.56525	0.293002	0.182919	0.219835	0.304244	2.37553
9930	-13717.8	-13716.4	-1.37543	0.709442	0.0841895	0.0381131	0.790985	0.000785374	0.000318583	0.031403	0.00452741	0.0087972	0.00406297	0.0325846	0.00656023	0.00207314	0.0769547	0.0983045	0.520394	0.0603326	0.00383997	0.123247	0.0412712	0.255914	0.00862362	0.0390689	0.133781	0.161233	0.198509	0.0882345	0.0984565	0.363629	0.0899388	0.0762062	0.367951	0.928318	2.62752	0.293002	0.182919	0.219835	0.304244	2.36613
9940	-13720.8	-13717.8	-2.99706	0.661677	0.084735	0.0471602	0.906762	0.00129868	0.000153421	0.0449259	0.00351981	0.00640809	0.00306718	0.0449257	0.00232821	0.00839119	0.07228	0.148975	0.493915	0.05849	0.00244487	0.101772	0.0669471	0.238437	0.0139732	0.0368641	0.14076	0.149245	0.188849	0.0805101	0.109988	0.376976	0.0944321	0.0660289	0.344873	0.909795	2.6793	0.302251	0.180526	0.216959	0.300264	2.52853
9950	-13722.7	-13718.1	-4.63113	0.709832	0.0735823	0.0724336	1.01044	0.00411911	4.73667e-05	0.039369	0.00223662	0.00333753	0.0037791	0.028684	0.00522673	0.000967551	0.0949766	0.140445	0.494674	0.0728386	0.00269504	0.165999	0.0342884	0.261821	0.00994573	0.0427105	0.12708	0.177135	0.205027	0.07515	0.102665	0.351878	0.0881452	0.0762896	0.368133	0.928458	2.62712	0.301167	0.179878	0.224585	0.29437	2.6917
9960	-13719	-13717.2	-1.74712	0.793324	0.0849768	0.0449617	0.813022	0.00142355	4.20319e-05	0.0486994	0.00227072	0.00388494	0.00197953	0.0341514	0.00580357	0.000992617	0.0548516	0.166821	0.47153	0.0570513	0.00197543	0.137817	0.0580483	0.232946	0.0155495	0.0288554	0.135229	0.178205	0.195209	0.0806188	0.103285	0.354004	0.0886777	0.0941374	0.404432	0.955088	2.54634	0.301167	0.179878	0.224585	0.29437	2.40288
9970	-13718.1	-13717.4	-0.713824	0.75686	0.0805036	0.063523	0.790308	0.00248472	3.98874e-05	0.0452533	0.000707394	0.00293822	0.00101538	0.0315159	0.00879171	0.00141702	0.08029	0.0985669	0.401415	0.053805	0.000561944	0.137297	0.0595639	0.263886	0.0135509	0.0555662	0.106734	0.166723	0.182631	0.110126	0.126362	0.331194	0.0829639	0.0863521	0.389168	0.944245	2.58023	0.301167	0.179878	0.224585	0.29437	2.29973
9980	-13725.7	-13721.5	-4.26184	0.738933	0.0820027	0.0532085	0.846118	0.00797567	3.10877e-05	0.0600321	0.00270653	0.00456513	0.00238281	0.0314203	0.00659804	0.00232474	0.0966671	0.129623	0.485903	0.0696719	0.000369343	0.155495	0.0663155	0.337962	0.0115887	0.0220101	0.179654	0.138903	0.188503	0.113667	0.129527	0.341843	0.087557	0.0825163	0.381335	0.938484	2.59766	0.304465	0.191746	0.218021	0.285768	2.65463
9990	-13728.9	-13726.1	-2.78582	0.825847	0.0904467	0.0793611	0.844863	0.0032993	9.87717e-05	0.053139	0.0010002	0.0101783	0.000621025	0.0374765	0.00762588	0.00310015	0.0924509	0.102457	0.50062	0.0686912	0.000151161	0.148565	0.0586907	0.216503	0.00981537	0.0545244	0.122912	0.143107	0.188791	0.119464	0.147038	0.323582	0.0780187	0.101046	0.417336	0.963867	2.51775	0.298707	0.188119	0.213898	0.299275	2.50659
10000	-13721.9	-13716.4	-5.53641	0.667901	0.075938	0.0472359	0.961258	0.00216954	5.20721e-05	0.050435	0.000500637	0.00152178	0.00157298	0.0410162	0.000655745	0.00914685	0.0731622	0.124188	0.50062	0.0838162	0.000599561	0.112347	0.076559	0.389955	0.0257261	0.039452	0.16451	0.120754	0.222869	0.0891217	0.123899	0.363873	0.0794831	0.0673495	0.347983	0.912367	2.6723	0.298707	0.188119	0.213898	0.299275	2.78244
10010	-13724.9	-13718.5	-6.38365	0.645662	0.0858005	0.0437353	1.02347	0.00192055	3.34447e-05	0.0552807	0.000452564	0.00286414	0.0014178	0.0344019	0.00033927	0.00666301	0.101558	0.0981592	0.50276	0.0623146	0.000407492	0.20139	0.0383122	0.368263	0.0217675	0.0571658	0.158798	0.190152	0.214807	0.100825	0.0652249	0.340682	0.0883099	0.062642	0.336723	0.902939	2.6977	0.299485	0.188609	0.214455	0.297452	2.86727
10020	-13715.6	-13711.2	-4.32164	0.66487	0.0820892	0.0404596	0.998712	0.00277955	4.35523e-05	0.0517123	0.000684641	0.00109564	0.00179703	0.0331812	0.000565596	0.00948909	0.0842921	0.136186	0.522717	0.0708687	0.0003737	0.121942	0.0343308	0.234425	0.0193609	0.0300583	0.183813	0.162774	0.208379	0.097808	0.0891721	0.356199	0.0856675	0.0667061	0.346472	0.911121	2.6757	0.299485	0.188609	0.214455	0.297452	2.66098
10030	-13713.2	-13709.2	-4.03909	0.636606	0.0877356	0.0486837	0.998712	0.000525683	6.86201e-05	0.0387281	0.000379135	0.000405763	0.00137997	0.0331812	0.000308595	0.0082147	0.0974549	0.122058	0.589307	0.0511673	0.00102412	0.105379	0.0515548	0.183968	0.00983618	0.0235978	0.179192	0.168991	0.184937	0.101544	0.0955957	0.369804	0.0791286	0.0607351	0.332018	0.898904	2.70834	0.299485	0.188609	0.214455	0.297452	2.63286
10040	-13716.8	-13710.5	-6.31847	0.56134	0.0796553	0.0431482	1.01087	0.000923613	4.24898e-05	0.0387081	0.000683267	0.000459805	0.000719851	0.0340501	0.00019657	0.0102389	0.112814	0.121084	0.606774	0.0668167	0.00101224	0.139716	0.0806343	0.296308	0.0178035	0.0306997	0.167814	0.173288	0.196954	0.104762	0.0946306	0.354509	0.075856	0.0452455	0.290087	0.860237	2.80443	0.299485	0.188609	0.214455	0.297452	2.86118
10050	-13717.5	-13713.5	-3.99278	0.775915	0.0582576	0.0541613	0.891425	0.00232716	9.93262e-05	0.0517811	0.000304121	0.000478029	0.00218344	0.0396525	0.000170355	0.0100842	0.107538	0.129994	0.61763	0.0717073	0.00509614	0.172788	0.0593643	0.205503	0.0104742	0.0334384	0.103076	0.165019	0.187556	0.0997633	0.106142	0.337593	0.103926	0.0904244	0.397253	0.950051	2.56227	0.300249	0.186537	0.215002	0.298211	2.62753
10060	-13713	-13709.6	-3.38926	0.769918	0.0710773	0.0585306	0.776857	0.00126148	2.95186e-05	0.0547564	0.00023769	0.000873175	0.00130242	0.0355239	0.000784642	0.00835623	0.0795351	0.130782	0.568599	0.067161	0.00368429	0.0986949	0.0664729	0.341097	0.00651572	0.0409903	0.15409	0.17472	0.186152	0.0904565	0.100224	0.355271	0.0931763	0.0891434	0.394735	0.948258	2.56786	0.299013	0.186867	0.215382	0.298738	2.56721
10070	-13724.2	-13720.8	-3.42801	0.612237	0.0821178	0.0500418	0.886212	0.00115063	4.29021e-05	0.0487664	0.000439165	0.00109921	0.0029865	0.0450803	0.00173729	0.00823413	0.114901	0.112029	0.52524	0.0491859	0.00558733	0.128999	0.10224	0.236782	0.0164731	0.0313115	0.121219	0.167979	0.194435	0.079224	0.132622	0.328417	0.0973226	0.0556413	0.319006	0.887436	2.73792	0.299013	0.186867	0.215382	0.298738	2.57188
10080	-13718.5	-13715	-3.50224	0.711835	0.0926835	0.0461079	0.835498	0.00257877	0.000142876	0.0503094	0.00146407	0.00138075	0.00116864	0.031807	0.00173106	0.0057288	0.0821393	0.135063	0.530291	0.0832522	0.00726698	0.169388	0.0574435	0.250744	0.00690081	0.0525555	0.133157	0.161425	0.193764	0.0789505	0.141591	0.327283	0.0969866	0.0767179	0.369061	0.929176	2.62504	0.298512	0.18823	0.215021	0.298237	2.5788
10090	-13723.3	-13718.7	-4.60891	0.65355	0.0705955	0.0485363	0.959223	0.00221801	0.000249937	0.0306974	0.00122061	0.000463836	0.00248106	0.0310356	0.000911345	0.00743905	0.110913	0.107334	0.596397	0.0890638	0.00519697	0.189472	0.062205	0.221005	0.0171469	0.0135388	0.122415	0.140669	0.172897	0.0707164	0.114272	0.414573	0.0868715	0.0643081	0.340764	0.90636	2.68857	0.308693	0.184217	0.215212	0.291878	2.68976
10100	-13722.4	-13720.5	-1.86285	0.838687	0.0870569	0.0411944	0.888303	0.00115654	0.000725741	0.0509896	0.00248743	0.00146702	0.00304602	0.0464651	0.00059152	0.00600074	0.0851019	0.110685	0.500121	0.062499	0.00872808	0.0973434	0.0480184	0.183941	0.0174019	0.0259632	0.144941	0.157798	0.19395	0.0793271	0.128186	0.348652	0.0920874	0.10376	0.422256	0.967124	2.50686	0.303157	0.180913	0.211353	0.304577	2.41423
10110	-13712	-13708.7	-3.34274	0.736078	0.0741838	0.0419424	0.97479	0.00110902	0.000377909	0.0499661	0.000525752	0.00192449	0.0022585	0.0293101	0.000380557	0.00632247	0.0851019	0.112306	0.486901	0.0542799	0.00366668	0.14643	0.0581444	0.255328	0.0121381	0.0352104	0.130133	0.157214	0.193232	0.0908911	0.127712	0.347361	0.0835899	0.0819052	0.380067	0.937538	2.60049	0.303157	0.180913	0.211353	0.304577	2.56273
10120	-13716.8	-13713.7	-3.09226	0.645277	0.0706642	0.0500023	0.848925	0.00169354	0.000174513	0.0445585	0.000167748	0.00195418	0.000882653	0.0292436	0.00045694	0.00713481	0.120495	0.112306	0.447207	0.0535781	0.00340805	0.16451	0.0738673	0.353766	0.00221973	0.0333489	0.117571	0.157812	0.196007	0.0792856	0.129755	0.35235	0.0847903	0.0625608	0.336524	0.90277	2.69814	0.301998	0.184044	0.210545	0.303413	2.53814
10130	-13712.8	-13710.6	-2.22026	0.754297	0.0771428	0.0497496	0.836372	0.000428449	0.000156701	0.0507452	5.8312e-05	0.00303182	0.000439133	0.0382779	0.000674314	0.00939461	0.0893131	0.0970813	0.390339	0.0799802	0.00242797	0.171071	0.0366797	0.3594	0.0127259	0.0391864	0.105716	0.156945	0.19493	0.0941158	0.129042	0.340643	0.0843244	0.0858038	0.388061	0.94344	2.5827	0.301998	0.184044	0.210545	0.303413	2.45039
10140	-13714	-13711.9	-2.1257	0.752767	0.0649531	0.0574327	0.836372	0.00116412	0.000268259	0.0507452	6.72541e-05	0.00276632	0.000643357	0.0375211	0.000881495	0.00710202	0.0874685	0.130536	0.527425	0.0635258	0.00750079	0.122097	0.0849642	0.19807	0.00641818	0.0263439	0.126676	0.145911	0.194868	0.0986046	0.135196	0.356889	0.0685307	0.0854766	0.387399	0.942956	2.58417	0.301998	0.184044	0.210545	0.303413	2.44094
10150	-13712.3	-13709.7	-2.56879	0.726651	0.0775431	0.0492087	0.818329	0.00101481	0.000434778	0.0448209	0.000217431	0.00260661	0.00211211	0.0386463	0.000693978	0.00815274	0.0993474	0.100709	0.541147	0.0556875	0.00518729	0.119069	0.0473758	0.260674	0.0120509	0.0598639	0.140491	0.147872	0.197488	0.086169	0.137014	0.361688	0.069769	0.0798876	0.375838	0.934358	2.60992	0.298838	0.182119	0.218805	0.300238	2.48538
10160	-13720.8	-13718.1	-2.72376	0.75864	0.105251	0.0557748	0.782454	0.00197461	0.000803002	0.05413	0.000131569	0.0038709	0.000661351	0.0429727	0.00295729	0.00454781	0.0742694	0.134593	0.515899	0.090069	0.00278958	0.162957	0.0465567	0.234465	0.0176481	0.0425287	0.123416	0.146931	0.196231	0.0739056	0.113768	0.359385	0.10978	0.0867328	0.389934	0.944801	2.57853	0.298838	0.182119	0.218805	0.300238	2.50072
10170	-13713.3	-13710.6	-2.62429	0.686168	0.080478	0.0500171	0.840646	0.00273926	0.00104937	0.0492124	9.5092e-05	0.00200695	0.000406435	0.0312231	0.0060584	0.00186098	0.099259	0.0922895	0.520081	0.0793048	0.00391292	0.14351	0.0528798	0.274032	0.00545872	0.02405	0.130564	0.165367	0.192613	0.0725431	0.108962	0.352759	0.107756	0.0712364	0.35693	0.919633	2.6522	0.298838	0.182119	0.218805	0.300238	2.49114
10180	-13717.4	-13715.5	-1.90111	0.719969	0.0755977	0.0454471	0.841394	0.00159912	0.00061599	0.0634658	0.000278214	0.00858268	0.00093968	0.0365845	0.007193	0.000946915	0.08676	0.0925266	0.516911	0.0607132	0.00709458	0.113863	0.0738435	0.192215	0.0051444	0.0555957	0.131337	0.172401	0.200806	0.0818274	0.0832339	0.367763	0.0939691	0.0784578	0.372802	0.932049	2.61669	0.29811	0.184111	0.218272	0.299507	2.41865
10190	-13713.1	-13710	-3.05326	0.756184	0.069151	0.04456	0.841394	0.000233795	0.000854024	0.0435749	0.00034858	0.00633748	0.00125172	0.0316289	0.00922532	0.00183052	0.0793383	0.106275	0.542901	0.074545	0.00435518	0.145638	0.0522157	0.286596	0.00623684	0.0370362	0.148154	0.164299	0.17727	0.091677	0.126722	0.35048	0.0895529	0.0862075	0.388877	0.944033	2.58088	0.294705	0.185004	0.219331	0.30096	2.53368
