"ic21","ic22","ic23","ic24","ic25"
1.34126527657608,0.25697905177847,0.0841905366109439,1.19667417154802,0.340961742093683
0.25697905177847,1.10926467030113,0.0132509721478544,0.253954568548461,1.00577220945627
0.0841905366109439,0.0132509721478544,0.278825681644744,0.12430618479091,0.0230506005449498
1.19667417154802,0.253954568548461,0.12430618479091,1.22720670149246,0.325404561072112
0.340961742093683,1.00577220945627,0.0230506005449498,0.325404561072112,1.13379089444571
