"ic16","ic17","ic18","ic19","ic20"
0.80308862204706,0.00630165246431743,0.0697162171221147,0.763318262658344,0.0191000142577423
0.00630165246431743,0.829444052246778,-0.0377869288563257,0.0431131628571518,0.785178699298065
0.0697162171221147,-0.0377869288563257,0.310567606968269,0.064845706970533,-0.0317799884473744
0.763318262658344,0.0431131628571518,0.064845706970533,0.897131756792506,0.0516080824259118
0.0191000142577423,0.785178699298065,-0.0317799884473744,0.0516080824259118,0.900971443471097
