"ic31","ic32","ic33","ic34","ic35"
2.85670184140462,2.4936891977093,0.199610069975647,1.87873005309537,2.6981145304508
2.4936891977093,2.17680603717275,0.174244811984832,1.63999223542075,2.35525421703072
0.199610069975647,0.174244811984832,0.0139476159038326,0.13127496609143,0.188528891051781
1.87873005309537,1.63999223542075,0.13127496609143,1.23556002983784,1.77443399292899
2.6981145304508,2.35525421703072,0.188528891051781,1.77443399292899,2.54833105573604
