"ic1","ic2","ic3","ic4","ic5"
0.948125205265843,0.113024955189307,0.0108001721179342,0.849911066041988,0.145479659077351
0.113024955189307,1.10639616939078,0.0222284398716244,0.143840853900743,1.00793847275989
0.0108001721179342,0.0222284398716244,0.316557563837763,0.00822669831014197,0.00777038060779594
0.849911066041988,0.143840853900743,0.00822669831014197,0.954137005561873,0.169820488657633
0.145479659077351,1.00793847275989,0.00777038060779594,0.169820488657633,1.11645181390131
