Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1190	-14459.1	-14445.1	-13.978	0.626131	0.0472073	0.000168	1.01333	0.00109606	0.00215634	0.00686786	0.00162563	0.0815658	0.161997	0.000135664	0.00243779	0.119642	0.070758	0.00336383	0.449624	0.0351095	0.156667	0.692832	0.0853141	0.30398	0.0425011	0.203022	0.145402	0.176835	0.17596	0.103361	0.118832	0.295692	0.129321	0.0585383	0.326489	0.894086	2.72089	0.303677	0.198816	0.21244	0.285066	3.62681
1200	-14450	-14436	-13.9876	0.626645	0.0426919	0.000175779	1.1868	0.00204975	0.00245645	0.00710819	0.00112478	0.0882098	0.0952908	0.000130222	0.00260709	0.143979	0.0513678	0.00571986	0.347214	0.0378292	0.180642	0.729363	0.0815289	0.238699	0.0384438	0.254766	0.0895701	0.174259	0.173397	0.112141	0.117101	0.295665	0.127437	0.0586459	0.326763	0.894326	2.72027	0.30915	0.184376	0.21627	0.290205	3.62776
1210	-14454.5	-14440.3	-14.2304	0.626645	0.0439803	0.00019875	0.921582	0.00347068	0.00244137	0.00836292	0.00136717	0.110703	0.083416	0.000254778	0.00455792	0.127121	0.0668241	0.00442028	0.501875	0.0264556	0.203551	0.913952	0.0549914	0.11044	0.0494739	0.331472	0.0811292	0.187878	0.166684	0.0889448	0.149771	0.284219	0.122504	0.0586459	0.326763	0.894326	2.72027	0.30915	0.184376	0.21627	0.290205	3.65204
1220	-14450.1	-14431.3	-18.8384	0.54021	0.0358474	0.000331633	1.23059	0.00492212	0.000808435	0.00792006	0.00110527	0.102077	0.103788	0.000383799	0.00419479	0.102282	0.0381696	0.00240285	0.438546	0.0360461	0.196908	1.09419	0.0629766	0.224719	0.0734654	0.280589	0.0710103	0.202247	0.179433	0.0957476	0.125056	0.305957	0.0915599	0.0410611	0.277358	0.847457	2.83412	0.30915	0.184376	0.21627	0.290205	4.11327
1230	-14453.6	-14436.7	-16.9551	0.587094	0.0428084	0.000665455	1.06045	0.00857306	0.00244685	0.00563318	0.000647244	0.0851807	0.116638	0.000468007	0.003578	0.0809808	0.0473181	0.00298508	0.613148	0.0343539	0.170311	0.913301	0.0664696	0.178137	0.0690448	0.277313	0.144266	0.161972	0.176552	0.123712	0.14663	0.301044	0.0900898	0.0504576	0.305022	0.874589	2.76993	0.30915	0.184376	0.21627	0.290205	3.92471
1240	-14451.9	-14434	-17.842	0.60604	0.0355553	0.00159235	1.07513	0.00208839	0.00142643	0.00299907	0.000731189	0.0837966	0.129963	0.00033405	0.00730846	0.137281	0.0532115	0.00324854	0.58909	0.033719	0.173641	0.851875	0.0908958	0.233202	0.0411638	0.367329	0.0977205	0.16128	0.187117	0.117528	0.120984	0.293859	0.119232	0.0543561	0.315613	0.884369	2.74566	0.30915	0.184376	0.21627	0.290205	4.01331
1250	-14454.7	-14439.1	-15.6152	0.582193	0.0382735	0.0031361	1.15454	0.00208485	0.00110046	0.00419956	0.000923439	0.0971231	0.0872697	0.000367964	0.00765788	0.113957	0.0729135	0.0046022	0.518607	0.0322671	0.165572	0.780361	0.0946045	0.231188	0.0489559	0.224794	0.106249	0.152599	0.16053	0.100828	0.177537	0.306215	0.102291	0.0494573	0.302228	0.871955	2.77636	0.30915	0.184376	0.21627	0.290205	3.79075
1260	-14456.2	-14438.4	-17.8637	0.568336	0.0308187	0.00193438	1.02502	0.00104976	0.0039406	0.0040493	0.00173296	0.0971231	0.182722	0.00142713	0.00714907	0.121853	0.0537538	0.00762896	0.454909	0.0347166	0.218728	1.06236	0.0434819	0.31284	0.060606	0.202887	0.0849311	0.153418	0.188151	0.107388	0.140345	0.307859	0.10284	0.0466501	0.294206	0.864263	2.79488	0.30915	0.184376	0.21627	0.290205	4.01567
1270	-14459.5	-14438.1	-21.4637	0.572931	0.0334754	0.000694792	1.1647	0.000656664	0.0029887	0.00313322	0.00238107	0.0879939	0.156563	0.00561097	0.00764413	0.127981	0.0615656	0.00320576	0.432875	0.0259073	0.212678	1.17553	0.0321645	0.331061	0.127851	0.25187	0.127111	0.155366	0.172802	0.0958081	0.146979	0.323409	0.105635	0.0475775	0.296887	0.866855	2.78868	0.306513	0.182803	0.222956	0.287729	4.37564
1280	-14453.4	-14440.7	-12.729	0.644967	0.0297213	0.000869963	1.11439	0.00067388	0.00291144	0.00457381	0.00377946	0.0771431	0.108499	0.00960696	0.00441055	0.120649	0.0577671	0.00191896	0.291019	0.0492012	0.212678	0.779754	0.0496204	0.20734	0.0517515	0.229982	0.0935525	0.162566	0.18081	0.108384	0.135955	0.301756	0.11053	0.0624955	0.336365	0.902634	2.69851	0.294414	0.185992	0.226845	0.292748	3.50181
1290	-14456.7	-14440.1	-16.6213	0.678129	0.047197	0.00126763	1.00154	0.00132219	0.0031899	0.00477688	0.000689741	0.086018	0.125377	0.00280757	0.00697549	0.160215	0.0562113	0.00248142	0.549637	0.0575635	0.177145	0.851802	0.051998	0.231789	0.0644408	0.310616	0.0958199	0.155509	0.175777	0.114504	0.118645	0.318794	0.116771	0.0695242	0.353026	0.916486	2.66096	0.294414	0.185992	0.226845	0.292748	3.89088
1300	-14455.8	-14440	-15.8619	0.622893	0.0391304	0.00208707	0.978299	0.00108579	0.00276492	0.00489083	0.00422237	0.128252	0.123591	0.000376904	0.00595831	0.126872	0.04299	0.00975225	0.566247	0.0249978	0.218482	0.773657	0.0646158	0.341341	0.0311144	0.23112	0.0933664	0.211339	0.185754	0.103615	0.105149	0.288477	0.105666	0.0578615	0.324761	0.892564	2.72481	0.294414	0.185992	0.226845	0.292748	3.81521
1310	-14457.1	-14440.9	-16.1056	0.622893	0.0425603	0.0053731	0.916123	0.00227372	0.00763718	0.00717204	0.006066	0.113818	0.138896	0.000550872	0.0027624	0.0824753	0.0509984	0.0052764	0.469996	0.0288106	0.181538	1.01572	0.0897567	0.171094	0.0825661	0.325918	0.0921922	0.199878	0.169175	0.106958	0.151221	0.272833	0.0999361	0.0578615	0.324761	0.892564	2.72481	0.294629	0.186127	0.226281	0.292962	3.83958
1320	-14448.7	-14434.7	-14.0513	0.605406	0.0347268	0.0015117	1.01705	0.000831205	0.00457401	0.0075717	0.00453312	0.0982697	0.161379	0.00084977	0.00250829	0.0926105	0.0542671	0.00433773	0.530457	0.0251087	0.185059	0.734298	0.0665532	0.18971	0.0772837	0.23627	0.10448	0.199462	0.169742	0.103226	0.153874	0.273969	0.0997281	0.054225	0.315264	0.884052	2.74646	0.294629	0.186127	0.226281	0.292962	3.63424
1330	-14450.3	-14430.7	-19.5785	0.592081	0.0402007	0.00176402	1.15857	0.000756975	0.00520152	0.0090875	0.00185048	0.113118	0.121178	0.000372401	0.00257395	0.13609	0.0646507	0.00180622	0.592137	0.0134773	0.225739	0.980373	0.05618	0.231271	0.0454544	0.287503	0.0976719	0.185717	0.189961	0.0929623	0.112842	0.32032	0.0981989	0.0514791	0.307842	0.877225	2.76345	0.291457	0.186964	0.227299	0.294279	4.18702
1340	-14451.7	-14437.3	-14.4559	0.600795	0.0366835	0.00316025	0.964134	0.00179086	0.00216964	0.00122103	0.000955186	0.0983527	0.148046	0.000183881	0.0109192	0.109364	0.0547015	0.00238749	0.48032	0.0329799	0.155209	0.917087	0.0635984	0.255127	0.0460653	0.199239	0.0910278	0.214457	0.176586	0.0933278	0.155093	0.252501	0.108036	0.053272	0.312714	0.881724	2.75229	0.299433	0.191114	0.208642	0.300811	3.67472
1350	-14462.9	-14449.3	-13.5603	0.594406	0.0314692	0.00307664	1.02573	0.00444993	0.00270318	0.00377746	0.0013037	0.0834533	0.107346	0.000143192	0.00932429	0.0665149	0.0534626	0.00326037	0.356212	0.0338481	0.220925	1.00192	0.0341173	0.162283	0.0386822	0.246111	0.0950807	0.187152	0.148767	0.106764	0.135346	0.324753	0.0972184	0.0519564	0.309148	0.878438	2.76046	0.299433	0.191114	0.208642	0.300811	3.58519
1360	-14454.1	-14442.8	-11.3001	0.632677	0.0365719	0.00288214	0.880808	0.000974918	0.00339771	0.00505035	0.00289572	0.0593029	0.11003	0.000446106	0.00311472	0.123548	0.0631695	0.0133091	0.431715	0.0379029	0.183541	0.760931	0.0293023	0.204924	0.0562023	0.261593	0.0873666	0.161967	0.175675	0.109045	0.149945	0.311715	0.0916524	0.0599099	0.329956	0.897116	2.71302	0.29603	0.188942	0.225564	0.289463	3.35898
1370	-14453.2	-14439.5	-13.684	0.656746	0.0346847	0.00461797	1.17027	0.00177265	0.00126523	0.00230171	0.00666267	0.0847253	0.0845641	0.000629388	0.00490533	0.111874	0.0631695	0.0105356	0.435504	0.0329783	0.186553	0.755939	0.0434468	0.183824	0.0695147	0.22691	0.0806048	0.178197	0.171386	0.0994339	0.146283	0.315286	0.0894143	0.0649843	0.342386	0.907721	2.68491	0.29603	0.188942	0.225564	0.289463	3.59725
1380	-14450.8	-14434.5	-16.3543	0.598841	0.0336467	0.00276616	1.11454	0.00349323	0.00154631	0.00459901	0.00782172	0.114943	0.0762153	0.000573335	0.00525555	0.126605	0.0441799	0.00753306	0.514004	0.0401986	0.205499	0.862992	0.0689114	0.23849	0.0761078	0.226456	0.0881954	0.177261	0.177603	0.103041	0.15159	0.295622	0.0948837	0.0528691	0.311627	0.880727	2.75478	0.29603	0.188942	0.225564	0.289463	3.86457
1390	-14458.8	-14444.5	-14.2386	0.623372	0.0340817	0.000982458	1.15816	0.00272144	0.0039011	0.0117892	0.010238	0.0748285	0.107826	0.000593247	0.000365172	0.115062	0.0417223	0.0108872	0.503603	0.0600711	0.203695	0.568036	0.0941995	0.270327	0.0611884	0.212924	0.105679	0.175546	0.175884	0.10683	0.163494	0.284281	0.0939654	0.0579615	0.325017	0.89279	2.72423	0.302538	0.187414	0.222926	0.287122	3.65288
1400	-14461.2	-14445.6	-15.6566	0.582067	0.0330187	0.00674063	1.07589	0.0023154	0.00505097	0.00872295	0.011595	0.066282	0.120617	0.00259016	0.000282041	0.13513	0.0522381	0.0049606	0.586643	0.0547576	0.158272	0.830941	0.059492	0.241075	0.0691536	0.168031	0.101089	0.175503	0.175841	0.106804	0.163454	0.284212	0.0941848	0.0494317	0.302156	0.871887	2.77653	0.310334	0.180413	0.208666	0.300586	3.79489
1410	-14453.3	-14436.2	-17.0476	0.60484	0.0369272	0.00420516	0.899798	0.00123484	0.00197281	0.00862026	0.00195744	0.123595	0.106658	0.001262	0.00243627	0.116704	0.0624174	0.00224916	0.569806	0.0328222	0.160291	1.05455	0.107907	0.237312	0.0317701	0.256838	0.112546	0.158197	0.183942	0.105092	0.167519	0.288724	0.0965268	0.0541079	0.314952	0.883768	2.74717	0.299041	0.182864	0.2115	0.306595	3.93388
1420	-14458	-14436.5	-21.4803	0.587801	0.0321981	0.00202952	1.05011	0.000482465	0.000596571	0.0073511	0.00440374	0.0884487	0.195458	0.00225559	0.0033784	0.153676	0.0566092	0.00534223	0.763669	0.026983	0.178312	1.0496	0.0656793	0.320576	0.061616	0.230192	0.07826	0.181023	0.180954	0.103385	0.164798	0.284035	0.0858055	0.0506021	0.305423	0.874965	2.76901	0.29643	0.181268	0.218383	0.303919	4.37723
1430	-14452.3	-14432.5	-19.8138	0.56138	0.0478047	0.00358202	1.26295	0.000692076	0.000549783	0.00758036	0.00208288	0.0907165	0.0774106	0.00147568	0.00190172	0.145138	0.0478941	0.00617382	0.669747	0.0192815	0.204615	0.907343	0.056545	0.27731	0.0568128	0.217237	0.105867	0.186222	0.165559	0.0945891	0.150777	0.307509	0.095343	0.0452535	0.290111	0.86026	2.80438	0.29643	0.181268	0.218383	0.303919	4.21071
1440	-14455.2	-14436.6	-18.5851	0.51571	0.046738	0.000644943	1.30085	0.000950499	0.000581562	0.00593711	0.00190063	0.0881556	0.148363	0.00245287	0.00290063	0.103422	0.046849	0.0134834	0.676295	0.0392953	0.209715	0.77003	0.0426646	0.270912	0.0553987	0.147171	0.113355	0.186515	0.165819	0.0947377	0.147613	0.325436	0.0798785	0.0363352	0.262048	0.831371	2.87025	0.29643	0.181268	0.218383	0.303919	4.08806
1450	-14454.2	-14437.3	-16.9131	0.575498	0.0368852	0.000797369	1.08509	0.00223461	0.000367664	0.00895895	0.00325298	0.0950807	0.156074	0.0046764	0.00309794	0.140421	0.0415749	0.0144913	0.432994	0.045684	0.228414	0.972435	0.0424975	0.214572	0.0628399	0.215936	0.112186	0.183008	0.181503	0.0929565	0.144838	0.319318	0.0783767	0.048097	0.298375	0.868284	2.78524	0.29643	0.181268	0.218383	0.303919	3.92056
1460	-14448.3	-14432.6	-15.7574	0.645354	0.0429528	0.00143489	1.05676	0.000512006	0.000660392	0.00849859	0.00266278	0.107363	0.143141	0.00162723	0.000607462	0.151704	0.0477975	0.00629435	0.422015	0.0286091	0.213318	0.836882	0.0402719	0.288458	0.0739591	0.224409	0.104715	0.198238	0.164715	0.102427	0.142726	0.314661	0.0772337	0.062577	0.336564	0.902804	2.69806	0.295899	0.181405	0.218548	0.304149	3.80465
1470	-14448.2	-14431	-17.1941	0.611116	0.0397501	0.0011667	1.08195	0.000492659	0.00072732	0.00918893	0.00179854	0.0968366	0.129845	0.000953172	0.000506643	0.131277	0.048761	0.00649272	0.580324	0.0413223	0.196338	0.836882	0.0857073	0.159801	0.110243	0.304048	0.0840715	0.198479	0.178399	0.0895184	0.142899	0.315044	0.0756605	0.0554086	0.318395	0.886886	2.73931	0.301343	0.184743	0.222569	0.291345	3.94849
1480	-14442.3	-14427.5	-14.8077	0.611116	0.0437073	0.000628029	1.08651	0.000337803	0.000565617	0.00671346	0.000498602	0.0805651	0.0847828	0.000531881	0.000674415	0.117017	0.0482549	0.00547336	0.36471	0.026601	0.192838	1.02461	0.0627378	0.203946	0.0633339	0.202881	0.0919295	0.192029	0.172602	0.0993251	0.138256	0.304806	0.0929817	0.0554086	0.318395	0.886886	2.73931	0.301343	0.184743	0.222569	0.291345	3.70985
1490	-14445.2	-14432.2	-12.9935	0.674276	0.0366831	0.000587998	1.05677	0.00021775	0.000290397	0.00894152	0.000253947	0.109207	0.0888621	0.000636075	0.00117037	0.1034	0.0554007	0.00106204	0.362113	0.0414784	0.154386	0.799181	0.0873629	0.24939	0.037625	0.241857	0.0912339	0.189393	0.165059	0.0949845	0.128166	0.333479	0.0889183	0.0687043	0.351136	0.91495	2.66521	0.300008	0.185936	0.22083	0.293226	3.52811
1500	-14446.2	-14431.4	-14.7728	0.620951	0.0306624	0.00186001	0.963096	0.00296534	0.000118396	0.00863057	0.000312664	0.102885	0.0891604	0.000312253	0.00138027	0.11244	0.0483086	0.000802857	0.43059	0.0267643	0.180145	0.995339	0.0649957	0.250236	0.0645044	0.241857	0.0889488	0.187838	0.146268	0.108643	0.178039	0.300416	0.0787953	0.0574559	0.323719	0.891642	2.72718	0.300008	0.185936	0.22083	0.293226	3.70632
1510	-14451.8	-14437.4	-14.3957	0.58526	0.0283746	0.00285994	0.944536	0.00387237	0.000253586	0.00765192	0.000210099	0.0772863	0.110404	0.00034742	0.00301575	0.135315	0.0483569	0.000780319	0.453776	0.0397935	0.206823	0.905103	0.0885878	0.207939	0.0352602	0.265126	0.103104	0.19109	0.147191	0.107017	0.181121	0.293422	0.0801593	0.0500829	0.303979	0.873609	2.77233	0.300008	0.185936	0.22083	0.293226	3.66878
1520	-14448.9	-14432	-16.9395	0.560072	0.0384563	0.000722571	1.08117	0.00566195	0.000122326	0.00741542	0.00262941	0.0965052	0.119607	0.00013112	0.00143295	0.089336	0.0513253	0.00248477	0.445757	0.0319404	0.191474	0.968658	0.0897662	0.195262	0.0633138	0.328052	0.112067	0.176032	0.149931	0.109009	0.184493	0.298884	0.0816514	0.0449919	0.289335	0.859496	2.80618	0.300008	0.185936	0.22083	0.293226	3.92329
1530	-14451.5	-14437.5	-13.9547	0.629911	0.0463877	0.00270314	0.803102	0.00318125	0.000100534	0.00695485	0.00344972	0.0968354	0.132922	0.000309892	0.00207091	0.118196	0.0544672	0.00203048	0.386231	0.0711765	0.171836	0.996045	0.0909539	0.207963	0.057337	0.290049	0.0801554	0.183961	0.167136	0.109068	0.14216	0.312346	0.0853292	0.0593299	0.328495	0.895844	2.71633	0.297058	0.184107	0.218658	0.300177	3.62446
1540	-14448.6	-14434	-14.6679	0.607222	0.0395532	0.00195915	0.825961	0.00253652	0.000341146	0.00873752	0.00202545	0.0785728	0.0720665	0.000483376	0.000679939	0.0825807	0.0459359	0.00620994	0.536796	0.0470747	0.213522	0.96823	0.0701619	0.264767	0.0531947	0.269647	0.104852	0.177063	0.198893	0.101416	0.137629	0.30239	0.0826092	0.0546009	0.316263	0.884959	2.74418	0.297058	0.184107	0.218658	0.300177	3.69589
1550	-14442.4	-14430.8	-11.6038	0.648553	0.0295297	0.00216571	1.01454	0.00116645	0.000256041	0.00774252	0.0020201	0.10402	0.0949498	0.00056689	0.00148137	0.109173	0.0508855	0.00273525	0.297453	0.0257756	0.167724	0.85551	0.069759	0.174301	0.0654373	0.226688	0.0853938	0.167835	0.18266	0.105554	0.143244	0.314727	0.0859796	0.0632522	0.33821	0.904203	2.69433	0.297058	0.184107	0.218658	0.300177	3.38927
1560	-14452.9	-14437.7	-15.1393	0.579209	0.0429027	0.00197019	1.03844	0.00112264	0.000295459	0.0103866	0.000485428	0.073223	0.110162	0.00104579	0.00157573	0.109809	0.0467801	0.00118619	0.612638	0.0704855	0.150271	0.768821	0.0421903	0.232919	0.0570677	0.249904	0.11949	0.185591	0.168025	0.109382	0.146897	0.28951	0.100596	0.0488501	0.300516	0.870329	2.7803	0.288263	0.180744	0.217367	0.313626	3.74317
1570	-14455.1	-14435.3	-19.8354	0.555914	0.0415589	0.0028793	0.983869	0.000703114	0.000233444	0.00981693	0.000489702	0.0681376	0.0943615	0.000841674	0.000560079	0.101473	0.0585473	0.000801282	0.576871	0.0704855	0.210608	1.2145	0.0885266	0.148778	0.0902978	0.335531	0.113027	0.184792	0.162312	0.0969594	0.146265	0.309509	0.100163	0.0441623	0.28686	0.857045	2.81193	0.288263	0.180744	0.217367	0.313626	4.2129
1580	-14452.7	-14437.9	-14.8796	0.596659	0.0428694	0.00146546	0.983869	0.00127213	0.000360104	0.0104157	0.000548384	0.0812191	0.134975	0.000976709	0.000721914	0.107023	0.0569473	0.000705381	0.531364	0.0388962	0.208567	0.834374	0.0555191	0.203412	0.0324	0.275683	0.113527	0.183309	0.161009	0.0961812	0.145091	0.315051	0.0993591	0.0524196	0.31041	0.879605	2.75757	0.290666	0.172385	0.220707	0.316242	3.71711
1590	-14452.5	-14436.2	-16.338	0.619634	0.0357824	0.00103585	1.08424	0.00149469	0.00151745	0.00924888	0.000705108	0.0812191	0.130203	0.00139922	0.00087688	0.101024	0.0441632	0.00147127	0.664774	0.0581905	0.213384	0.700177	0.092976	0.180038	0.060784	0.286841	0.111293	0.180541	0.173674	0.0947292	0.142901	0.310295	0.0978592	0.0571812	0.323011	0.891014	2.72879	0.283769	0.196336	0.21547	0.304425	3.86284
1600	-14452.8	-14435.6	-17.1847	0.597061	0.0415666	0.00215521	1.2415	0.00186543	0.000852382	0.00758011	0.000921071	0.0853359	0.120785	0.00188457	0.000658565	0.145078	0.0526919	0.000841121	0.479868	0.0553464	0.179314	0.771776	0.0893812	0.233591	0.0646573	0.224484	0.145481	0.175555	0.185502	0.0921126	0.138953	0.301724	0.106154	0.0525025	0.310635	0.879812	2.75705	0.286615	0.188276	0.217631	0.307478	3.94762
1610	-14448.3	-14432.3	-15.9685	0.616141	0.0357828	0.00156591	1.12424	0.00248841	0.000476542	0.00846015	0.000705732	0.095873	0.144981	0.00148921	0.00257093	0.135341	0.0474914	0.00154227	0.516342	0.038516	0.200936	0.781523	0.0900916	0.24029	0.0331201	0.234124	0.0879546	0.192514	0.178498	0.090735	0.149268	0.297212	0.0917737	0.0564533	0.321126	0.889335	2.73309	0.285654	0.187645	0.220253	0.306448	3.8259
1620	-14451.2	-14438.1	-13.0953	0.62677	0.0534431	0.00094604	0.851853	0.00240502	0.000742089	0.00538964	0.00214529	0.118363	0.134384	0.00114639	0.00400302	0.111667	0.0478812	0.0031556	0.417096	0.0334462	0.151971	0.931701	0.0570585	0.246089	0.0497751	0.194424	0.119449	0.193569	0.183006	0.0912323	0.141076	0.29884	0.0922766	0.0586721	0.326829	0.894385	2.72011	0.285654	0.187645	0.220253	0.306448	3.53853
1630	-14456	-14441.3	-14.7005	0.643462	0.0358662	0.00135938	1.05574	0.0018217	0.00421737	0.006337	0.00648203	0.113533	0.143655	0.00213242	0.00233513	0.110983	0.0478812	0.0014156	0.365798	0.023411	0.200418	0.931701	0.0635207	0.123971	0.0358296	0.316534	0.104025	0.171546	0.170618	0.121701	0.115388	0.32148	0.0992673	0.0621782	0.335587	0.90197	2.70027	0.285654	0.187645	0.220253	0.306448	3.69897
1640	-14457.1	-14441.4	-15.6738	0.597036	0.040371	0.001228	1.06353	0.00316122	0.0034177	0.00670992	0.00279392	0.0827452	0.0682195	0.00350986	0.00324761	0.0894152	0.0528019	0.000933065	0.325573	0.0577564	0.265393	1.03225	0.0881549	0.161478	0.0599217	0.284237	0.0996862	0.182777	0.195284	0.109085	0.122943	0.284144	0.105766	0.0524972	0.31062	0.879799	2.75708	0.289039	0.189869	0.222863	0.29823	3.79654
1650	-14451	-14433.1	-17.8912	0.540268	0.0308234	0.00108629	1.12327	0.00602492	0.00449064	0.00822572	0.00142245	0.0761721	0.111221	0.00266421	0.00235656	0.133454	0.0440289	0.000521999	0.546643	0.0440644	0.175056	0.962795	0.0832884	0.30165	0.0553812	0.215455	0.0884517	0.198533	0.162416	0.104037	0.133541	0.308639	0.092834	0.0410725	0.277394	0.847493	2.83404	0.293511	0.18842	0.221162	0.296906	4.01855
1660	-14451.4	-14430.8	-20.5933	0.540268	0.054916	0.00164464	1.2271	0.0025243	0.00294508	0.00723122	0.00139718	0.10322	0.0995714	0.00193773	0.00244512	0.0808443	0.0567612	0.000661232	0.61751	0.033543	0.2017	1.00931	0.0658979	0.295098	0.0744702	0.218945	0.129086	0.192669	0.184963	0.100963	0.129596	0.299522	0.0922862	0.0410725	0.277394	0.847493	2.83404	0.291962	0.187425	0.219995	0.300618	4.28876
1670	-14448.8	-14431.1	-17.6845	0.582018	0.0418909	0.00131265	1.00021	0.00223707	0.00113178	0.00843669	0.000865827	0.0816725	0.136398	0.00188855	0.00265623	0.118942	0.0452713	0.000941749	0.420072	0.0284913	0.170455	1.11467	0.0583818	0.246928	0.0759065	0.348783	0.0901306	0.168432	0.207151	0.101296	0.130023	0.300508	0.09259	0.0494217	0.302128	0.87186	2.77659	0.291962	0.187425	0.219995	0.300618	3.99768
1680	-14449.2	-14429.3	-19.8168	0.577699	0.0409297	0.000761434	1.24603	0.00192331	0.000547406	0.00313244	0.000576481	0.11447	0.148534	0.000562214	0.00568146	0.122674	0.0528105	0.000928532	0.518457	0.0140961	0.215482	0.909589	0.0918692	0.167804	0.0657685	0.37046	0.117835	0.171248	0.209582	0.118941	0.106847	0.293269	0.100114	0.0485435	0.299646	0.869501	2.78231	0.291962	0.187425	0.219995	0.300618	4.21093
1690	-14444.8	-14428	-16.8351	0.575856	0.0492585	0.000416789	1.03594	0.0048241	0.000238289	0.00739985	0.000653413	0.117823	0.102243	0.000176487	0.0019786	0.0999686	0.0534691	0.000429585	0.576455	0.0252108	0.212844	0.956418	0.0496736	0.177756	0.0919325	0.264245	0.0834138	0.165356	0.18159	0.114849	0.158357	0.283179	0.0966692	0.0481696	0.298582	0.868483	2.78477	0.291962	0.187425	0.219995	0.300618	3.91277
1700	-14450.1	-14436.1	-14.0555	0.59023	0.0309288	0.000884253	0.975372	0.00840538	0.00113778	0.00759344	0.00104284	0.100811	0.0978799	0.000147553	0.00168051	0.100899	0.0449666	0.00215747	0.57054	0.0290781	0.179156	0.761901	0.059781	0.160483	0.0813479	0.308885	0.109658	0.161934	0.177832	0.112472	0.15508	0.278816	0.113865	0.0510995	0.306798	0.876252	2.76585	0.291962	0.187425	0.219995	0.300618	3.63473
1710	-14448.2	-14432.9	-15.3105	0.640534	0.046605	0.00125498	1.09407	0.00307673	0.000775262	0.00784402	0.00311828	0.0767666	0.101633	0.000201386	0.00297581	0.115468	0.0419714	0.0033185	0.37729	0.0499901	0.183212	0.960589	0.0771578	0.219721	0.0371555	0.262239	0.0935488	0.166886	0.179566	0.128242	0.153386	0.296767	0.0751532	0.0615615	0.334068	0.900669	2.7037	0.291962	0.187425	0.219995	0.300618	3.75998
1720	-14459.1	-14447.1	-11.996	0.672835	0.044062	0.00145049	1.13031	0.00320516	0.000183244	0.00732804	0.00333551	0.0839775	0.170581	0.00032654	0.00172068	0.0808139	0.0421941	0.00352517	0.371762	0.0327048	0.144842	0.73024	0.0262946	0.163146	0.0519633	0.252286	0.0821211	0.169797	0.18736	0.102155	0.156061	0.308163	0.0764641	0.068398	0.350426	0.914371	2.66681	0.291662	0.18826	0.219769	0.30031	3.42838
1730	-14455.3	-14431.9	-23.4705	0.533975	0.0455617	0.00198423	1.17427	0.00128077	0.000403683	0.0102895	0.00416456	0.0839201	0.137432	0.000342306	0.00125778	0.133052	0.0661137	0.0047848	0.612074	0.0536242	0.205714	1.24588	0.05442	0.316234	0.0760716	0.248099	0.0995471	0.156983	0.190381	0.124754	0.152884	0.301888	0.0731093	0.0398446	0.273518	0.843497	2.84314	0.294705	0.190224	0.222062	0.293009	4.57652
1740	-14453.9	-14436.8	-17.1043	0.543784	0.0267371	0.00153342	1.22292	0.00180479	0.000912091	0.00770755	0.00346174	0.090652	0.111679	0.000179609	0.000809995	0.0991899	0.0501061	0.0018653	0.554562	0.0448612	0.16815	0.833923	0.0488398	0.172728	0.0891886	0.293968	0.114062	0.17423	0.181424	0.118885	0.145691	0.287684	0.0920865	0.0417622	0.279541	0.849686	2.82901	0.304094	0.173414	0.224758	0.297735	3.93984
1750	-14453.2	-14439.5	-13.6309	0.567599	0.0366854	0.00115676	0.887454	0.00180347	0.000741707	0.00996872	0.00198495	0.0854406	0.0959474	3.58269e-05	0.0032818	0.119374	0.0521588	0.0065634	0.444314	0.054283	0.176041	0.90672	0.0450926	0.272464	0.0927968	0.199834	0.0982413	0.1874	0.180356	0.118185	0.144833	0.28599	0.0832373	0.0465017	0.293774	0.863843	2.79588	0.304094	0.173414	0.224758	0.297735	3.59238
1760	-14452.1	-14435.8	-16.2894	0.577067	0.0348107	0.000675358	0.83222	0.000665172	0.00134275	0.0109222	0.000439166	0.0808736	0.109607	1.39734e-05	0.00212517	0.0982918	0.0416754	0.00441589	0.800416	0.0257011	0.213548	0.959283	0.0480347	0.210157	0.0632421	0.217242	0.102491	0.186039	0.179046	0.113494	0.143781	0.299908	0.0777326	0.0484152	0.299282	0.869152	2.78315	0.302164	0.178658	0.223332	0.295846	3.85819
1770	-14445.3	-14428.7	-16.5976	0.572769	0.0345766	0.00199148	1.02769	0.000970509	0.000283561	0.00609793	0.000864765	0.103996	0.136064	3.49098e-05	0.00371443	0.108149	0.0485929	0.00128127	0.52929	0.028491	0.190034	0.910548	0.0608496	0.249964	0.0324498	0.307583	0.10552	0.183235	0.189698	0.112578	0.141614	0.295388	0.0774869	0.0475446	0.296792	0.866764	2.7889	0.302164	0.178658	0.223332	0.295846	3.88903
