Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1915	-14450.3	-14436.4	-13.8295	0.634169	0.0333791	0.00233806	0.967105	9.2176e-05	0.00257978	0.00055931	0.002	0.118425	0.104033	0.000719677	0.0106757	0.133779	0.0571228	0.000595341	0.298427	0.0272679	0.192092	1.05519	0.0541916	0.189595	0.0632374	0.207912	0.0906058	0.168196	0.205482	0.114455	0.132771	0.28756	0.0915368	0.0602231	0.33074	0.897797	2.71124	0.290078	0.198675	0.21594	0.295306	3.61192
1916	-14453.2	-14439.9	-13.3762	0.710225	0.0538265	0.00261437	0.967105	5.26967e-05	0.000314372	0.00092867	0.00154342	0.117083	0.0919672	0.000845026	0.00854154	0.109352	0.0491358	0.000485579	0.488711	0.0355933	0.182656	0.761146	0.0624993	0.29483	0.0604146	0.166518	0.110048	0.191068	0.178323	0.0993274	0.115222	0.314469	0.101589	0.0763736	0.368315	0.928599	2.62671	0.290078	0.198675	0.21594	0.295306	3.56621
1917	-14449.6	-14435.4	-14.2117	0.675509	0.0312423	0.00119588	0.959706	2.85766e-05	0.000301996	0.00136469	0.000543951	0.103591	0.12782	0.000258007	0.00898233	0.0875341	0.0427419	0.000824394	0.518664	0.033315	0.205655	0.804187	0.0607073	0.238381	0.0742234	0.228694	0.119963	0.15915	0.187191	0.0985216	0.118389	0.330107	0.106641	0.0689665	0.351742	0.915443	2.66385	0.296334	0.192855	0.224155	0.286655	3.64992
1918	-14456.3	-14443.6	-12.64	0.682672	0.0374388	0.00142553	0.814638	1.98975e-05	0.000340913	0.00304313	0.000913895	0.0746463	0.0842596	0.000206528	0.00491738	0.144188	0.0409056	0.000675123	0.408846	0.0353306	0.165575	1.00246	0.0634946	0.220861	0.102795	0.211402	0.0743335	0.173178	0.150016	0.107205	0.130179	0.359202	0.0802197	0.0704914	0.355238	0.918274	2.656	0.295415	0.192257	0.22346	0.288868	3.49272
1919	-14448.1	-14437.1	-11.0441	0.682672	0.0359931	0.00242528	0.817356	1.35138e-05	0.000223603	0.00395779	0.0013907	0.0808606	0.0773689	9.89215e-05	0.00620621	0.117994	0.045209	0.000430392	0.408846	0.0414116	0.180933	0.826107	0.0859112	0.146315	0.0885195	0.283489	0.0820708	0.171749	0.17032	0.0993199	0.120604	0.332782	0.105225	0.0704914	0.355238	0.918274	2.656	0.298012	0.193947	0.216632	0.291408	3.33313
1920	-14446.2	-14432.8	-13.4359	0.642582	0.0398544	0.00113519	1.19718	4.09916e-06	0.000749137	0.00490989	0.00030702	0.080868	0.102931	0.000554008	0.00411208	0.0942834	0.0589437	0.000235668	0.430538	0.0581908	0.180933	0.643532	0.0436205	0.206225	0.0611174	0.27068	0.091607	0.175696	0.194821	0.109851	0.117109	0.281097	0.121427	0.0619927	0.335131	0.90158	2.7013	0.29794	0.1939	0.216823	0.291337	3.57251
1921	-14448.3	-14433.4	-14.9361	0.559806	0.0369747	0.000605657	0.928284	8.7117e-06	0.000723578	0.00527464	0.00405237	0.0957415	0.110366	0.000427341	0.00567823	0.145889	0.0416353	0.000245669	0.512087	0.0301105	0.201687	0.907087	0.0500694	0.156784	0.102466	0.293363	0.0933905	0.171277	0.18992	0.115155	0.15423	0.293364	0.0760535	0.0449387	0.289177	0.859341	2.80654	0.29794	0.1939	0.216823	0.291337	3.72295
1922	-14445.8	-14430.3	-15.5004	0.570504	0.0306862	0.000751371	1.13334	4.34314e-05	0.00407487	0.00406237	0.00190646	0.107924	0.0973752	0.000317802	0.00599648	0.115636	0.0447798	0.0001879	0.485302	0.026137	0.177353	0.87004	0.0577993	0.0989457	0.0779381	0.327421	0.111306	0.173756	0.192669	0.10064	0.130782	0.29761	0.104543	0.0470872	0.295473	0.865491	2.79195	0.29794	0.1939	0.216823	0.291337	3.77932
1923	-14451	-14438.4	-12.5211	0.621745	0.0473245	0.000191618	0.83941	8.47672e-05	0.00439198	0.00538097	0.00235033	0.114415	0.090084	0.000234165	0.00507466	0.0821422	0.0477939	0.000164788	0.511533	0.0383966	0.127791	0.920682	0.07307	0.203894	0.0832057	0.185848	0.0976699	0.166511	0.197941	0.124833	0.125329	0.285201	0.100184	0.0576217	0.324145	0.89202	2.72621	0.299346	0.190097	0.217846	0.292712	3.48113
1924	-14449.4	-14432.2	-17.1669	0.57733	0.0390091	0.000119653	1.06539	0.000234263	0.00632823	0.00125438	0.00232768	0.0783663	0.118019	0.0001649	0.00989016	0.121425	0.0551849	0.000521547	0.5837	0.0356647	0.167424	0.941374	0.0782368	0.327799	0.0606798	0.134493	0.118332	0.162316	0.192954	0.103953	0.1651	0.278016	0.0976606	0.0484685	0.299433	0.869297	2.7828	0.299346	0.190097	0.217846	0.292712	3.94594
1925	-14454.2	-14435.4	-18.7461	0.536737	0.0403055	0.000169717	1.15072	0.000207902	0.00370102	0.000987553	0.00104635	0.114482	0.137238	0.000159223	0.00984086	0.130803	0.0469473	0.0013775	0.514255	0.0436604	0.17171	0.845634	0.0920594	0.373286	0.0428147	0.238018	0.144637	0.195299	0.175875	0.0947514	0.150486	0.28959	0.0939988	0.0403824	0.275224	0.845262	2.83913	0.296494	0.188286	0.225296	0.289924	4.10406
1926	-14451.3	-14436.9	-14.4918	0.60756	0.0331632	0.000132675	0.940731	7.55055e-05	0.00105963	0.00109559	0.000843014	0.0690931	0.10264	0.000184749	0.00909804	0.0998943	0.0720703	0.000831512	0.491221	0.0437083	0.161634	0.94841	0.0792628	0.231407	0.031474	0.271512	0.0887377	0.202635	0.182482	0.112718	0.156139	0.249555	0.0964713	0.0546709	0.316448	0.885127	2.74375	0.296494	0.188286	0.225296	0.289924	3.67828
1927	-14452.8	-14441.2	-11.5377	0.634571	0.0297888	0.00230919	0.81097	0.000175296	0.00139501	0.00379451	0.00225267	0.0710844	0.0851084	0.000187363	0.00622751	0.0923662	0.056952	0.000757713	0.423695	0.0516381	0.205286	0.845548	0.103764	0.193885	0.0520759	0.266016	0.0774534	0.176073	0.193464	0.0872792	0.168893	0.269939	0.104351	0.0603077	0.330952	0.897981	2.71076	0.303294	0.192604	0.20753	0.296573	3.38273
1928	-14457.4	-14440.8	-16.6106	0.634571	0.0537954	0.00318601	0.865764	0.000166479	0.00131437	0.00843299	0.00247245	0.115603	0.102992	0.00056754	0.00176448	0.147581	0.0638447	0.00132566	0.539231	0.0304964	0.215983	0.984292	0.0592617	0.31298	0.0836059	0.215318	0.0800478	0.17969	0.197439	0.0860729	0.165611	0.275485	0.0957016	0.0603077	0.330952	0.897981	2.71076	0.304911	0.193631	0.203305	0.298154	3.89003
1929	-14456.1	-14445.6	-10.4362	0.71917	0.043141	0.00123338	0.914092	0.000575246	0.0024477	0.0102618	0.0034897	0.103245	0.0952633	0.000444769	0.00205421	0.0852145	0.0429426	0.000883192	0.371871	0.0220898	0.169257	0.757447	0.0428504	0.17809	0.111939	0.203167	0.110167	0.194462	0.213669	0.107496	0.123199	0.257605	0.103569	0.0782867	0.372436	0.93177	2.61751	0.309276	0.182085	0.206216	0.302423	3.27216
1930	-14446.8	-14431.4	-15.4146	0.591739	0.0456013	0.00113321	1.14939	0.000334147	0.00290124	0.00590858	0.00103234	0.0891194	0.151418	0.000187985	0.00404979	0.117154	0.0552138	0.00828163	0.483488	0.0380092	0.186533	0.74374	0.0623946	0.243209	0.0508246	0.229658	0.101059	0.208111	0.181822	0.100371	0.120347	0.278511	0.110838	0.0514088	0.307649	0.877045	2.7639	0.296593	0.185429	0.210002	0.307976	3.77063
1931	-14448.4	-14431.4	-17.0397	0.581657	0.0368091	0.000831143	1.02182	0.000152708	0.00160879	0.00276051	0.000738993	0.092134	0.160931	0.00164179	0.00627131	0.11367	0.0455038	0.0137926	0.553601	0.043453	0.185218	0.997945	0.0544888	0.203797	0.0542934	0.233917	0.107824	0.210649	0.178693	0.101595	0.121815	0.288106	0.0991423	0.0493481	0.301921	0.871664	2.77707	0.296593	0.185429	0.210002	0.307976	3.9332
1932	-14456.8	-14439.9	-16.9149	0.638654	0.0409538	0.0019232	0.961438	0.000129401	0.00158279	0.00485831	0.000529078	0.107438	0.117984	0.00111573	0.00530571	0.0865296	0.0482316	0.0153069	0.473307	0.00866863	0.187385	1.03547	0.0536823	0.252879	0.098661	0.311866	0.105189	0.147811	0.18837	0.12994	0.123444	0.303708	0.106726	0.0611657	0.333088	0.899827	2.70592	0.295537	0.188329	0.209255	0.306879	3.92044
1933	-14464.3	-14447.5	-16.7163	0.628533	0.0440297	0.00216137	0.972079	0.000293506	0.000638588	0.00465799	0.000266929	0.150385	0.188489	0.00303813	0.00486043	0.123856	0.0384938	0.0141535	0.49896	0.00658321	0.254589	0.864427	0.0356777	0.249532	0.0786234	0.247342	0.117482	0.143299	0.18262	0.116472	0.184928	0.294437	0.078245	0.0590413	0.327766	0.895206	2.71799	0.295537	0.188329	0.209255	0.306879	3.90062
1934	-14455.8	-14442.4	-13.3673	0.66564	0.0295823	0.00244852	1.04627	0.000389092	0.000627077	0.00289367	0.000212619	0.0813427	0.0950103	0.00390024	0.00680873	0.0954863	0.0524994	0.0101609	0.381965	0.0312259	0.199286	0.835376	0.0277882	0.216094	0.11674	0.245608	0.0838246	0.165271	0.166275	0.110435	0.168377	0.268084	0.121559	0.0668696	0.346857	0.911439	2.67483	0.308408	0.184888	0.205432	0.301272	3.56554
1935	-14451.1	-14438.3	-12.7788	0.658555	0.0425279	0.00269706	0.893768	0.000401418	0.000452588	0.00332076	0.000174264	0.0755416	0.127222	0.00230674	0.00581807	0.0954863	0.0496422	0.00407496	0.466755	0.0416606	0.190473	0.821208	0.0383562	0.182452	0.0489332	0.301316	0.112141	0.170114	0.166833	0.0975833	0.164407	0.275941	0.125121	0.0653673	0.343301	0.908486	2.68285	0.308408	0.184888	0.205432	0.301272	3.50673
1936	-14460.7	-14442.2	-18.4928	0.5551	0.0366949	0.00502234	1.27579	0.000256106	0.00018058	0.00234493	0.000366043	0.113968	0.139438	0.00179063	0.00424168	0.0802611	0.0483498	0.0116184	0.307556	0.0235698	0.213609	1.07857	0.0240867	0.218609	0.110093	0.282879	0.0993466	0.161193	0.170945	0.0924658	0.160004	0.329504	0.0858886	0.0440003	0.286373	0.856561	2.81307	0.293456	0.188885	0.209873	0.307786	4.07864
1937	-14462.5	-14444.9	-17.6583	0.586413	0.0729734	0.00400455	1.12661	0.000316586	0.000403758	0.00301971	0.00120306	0.113968	0.131646	0.000891472	0.00661301	0.13269	0.0498082	0.0101447	0.379584	0.0124114	0.150252	1.05556	0.0787652	0.264018	0.0658786	0.20438	0.1299	0.190195	0.178186	0.0854538	0.162273	0.304516	0.0793753	0.0503184	0.304635	0.874226	2.77082	0.293456	0.188885	0.209873	0.307786	3.99504
1938	-14450.2	-14429.7	-20.4532	0.542434	0.0413347	0.00278654	1.23969	0.000449967	0.000241946	0.00285235	0.00160281	0.135391	0.124026	0.00142452	0.00531872	0.114437	0.0435186	0.00332147	0.596412	0.00495834	0.175489	1.07767	0.0670258	0.219494	0.0778505	0.256484	0.0829628	0.169022	0.2032	0.114226	0.144208	0.270616	0.0987288	0.041497	0.278718	0.848847	2.83094	0.29292	0.18854	0.20949	0.309051	4.27475
1939	-14453.1	-14437.1	-16.0343	0.559149	0.0465062	0.00148488	1.25697	0.00217736	0.00118994	0.00629052	0.00245202	0.135391	0.137967	0.00231929	0.00357533	0.0914786	0.0542532	0.00529538	0.388254	0.00667036	0.169448	0.863497	0.0464335	0.214055	0.101299	0.218181	0.0775745	0.169729	0.204051	0.110995	0.126897	0.289185	0.0991422	0.0448075	0.288787	0.858956	2.80745	0.29292	0.18854	0.20949	0.309051	3.83277
1940	-14455.8	-14445.2	-10.5165	0.663523	0.0323693	0.000472636	0.944432	0.00305695	0.00112695	0.00539146	0.00255402	0.128643	0.0896282	0.00300208	0.00477454	0.135499	0.0452641	0.00727614	0.394923	0.00351684	0.157176	0.654953	0.0672989	0.205343	0.0605463	0.228622	0.104601	0.161088	0.199632	0.0959542	0.17759	0.282923	0.0828132	0.0664204	0.345799	0.910563	2.67722	0.29292	0.18854	0.20949	0.309051	3.28047
1941	-14454	-14440.3	-13.6624	0.667878	0.0323789	0.00174972	0.922858	0.0032789	0.00129578	0.00313559	0.0012093	0.110998	0.0861022	0.00312985	0.00606706	0.0837812	0.0465868	0.00142193	0.352841	0.0130975	0.194734	1.06816	0.0633807	0.2003	0.0467096	0.262932	0.0888935	0.180418	0.220742	0.106101	0.140341	0.270675	0.0817229	0.0673446	0.347971	0.912357	2.67233	0.294286	0.188176	0.209085	0.308454	3.59504
1942	-14454.2	-14438.9	-15.282	0.6312	0.0395949	0.00200155	0.865323	0.00703023	0.000484169	0.00385955	0.000586776	0.113135	0.119549	0.0032714	0.00689408	0.125787	0.0548742	0.00197007	0.454138	0.00783592	0.204458	1.03641	0.0467018	0.229325	0.0579787	0.284437	0.0915421	0.180418	0.220742	0.106101	0.140341	0.270675	0.0817229	0.0596001	0.329177	0.896438	2.71479	0.295567	0.188996	0.209996	0.305441	3.75718
1943	-14460.4	-14444	-16.4287	0.58507	0.0402044	0.0013277	1.13435	0.00693437	0.000942456	0.00640871	0.00140578	0.0835254	0.102359	0.00229892	0.00440119	0.0916661	0.0618737	0.00259773	0.42554	0.0131342	0.156536	1.10224	0.0330888	0.240439	0.0775601	0.189422	0.093827	0.180144	0.220406	0.105939	0.149253	0.270264	0.0739942	0.050044	0.303871	0.873507	2.77258	0.295567	0.188996	0.209996	0.305441	3.87209
1944	-14453.4	-14438.2	-15.2063	0.555174	0.0364015	0.00040173	0.888041	0.000536176	0.00258309	0.00462557	0.0034339	0.107553	0.103683	0.00343174	0.00378237	0.0718224	0.0647652	0.00498808	0.529716	0.00227244	0.189171	1.04409	0.0512091	0.233017	0.0743423	0.214328	0.115792	0.17794	0.198399	0.104644	0.147427	0.289227	0.0823623	0.0440151	0.286417	0.856606	2.81296	0.294172	0.188103	0.213725	0.303999	3.74999
1945	-14451.1	-14438.5	-12.6551	0.632886	0.0339391	0.000266395	0.840817	0.000409667	0.00240657	0.00354998	0.000829022	0.111236	0.100069	0.00081547	0.0047053	0.0868636	0.0613089	0.00792858	0.51714	0.00474866	0.194943	0.871819	0.0407862	0.13585	0.0550309	0.31141	0.107605	0.184945	0.206209	0.0865508	0.136033	0.300613	0.0856493	0.0599538	0.330066	0.897212	2.71277	0.294443	0.188277	0.213922	0.303358	3.49448
1946	-14449.4	-14435.3	-14.0941	0.601003	0.0302887	0.000150334	1.05524	0.000159797	0.00358671	0.00376961	0.00107022	0.0942991	0.0913157	0.00166953	0.00402278	0.116401	0.0611332	0.00390508	0.365579	0.0126803	0.175033	0.945026	0.0351056	0.191333	0.0958611	0.266098	0.0848165	0.186565	0.166947	0.087309	0.137225	0.303246	0.118708	0.0533151	0.312829	0.88183	2.75203	0.294443	0.188277	0.213922	0.303358	3.63854
1947	-14446.3	-14429.6	-16.6965	0.616882	0.0337482	0.000887121	1.05524	0.000259315	0.004359	0.0062864	0.000481254	0.094272	0.10438	0.00115742	0.00336168	0.129189	0.0531898	0.00151189	0.541416	0.0478332	0.21664	0.877721	0.0288685	0.235481	0.0675627	0.305978	0.0888828	0.193126	0.172819	0.0903796	0.142051	0.313911	0.0877135	0.0566077	0.321527	0.889693	2.73217	0.294443	0.188277	0.213922	0.303358	3.8987
1948	-14451.2	-14437.8	-13.4174	0.646799	0.0380497	0.00110004	0.954049	0.000453286	0.00291675	0.00785441	0.0034184	0.0948135	0.13744	0.00348324	0.00298443	0.100893	0.054495	0.000616606	0.574688	0.0560182	0.161026	0.761213	0.0766723	0.142104	0.041737	0.233244	0.121371	0.185916	0.166367	0.111465	0.136748	0.302192	0.0973129	0.0628818	0.337308	0.903437	2.69637	0.294443	0.188277	0.213922	0.303358	3.57064
1949	-14448.4	-14434.9	-13.4987	0.645667	0.0390394	0.00139952	0.954049	0.0011751	0.00718621	0.00959452	0.00434089	0.0977207	0.127787	0.00113849	0.00212281	0.111067	0.0493975	0.000478702	0.379239	0.0318277	0.202254	0.867848	0.057589	0.221035	0.0654531	0.262756	0.0842739	0.181319	0.162253	0.108709	0.133366	0.29472	0.119633	0.062643	0.336725	0.902941	2.69769	0.294443	0.188277	0.213922	0.303358	3.57877
1950	-14454.6	-14438.7	-15.8795	0.579809	0.0405955	0.00100065	1.02414	0.00220996	0.00315096	0.00593346	0.00387005	0.103323	0.120814	0.000619427	0.00291319	0.0843878	0.0554932	0.000542514	0.574375	0.0355686	0.202687	0.873797	0.0391798	0.144655	0.100628	0.332502	0.0648044	0.178595	0.159815	0.119979	0.131363	0.290292	0.119957	0.0489721	0.300861	0.870658	2.77951	0.292423	0.193844	0.212455	0.301277	3.81719
1951	-14451.8	-14436.2	-15.5485	0.62989	0.0349519	0.000833659	1.13526	0.00122472	0.00342474	0.00773404	0.00288049	0.0769274	0.123486	0.0014696	0.00391834	0.106683	0.0400865	0.000976645	0.407992	0.0328284	0.223669	0.874027	0.0521626	0.150662	0.0697846	0.332794	0.10006	0.165899	0.170152	0.11145	0.171416	0.269655	0.111429	0.0593257	0.328485	0.895834	2.71636	0.292423	0.193844	0.212455	0.301277	3.78384
1952	-14450.1	-14434.5	-15.621	0.614197	0.0366906	0.000899887	0.873315	0.000827414	0.00378627	0.00610967	0.00104638	0.0768289	0.0980364	0.00126179	0.00512613	0.121927	0.06264	0.00263328	0.537271	0.0423381	0.225741	1.04674	0.0663416	0.22347	0.0509292	0.211008	0.096198	0.209804	0.167816	0.0995046	0.147024	0.265953	0.109899	0.0560489	0.320072	0.888393	2.73549	0.292305	0.193766	0.212369	0.301561	3.79116
1953	-14451.9	-14432.8	-19.1876	0.571206	0.0366906	0.00121448	1.22263	0.00158455	0.00323581	0.00552445	0.000352108	0.0973682	0.0996495	0.00129279	0.00309421	0.121927	0.0439202	0.00733197	0.511725	0.0559746	0.230921	1.04674	0.0637056	0.188016	0.0587239	0.219662	0.126763	0.166226	0.185324	0.109886	0.162363	0.293699	0.0825018	0.0472289	0.295883	0.865886	2.791	0.292305	0.193766	0.212369	0.301561	4.14804
1954	-14452	-14435	-16.9936	0.592593	0.0418311	0.00187931	1.06533	0.00242879	0.0063979	0.00399629	0.000328147	0.0973682	0.105873	0.00075882	0.00655135	0.108452	0.0461402	0.0087908	0.506375	0.0175391	0.247134	0.996385	0.0455227	0.12117	0.0801771	0.311344	0.106755	0.166226	0.185324	0.109886	0.162363	0.293699	0.0825018	0.051584	0.30813	0.877492	2.76279	0.292305	0.193766	0.212369	0.301561	3.92853
1955	-14449.2	-14433.7	-15.5185	0.638413	0.038974	0.00122537	1.21268	0.000694774	0.00313985	0.0088119	0.000258665	0.119015	0.113833	0.00177791	0.0037194	0.107089	0.0458449	0.0066312	0.454532	0.0189819	0.185562	0.786938	0.0854559	0.139365	0.0705923	0.274798	0.100878	0.176761	0.204339	0.118336	0.136349	0.283057	0.0811577	0.0611151	0.332963	0.899718	2.7062	0.292305	0.193766	0.212369	0.301561	3.78079
1956	-14451.6	-14434.8	-16.8059	0.620837	0.0464335	0.00196187	1.08957	0.00369246	0.00380079	0.00695801	0.000350919	0.0901822	0.0849248	0.00192459	0.00200154	0.109148	0.0523535	0.00599714	0.470614	0.0361277	0.201552	0.883515	0.0724389	0.304861	0.0476052	0.28519	0.108422	0.17893	0.191491	0.119788	0.148923	0.273331	0.0875379	0.057432	0.323658	0.891588	2.72732	0.291511	0.19324	0.211792	0.303457	3.90962
1957	-14453.4	-14439	-14.4251	0.598318	0.0383656	0.00301986	0.905037	0.00100493	0.00152427	0.00751583	0.000515508	0.0877565	0.102981	0.00295481	0.001068	0.0896681	0.052911	0.00467626	0.463543	0.0715674	0.207477	0.883515	0.0665357	0.306945	0.0865759	0.184355	0.102146	0.162875	0.170222	0.111321	0.135561	0.316827	0.103194	0.0527614	0.311336	0.880458	2.75544	0.291511	0.19324	0.211792	0.303457	3.67166
1958	-14449.6	-14437.6	-12.0292	0.683414	0.0369768	0.00311926	0.905037	0.00123337	0.00096348	0.00845653	0.000391588	0.105811	0.0894875	0.0025679	0.00108592	0.116926	0.0502599	0.00307186	0.450607	0.0261591	0.164226	0.825692	0.0719183	0.172853	0.0304465	0.273327	0.0910227	0.168242	0.17583	0.114989	0.129731	0.327266	0.0839427	0.0706496	0.355598	0.918564	2.65519	0.291511	0.19324	0.211792	0.303457	3.43164
1959	-14450.2	-14438.2	-11.9859	0.670744	0.0551532	0.000782884	0.905037	0.000501217	0.000874423	0.00739081	0.0020471	0.0770707	0.0821927	0.00552517	0.00284914	0.113148	0.0489904	0.0029417	0.395565	0.0368673	0.160748	0.868144	0.0536205	0.190207	0.069664	0.241268	0.106782	0.170778	0.199206	0.115328	0.117303	0.303106	0.09428	0.0679535	0.349393	0.913525	2.66913	0.292378	0.193814	0.212422	0.301386	3.42737
1960	-14456.1	-14443.7	-12.3987	0.667038	0.0327891	0.000393555	0.845475	0.000606076	0.000678683	0.00732593	0.00301887	0.0710779	0.108664	0.00272777	0.00163885	0.118804	0.0492342	0.00203824	0.367804	0.0247764	0.22235	0.929024	0.0734477	0.298581	0.0577289	0.15802	0.0924706	0.219919	0.180751	0.126155	0.107842	0.278658	0.0866755	0.0671664	0.347554	0.912013	2.67327	0.286826	0.190134	0.227378	0.295663	3.46867
1961	-14450.4	-14435.7	-14.6954	0.57301	0.0431604	0.000220719	1.17372	0.00160663	0.000417715	0.00674754	0.00396727	0.0996625	0.114975	0.00434432	0.00292336	0.102629	0.0381432	0.000776298	0.333342	0.0261127	0.183761	0.909537	0.0696743	0.238139	0.044389	0.198825	0.101733	0.217898	0.190119	0.115429	0.121741	0.27197	0.0828439	0.0475935	0.296933	0.866899	2.78858	0.286826	0.190134	0.227378	0.295663	3.69881
1962	-14448.9	-14433.2	-15.6572	0.546209	0.0332788	0.000333978	1.03271	0.000978248	0.000613657	0.00568665	0.00203261	0.102685	0.11041	0.000971738	0.00203698	0.109027	0.0624507	0.000704072	0.571715	0.0241784	0.219079	0.834902	0.0465088	0.176846	0.0511086	0.307331	0.0995398	0.163338	0.161167	0.116694	0.155568	0.309083	0.0941489	0.0422396	0.281016	0.851183	2.82556	0.287559	0.19062	0.225404	0.296418	3.79513
1963	-14447.3	-14432.6	-14.6936	0.587812	0.0409017	0.000749042	0.921441	0.00161362	0.00259841	0.0086877	0.000942972	0.10556	0.0901424	0.00135672	0.00208589	0.10463	0.0492898	0.000487823	0.506685	0.0191561	0.17123	1.00655	0.0662906	0.266784	0.0889251	0.147814	0.0946294	0.182483	0.153279	0.117348	0.147954	0.293955	0.104981	0.0506044	0.305429	0.874971	2.76899	0.295742	0.18843	0.222815	0.293013	3.69856
1964	-14457.2	-14448.5	-8.71529	0.696757	0.0450445	0.00227372	0.925713	0.00216574	0.00419338	0.00730409	0.00205637	0.140425	0.0824259	0.00235312	0.00199386	0.105006	0.0490757	0.000323781	0.317939	0.0227161	0.161909	0.664529	0.0655765	0.211849	0.0372227	0.141575	0.106512	0.186864	0.166104	0.111204	0.157778	0.278565	0.0994847	0.0734957	0.361996	0.923661	2.64085	0.295742	0.18843	0.222815	0.293013	3.10018
1965	-14452.2	-14441.4	-10.8071	0.7235	0.0307757	0.000850952	0.976011	0.00270444	0.00343642	0.00821432	0.00761561	0.0892501	0.116046	0.000845701	0.000709049	0.116568	0.0524873	0.0011764	0.347774	0.0578418	0.163152	0.790217	0.0396821	0.166699	0.0598934	0.211172	0.0661114	0.189165	0.180277	0.112573	0.140789	0.281993	0.0952026	0.0792133	0.37441	0.933275	2.6131	0.302731	0.18519	0.212142	0.299938	3.30923
1966	-14453.2	-14438.5	-14.7167	0.558344	0.0456857	0.00109593	1.03739	0.00241271	0.00296561	0.00724159	0.00140411	0.101233	0.109065	0.00136174	0.000273807	0.112194	0.0564495	0.000130219	0.434781	0.0308708	0.15151	0.844996	0.0224113	0.385467	0.0855097	0.173075	0.0934934	0.187869	0.179042	0.111802	0.139825	0.280062	0.101401	0.0446468	0.288309	0.858482	2.80856	0.299332	0.183111	0.220987	0.29657	3.70102
1967	-14459.2	-14440.2	-19.0361	0.581292	0.0584846	0.000334221	1.33375	0.00324044	0.00405353	0.00660138	0.00147585	0.0712997	0.11766	0.00124663	0.000225958	0.155633	0.0444639	0.000144985	0.536285	0.0718808	0.190158	0.827199	0.0744843	0.199911	0.0537107	0.270404	0.110194	0.196656	0.187417	0.117031	0.0995904	0.293161	0.106144	0.0492738	0.301712	0.871466	2.77755	0.294942	0.184258	0.222371	0.298429	4.13284
1968	-14453.5	-14437	-16.5259	0.636417	0.0408998	0.000479259	1.27895	0.00354768	0.0035681	0.0102013	0.00330455	0.0513431	0.115671	0.000324732	0.000537284	0.107329	0.0410344	0.000209395	0.431452	0.061122	0.207507	0.813515	0.0304761	0.250619	0.094824	0.221166	0.113459	0.186415	0.184148	0.101069	0.169113	0.277894	0.0813616	0.0606955	0.33192	0.898819	2.70857	0.294942	0.184258	0.222371	0.298429	3.88154
1969	-14453.2	-14438.4	-14.816	0.594025	0.0366844	0.000844856	1.05589	0.00266826	0.00246755	0.0100817	0.00301194	0.0568094	0.118965	0.000205797	0.000737417	0.0947655	0.043926	0.00062425	0.501849	0.0379657	0.183661	0.868072	0.0169445	0.212346	0.136011	0.245396	0.0808404	0.192325	0.189775	0.104274	0.105047	0.324637	0.0839413	0.0518781	0.308935	0.87824	2.76095	0.295404	0.184547	0.22272	0.29733	3.71076
1970	-14460.8	-14449.3	-11.4767	0.737784	0.0405968	0.00170534	1.07434	0.00395235	0.00322305	0.00640324	0.00204581	0.0996171	0.18357	0.000509019	0.00476332	0.0956794	0.0512569	0.000330751	0.242165	0.0341313	0.155251	0.733067	0.0417642	0.202626	0.0728943	0.245396	0.0808317	0.160886	0.164235	0.110791	0.141693	0.337963	0.0844325	0.0822703	0.380825	0.938104	2.5988	0.295404	0.184547	0.22272	0.29733	3.37612
1971	-14447.5	-14432.3	-15.1178	0.589504	0.0406581	0.00175562	1.15006	0.00820495	0.00044193	0.00528009	0.0014062	0.0926834	0.121543	0.000378173	0.00511997	0.121106	0.0484833	0.000224673	0.447809	0.0386792	0.182796	0.756295	0.055782	0.194495	0.0493572	0.318737	0.0996729	0.169033	0.187396	0.114009	0.145809	0.296868	0.0868851	0.0509507	0.306387	0.875868	2.76679	0.291754	0.194622	0.219968	0.293656	3.74097
1972	-14446.9	-14430.3	-16.5396	0.600629	0.0355934	0.000551748	1.22598	0.000915775	0.00130228	0.00503862	0.000405813	0.102892	0.120793	0.000344309	0.00369826	0.105612	0.0578823	0.000124201	0.441173	0.0258344	0.162135	0.821968	0.0500768	0.330104	0.0793614	0.194665	0.116641	0.169778	0.188223	0.115644	0.171353	0.272798	0.0822044	0.0532378	0.312622	0.881639	2.7525	0.292977	0.195438	0.216698	0.294887	3.88309
1973	-14447.1	-14427.3	-19.7997	0.564275	0.057419	0.000433708	1.18296	0.000690059	0.000935564	0.00814385	0.00024636	0.100772	0.121505	0.000975935	0.00184485	0.0925371	0.0554395	0.000220476	0.630046	0.0287367	0.166379	0.995312	0.0685485	0.230455	0.0663543	0.278995	0.120341	0.17164	0.182374	0.11205	0.152842	0.301445	0.0796499	0.0458338	0.291821	0.861938	2.80041	0.292042	0.194815	0.219197	0.293946	4.20929
