Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
150	-14508.2	-14483.6	-24.5269	0.495418	0.00516763	0.000161348	1.60594	0.00711138	0.0328462	0.00711431	0.0514444	0.110576	0.108109	0.00106033	0.00184631	0.069889	0.00539828	0.0101214	1.64201	0.223062	0.0265571	0.00272242	0.040877	0.00593767	0.211893	0.426711	0.0857979	0.192898	0.207364	0.117992	0.121009	0.272171	0.0885675	0.0325418	0.248914	0.816906	2.90164	0.300037	0.18432	0.217501	0.298142	4.68235
160	-14514.5	-14486.6	-27.931	0.494584	0.00764202	0.000326994	1.70088	0.00586735	0.0409426	0.00828524	0.0799027	0.16278	0.132058	0.000960485	0.00245311	0.125475	0.0118415	0.0115717	1.64201	0.307361	0.0252025	0.00468891	0.0347393	0.0064605	0.215663	0.412456	0.0831881	0.160526	0.182303	0.0990437	0.158688	0.314358	0.0850812	0.0323884	0.248366	0.816287	2.90296	0.300037	0.18432	0.217501	0.298142	5.02276
170	-14513.5	-14491	-22.4498	0.500912	0.00328851	0.000335845	1.44381	0.00970499	0.029475	0.00510784	0.0869557	0.115066	0.132229	0.000528324	0.00425653	0.161511	0.0163195	0.0163361	1.47576	0.198652	0.0485812	0.0125045	0.0337802	0.00916469	0.230414	0.375469	0.0653557	0.160341	0.189878	0.0962454	0.157383	0.311771	0.0843812	0.0335569	0.252511	0.820931	2.893	0.300037	0.18432	0.217501	0.298142	4.47461
180	-14509.7	-14487.3	-22.3694	0.53748	0.0057494	0.00107981	1.39768	0.00425806	0.037564	0.00510784	0.0975142	0.0959902	0.102413	0.00134596	0.0049319	0.0731655	0.0112134	0.0248794	1.47576	0.246407	0.0847176	0.0141828	0.0411551	0.00556316	0.314463	0.33697	0.0842763	0.16597	0.178326	0.111723	0.162835	0.310386	0.0707591	0.0405274	0.275681	0.845734	2.83806	0.303025	0.183533	0.216573	0.296869	4.46639
190	-14506.5	-14485.2	-21.3103	0.53748	0.00150706	0.000623607	1.44357	0.00435715	0.0360909	0.00167715	0.0743778	0.0970698	0.0925765	0.000699134	0.00605237	0.081449	0.0122006	0.0295409	1.3809	0.226663	0.107504	0.0169564	0.0509074	0.00790943	0.180974	0.446577	0.0602917	0.165987	0.174501	0.0931514	0.162851	0.332744	0.070766	0.0405274	0.275681	0.845734	2.83806	0.304765	0.185071	0.21159	0.298574	4.36047
200	-14507.2	-14483.9	-23.3128	0.529958	0.00197585	0.00103995	1.32891	0.00254645	0.0355513	0.00150241	0.0652025	0.114921	0.0936011	0.00129803	0.00707852	0.0737165	0.0190923	0.0513252	1.74338	0.272283	0.0853082	0.019741	0.0359282	0.00255952	0.249757	0.3263	0.0277451	0.169772	0.178481	0.0821112	0.166564	0.330692	0.0723798	0.0390658	0.271024	0.8409	2.84901	0.302948	0.183967	0.216924	0.29616	4.56076
210	-14508.4	-14482	-26.4227	0.493802	0.00779596	0.000420841	1.53753	0.00374355	0.028372	0.00145131	0.0711851	0.133451	0.0983177	0.00416062	0.00819387	0.0413435	0.0118136	0.0492373	1.76308	0.288323	0.099306	0.0196457	0.0158933	0.00993143	0.277462	0.367578	0.033704	0.17617	0.185207	0.0852056	0.148749	0.319304	0.0853643	0.0322447	0.24785	0.815705	2.9042	0.302948	0.183967	0.216924	0.29616	4.87194
220	-14504.5	-14477.6	-26.8584	0.52783	0.00463298	0.000303857	1.63024	0.00130028	0.0355755	0.00197063	0.0580812	0.140072	0.115365	0.000992425	0.00901131	0.0884796	0.0138368	0.0192045	1.70272	0.243497	0.0926925	0.0257993	0.0185312	0.0154557	0.204318	0.472492	0.0207723	0.181715	0.183099	0.0908783	0.147056	0.31567	0.0815815	0.0386546	0.269696	0.839507	2.85214	0.29677	0.185598	0.218847	0.298786	4.91534
230	-14497.1	-14477	-20.1131	0.532911	0.00227836	0.000519513	1.62144	0.00294907	0.029653	0.00126029	0.0589694	0.13311	0.0761462	0.000399365	0.00730338	0.0755724	0.00554521	0.024681	1.31924	0.18224	0.0750125	0.0316245	0.0305668	0.00917851	0.136264	0.378087	0.0387413	0.19031	0.191759	0.093847	0.153356	0.285289	0.0854401	0.039638	0.272859	0.842813	2.84469	0.29677	0.185598	0.218847	0.298786	4.24078
240	-14487.1	-14464.6	-22.476	0.515487	0.00357987	0.0019777	1.40897	0.00067971	0.0392535	0.00303992	0.0568645	0.131914	0.107459	0.000573409	0.00832883	0.0843068	0.00915878	0.0478048	1.38426	0.214219	0.0977534	0.0508266	0.123507	0.00575209	0.214555	0.436539	0.0458383	0.201303	0.18657	0.0913074	0.137389	0.300303	0.083128	0.0362928	0.261906	0.831218	2.87058	0.29677	0.185598	0.218847	0.298786	4.47716
250	-14480.9	-14460.6	-20.2617	0.537337	0.00110424	0.000616657	1.18912	0.00147858	0.0455826	0.00750334	0.0646197	0.13793	0.0695497	0.00121974	0.00335406	0.0921976	0.00733933	0.0344507	1.27484	0.302535	0.118574	0.0358087	0.247746	0.00803146	0.279081	0.283426	0.0495082	0.207154	0.191993	0.0939617	0.124049	0.290949	0.0918936	0.0404994	0.275593	0.845643	2.83826	0.299673	0.187414	0.220987	0.291926	4.25562
260	-14479.3	-14459	-20.3377	0.525407	0.00116389	0.000708258	1.27142	0.00147637	0.0410877	0.00610981	0.0761042	0.121835	0.120968	0.00130916	0.00448956	0.0680182	0.00812708	0.0319748	1.13826	0.21595	0.0849813	0.0367364	0.397678	0.0108763	0.422881	0.145048	0.0560791	0.191772	0.177737	0.0869847	0.159737	0.269345	0.114424	0.038188	0.268179	0.83791	2.85572	0.298641	0.190212	0.220226	0.290921	4.26327
270	-14482.8	-14457.7	-25.1213	0.477694	0.00195653	0.000906183	1.3324	0.00146936	0.0312732	0.00363681	0.0820094	0.135389	0.16564	0.00289174	0.00809267	0.120435	0.0281966	0.0502148	0.952318	0.224769	0.0723896	0.0254175	0.795655	0.00334729	0.420065	0.220548	0.0628606	0.186703	0.182541	0.089336	0.164055	0.28114	0.0962248	0.0293317	0.237104	0.803334	2.93023	0.295966	0.190938	0.221066	0.29203	4.74188
280	-14480	-14460.7	-19.305	0.528872	0.00252802	0.00231396	1.19737	0.00083701	0.050931	0.00542673	0.0838341	0.138359	0.113061	0.00684167	0.00389187	0.0826752	0.00704286	0.0400204	0.825244	0.215003	0.0444614	0.0404692	0.702092	0.00288527	0.26496	0.285398	0.0443414	0.190648	0.186398	0.0972517	0.167521	0.28708	0.0711007	0.0388559	0.270347	0.840191	2.85061	0.295966	0.190938	0.221066	0.29203	4.15999
290	-14483.5	-14462.4	-21.0249	0.502611	0.0102281	0.00115572	1.01285	0.000630416	0.0304332	0.00311807	0.0782741	0.142317	0.125069	0.00370206	0.00479541	0.137976	0.00560269	0.0426326	1.01766	0.296395	0.0631772	0.0412335	0.720976	0.00406231	0.287916	0.258009	0.043903	0.209346	0.204679	0.0853192	0.111099	0.296376	0.0931817	0.0338727	0.253617	0.822159	2.89035	0.296307	0.191158	0.220169	0.292367	4.33212
300	-14481.1	-14461.8	-19.3577	0.5265	0.00439109	0.00140541	1.06087	0.00216655	0.0367228	0.00356668	0.0591755	0.110511	0.0943078	0.00559725	0.00588268	0.0902569	0.0027409	0.0380253	0.912418	0.171053	0.0818502	0.0495881	0.732725	0.0099966	0.244642	0.387395	0.0599761	0.198042	0.193627	0.101681	0.10933	0.280374	0.116946	0.0383984	0.268864	0.838632	2.8541	0.297601	0.187624	0.221131	0.293644	4.16527
310	-14472.3	-14452.5	-19.7583	0.553062	0.00147584	0.00123958	1.05758	0.00171582	0.0336145	0.00321082	0.0664067	0.124037	0.124241	0.00354137	0.00715902	0.0855543	0.00149439	0.0293394	1.10861	0.251643	0.0953479	0.0622228	0.514364	0.00504246	0.299389	0.28183	0.0461477	0.18114	0.177102	0.0930025	0.107041	0.33475	0.106965	0.0435954	0.285152	0.855344	2.81591	0.303285	0.186106	0.219342	0.291268	4.2052
320	-14483.8	-14459.6	-24.212	0.514517	0.00471389	0.00138605	1.0555	0.00206376	0.0356972	0.00509941	0.0860542	0.101201	0.152639	0.00191527	0.00581104	0.0875355	0.00124195	0.0465605	1.10861	0.389818	0.055435	0.0450528	0.753953	0.0068557	0.375206	0.271935	0.0564753	0.183243	0.179159	0.0940826	0.128715	0.306593	0.108207	0.036109	0.261288	0.830551	2.87205	0.303694	0.186357	0.219638	0.290311	4.65076
330	-14477.9	-14454	-23.8997	0.492566	0.00469485	0.000359797	1.10083	0.00632524	0.0380436	0.00356272	0.0805173	0.152797	0.108173	0.00334354	0.00639274	0.108133	0.00199861	0.0254678	1.27324	0.214587	0.0728762	0.0639025	0.71764	0.00817074	0.320506	0.263535	0.0445389	0.197266	0.177871	0.0951479	0.117895	0.30439	0.10743	0.0320183	0.247035	0.814783	2.90616	0.303398	0.186175	0.220399	0.290028	4.61964
340	-14476.9	-14451.7	-25.2515	0.519691	0.00520289	0.000219458	1.18737	0.00626942	0.0360345	0.0035678	0.0696706	0.137663	0.111817	0.00216535	0.00381835	0.0712454	0.00289777	0.052619	1.24259	0.288748	0.110569	0.0461727	0.739533	0.00290582	0.268346	0.315377	0.0498909	0.179371	0.188443	0.110768	0.124902	0.322481	0.074036	0.0370928	0.264576	0.834083	2.86425	0.303398	0.186175	0.220399	0.290028	4.75469
350	-14482.4	-14460.7	-21.7088	0.551653	0.000594348	0.000218764	1.16101	0.00509106	0.0482803	0.00597536	0.0798645	0.130036	0.154367	0.00465983	0.00485383	0.113308	0.00411605	0.025222	1.04069	0.241887	0.0650474	0.0635609	0.525376	0.0047557	0.288786	0.36367	0.0688943	0.16355	0.199798	0.100998	0.161388	0.262685	0.111579	0.043316	0.284306	0.854497	2.81788	0.295816	0.179689	0.21272	0.311775	4.40026
360	-14485.9	-14468.9	-16.962	0.553542	0.000423996	0.000810659	0.889516	0.0047142	0.0375091	0.00399529	0.0798645	0.160459	0.108116	0.00172994	0.00456089	0.0913525	0.00428667	0.0330034	0.961301	0.208459	0.120808	0.0354648	0.654379	0.00933719	0.291874	0.162157	0.0614427	0.170981	0.208876	0.109745	0.162025	0.274619	0.0737545	0.0436907	0.28544	0.855631	2.81524	0.293757	0.180214	0.213342	0.312687	3.92557
370	-14475.7	-14454.6	-21.1145	0.501545	0.00193308	0.000436291	1.18739	0.00533635	0.0343852	0.00204983	0.10303	0.135672	0.125699	0.00103613	0.00719082	0.0904774	0.00499028	0.0427688	1.00795	0.246207	0.0730916	0.0537411	0.625256	0.00683621	0.357501	0.185756	0.0423413	0.173082	0.211442	0.111094	0.135194	0.277993	0.0911952	0.0336745	0.252923	0.821389	2.89201	0.301459	0.184939	0.218936	0.294665	4.34108
380	-14475.3	-14451.5	-23.7459	0.492884	0.00229301	0.000271135	1.4255	0.00143273	0.038822	0.00220114	0.09761	0.118027	0.151719	0.00128681	0.00805533	0.0916502	0.00314588	0.0253747	1.05257	0.292563	0.078423	0.0410392	0.580808	0.0049032	0.35046	0.195605	0.0405014	0.176625	0.21577	0.11318	0.117679	0.283684	0.093062	0.0320765	0.247245	0.815021	2.90566	0.298607	0.194669	0.214845	0.291878	4.60427
390	-14475.8	-14457.2	-18.5732	0.588569	0.00813676	0.000260845	1.03999	0.000670085	0.0393337	0.00172409	0.0635137	0.109753	0.119319	0.000996411	0.00791071	0.103957	0.00445458	0.0297398	0.909723	0.214556	0.111169	0.0492151	0.657725	0.0058586	0.26588	0.268301	0.0743299	0.152113	0.185825	0.0974729	0.124779	0.322776	0.117035	0.0507593	0.305858	0.875373	2.76801	0.298607	0.194669	0.214845	0.291878	4.08651
400	-14478.2	-14459.4	-18.8618	0.4895	0.00309843	0.000149489	1.0778	0.00112541	0.035267	0.00245369	0.0704812	0.141528	0.100425	0.000930759	0.0077731	0.0896842	0.00303836	0.0429967	0.869199	0.200724	0.104335	0.0403461	0.59328	0.00935466	0.308115	0.347843	0.0659243	0.182724	0.182528	0.093753	0.120017	0.339119	0.0818593	0.0314585	0.245006	0.812476	2.91106	0.304511	0.178747	0.219093	0.297649	4.11587
410	-14473.2	-14455.2	-18.0437	0.539621	0.00360882	0.000265563	1.12299	0.000892906	0.0400198	0.00100159	0.0533434	0.114224	0.108755	0.00196623	0.00933579	0.0747873	0.00127366	0.0362117	0.979257	0.200724	0.104257	0.0481358	0.553113	0.0136078	0.193698	0.326964	0.0453798	0.183318	0.183121	0.0892509	0.157671	0.284196	0.102443	0.0409458	0.276997	0.847086	2.83497	0.304511	0.178747	0.219093	0.297649	4.03381
420	-14475.3	-14453.4	-21.9216	0.538988	0.00500767	0.00115934	1.31444	0.000745135	0.0393648	0.00208928	0.0909901	0.124617	0.0990222	0.00134162	0.00980647	0.082267	0.0042603	0.0597749	1.0897	0.232528	0.125393	0.062865	0.496114	0.00329248	0.286837	0.261793	0.0281887	0.186665	0.186465	0.10445	0.152401	0.289384	0.0806352	0.040822	0.276608	0.846687	2.83588	0.304472	0.18597	0.211948	0.29761	4.4216
430	-14483.6	-14458.6	-25.0181	0.537009	0.00321092	0.00369496	1.15187	0.000367917	0.0346487	0.00203881	0.0885684	0.124245	0.125304	0.000671153	0.0101095	0.0473946	0.0124531	0.0471175	1.09935	0.273919	0.150786	0.0620431	0.868459	0.0071761	0.273675	0.294108	0.0500459	0.205815	0.18042	0.108281	0.14746	0.280003	0.0780211	0.0404354	0.275391	0.845435	2.83874	0.304217	0.185815	0.212606	0.297362	4.73126
440	-14485.3	-14454.7	-30.6808	0.479407	0.00455631	0.00568737	1.27333	0.000452379	0.0412359	0.00508254	0.0647464	0.158031	0.177906	0.0020291	0.00492106	0.122368	0.0130548	0.0327811	1.3762	0.238499	0.0701978	0.044851	0.81638	0.0164166	0.284831	0.480349	0.0639128	0.201677	0.179947	0.109963	0.130977	0.279269	0.0981674	0.0296374	0.23826	0.804686	2.92742	0.303564	0.187565	0.212149	0.296722	5.29782
450	-14485.3	-14455.6	-29.6704	0.505591	0.00301365	0.00452101	1.13889	0.00101456	0.0372782	0.00673202	0.0688483	0.176144	0.109822	0.000765651	0.00485482	0.0922513	0.011501	0.0451073	1.39656	0.288941	0.0623035	0.0324178	0.893542	0.011138	0.449185	0.305128	0.056689	0.201677	0.179947	0.109963	0.130977	0.279269	0.0981674	0.0344287	0.25555	0.824294	2.88573	0.302947	0.189214	0.211719	0.29612	5.19665
460	-14479.5	-14455	-24.4201	0.512501	0.0030892	0.00151548	1.31039	0.00147586	0.051917	0.00277789	0.0748287	0.151255	0.0967811	0.00112542	0.00570042	0.0762033	0.0125949	0.0256929	1.08459	0.268007	0.0815287	0.0454756	0.629959	0.00233672	0.444511	0.268396	0.0314309	0.220487	0.173167	0.10582	0.126042	0.268746	0.105738	0.0357276	0.259999	0.829156	2.87512	0.303106	0.18879	0.211829	0.296275	4.67159
470	-14474.2	-14453.9	-20.3136	0.535332	0.00329409	0.000598231	1.15494	0.000515756	0.03461	0.00375751	0.104498	0.119771	0.103091	0.00125398	0.00608562	0.0680351	0.0104526	0.0280317	0.88876	0.246687	0.0649817	0.0409489	0.629263	0.00285591	0.404436	0.276193	0.0677569	0.195502	0.153543	0.0935469	0.171527	0.292126	0.0937557	0.0401087	0.274357	0.844367	2.84117	0.301765	0.184131	0.214331	0.299774	4.26082
480	-14475.1	-14448.9	-26.214	0.504769	0.00336801	0.000998536	1.2303	0.00170409	0.0332064	0.00379519	0.0652122	0.143178	0.119706	0.00116762	0.00709143	0.0724714	0.00528592	0.0409478	1.24791	0.253169	0.0796988	0.0562889	0.799958	0.00410161	0.233405	0.420006	0.0280414	0.158201	0.20487	0.0808511	0.1388	0.322701	0.0945766	0.034275	0.255018	0.823707	2.887	0.301765	0.184131	0.214331	0.299774	4.85102
490	-14474.6	-14454.9	-19.7203	0.53962	0.00100459	0.00282154	1.00626	0.00104023	0.0399829	0.00609224	0.067898	0.139188	0.0995288	0.000827301	0.0057254	0.0803571	0.00880458	0.0345336	0.969512	0.27192	0.0561341	0.0482134	0.687017	0.0148656	0.191279	0.386608	0.081855	0.194333	0.193734	0.0860822	0.131256	0.30516	0.0894357	0.0409457	0.276996	0.847086	2.83497	0.300928	0.184352	0.214588	0.300133	4.20147
500	-14476.4	-14457.5	-18.913	0.543771	0.00176776	0.00343332	1.26171	0.000602266	0.0283713	0.00473903	0.0620236	0.133542	0.0892866	0.000570927	0.00363475	0.0899092	0.00655286	0.0395654	1.03151	0.206164	0.0550525	0.0478841	0.39482	0.0068578	0.231878	0.373995	0.0468439	0.179844	0.214677	0.0879172	0.152384	0.282409	0.0827679	0.0417597	0.279533	0.849678	2.82903	0.299873	0.187212	0.213835	0.29908	4.12072
510	-14482.3	-14454.6	-27.6371	0.505974	0.00273898	0.00433916	1.37201	0.00163098	0.0422146	0.00262246	0.0796919	0.175356	0.0750916	0.00147387	0.0067998	0.08514	0.0117365	0.036664	1.33111	0.321994	0.0598099	0.0360154	0.627797	0.00942286	0.300845	0.365856	0.0429643	0.187765	0.183626	0.0917892	0.155559	0.294847	0.0864132	0.0345003	0.255798	0.824567	2.88513	0.293146	0.191842	0.208535	0.306477	4.99332
520	-14475.2	-14457.4	-17.8316	0.553333	0.000660176	0.00368972	0.854936	0.000816433	0.0433664	0.00433708	0.0714349	0.124953	0.135668	0.00104421	0.00853133	0.0774255	0.0110895	0.0313327	1.19687	0.216161	0.0674828	0.0457076	0.502447	0.00660164	0.270338	0.287925	0.0497197	0.182927	0.178895	0.0894243	0.141353	0.323213	0.0841868	0.0436492	0.285315	0.855506	2.81553	0.289452	0.189424	0.218508	0.302615	4.01253
530	-14472.5	-14452.2	-20.2688	0.545602	0.000875202	0.00187442	0.96753	0.000603033	0.0343908	0.00237744	0.0711901	0.122026	0.144158	0.000743778	0.00597574	0.0823147	0.0164189	0.0196531	1.23386	0.201304	0.088088	0.0458889	0.637924	0.0116915	0.184263	0.321829	0.0613095	0.174599	0.170751	0.111053	0.149646	0.308498	0.0854538	0.0421201	0.280647	0.850809	2.82642	0.29773	0.187218	0.215963	0.29909	4.25629
540	-14474.8	-14453.9	-20.9113	0.557095	0.000315062	0.00135275	1.0759	0.00383119	0.0312194	0.00508322	0.0596164	0.120528	0.158376	0.000577148	0.00500583	0.108792	0.0147234	0.0136368	1.23386	0.229979	0.0715855	0.0459846	0.536117	0.0097108	0.225542	0.337734	0.0310175	0.178583	0.174647	0.0907698	0.15306	0.315537	0.0874036	0.0443977	0.287565	0.857746	2.81029	0.29773	0.187218	0.215963	0.29909	4.32049
550	-14485.6	-14461.3	-24.2949	0.501311	0.000656928	0.000710008	1.03148	0.00191703	0.0373265	0.00396032	0.0558366	0.140977	0.216502	0.000459592	0.0028454	0.088368	0.0106988	0.0120658	1.14568	0.27219	0.0876389	0.032677	0.790439	0.00744786	0.241413	0.455805	0.0220255	0.179317	0.18647	0.0969149	0.163422	0.280555	0.0933209	0.033631	0.252771	0.82122	2.89238	0.29773	0.187218	0.215963	0.29909	4.65912
560	-14479.5	-14458	-21.5201	0.515325	0.000383566	0.000104523	1.07723	0.00315116	0.0399446	0.00750706	0.0843974	0.100878	0.183033	0.00150128	0.00226566	0.0847395	0.0188262	0.0358733	1.07964	0.269022	0.0756928	0.0289449	0.736188	0.00643613	0.273967	0.24518	0.0266628	0.179937	0.196866	0.0881515	0.157865	0.281524	0.0956562	0.0362621	0.261803	0.831107	2.87083	0.29773	0.187218	0.215963	0.29909	4.38157
570	-14474.9	-14455.8	-19.123	0.51541	0.000535896	0.000221511	0.982107	0.00422749	0.0343879	0.00810338	0.0709038	0.149767	0.0915603	0.00153806	0.0015447	0.0863164	0.0199431	0.0260685	1.1205	0.237947	0.113989	0.04879	0.54941	0.00728412	0.217255	0.324119	0.0453319	0.161866	0.200407	0.093749	0.160013	0.286588	0.0973768	0.0362782	0.261857	0.831165	2.8707	0.302499	0.187467	0.210545	0.299488	4.14186
