Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1139	-11886.9	-11897.3	10.4946	1.10572	0.00317182	0.0039508	0.0196767	0.00454926	0.0573707	0.0345038	0.00210553	0.03452	0.0101882	0.436795	0.000628043	0.00182464	0.0229762	0.0150942	0.143495	0.115812	0.0258071	0.0837216	0.0133439	0.0245288	0.0263089	0.0347738	0.062005	0.0927681	0.240169	0.0652676	0.0857923	0.454996	0.0610064	0.157553	0.506376	1.01553	2.32055	0.302317	0.182132	0.215724	0.299828	1.17715
1140	-11885	-11895.5	10.5154	1.00562	0.00193859	0.0028079	0.0138457	0.00278597	0.0597351	0.0352621	0.00412966	0.0322999	0.00776195	0.457273	0.0011732	0.00126294	0.0183424	0.015716	0.151066	0.101022	0.0369548	0.075107	0.00410161	0.0324265	0.0326596	0.0349578	0.0529365	0.0937307	0.241064	0.062102	0.0817472	0.459717	0.0616394	0.138075	0.478436	1.00093	2.38256	0.300637	0.178183	0.211725	0.309455	1.17557
1141	-11891.1	-11900.3	9.23259	0.990803	0.00196027	0.00359185	0.0124678	0.00454093	0.0635683	0.0370911	0.00261992	0.0347159	0.00532887	0.546881	0.00215282	0.00206731	0.0350337	0.0108877	0.135022	0.118866	0.0292099	0.092587	0.00568222	0.0185878	0.0379828	0.0418779	0.0612009	0.0930716	0.244751	0.0602755	0.0829976	0.466748	0.0521558	0.135115	0.47397	0.998459	2.39246	0.305835	0.181263	0.215385	0.297517	1.30392
1142	-11888.8	-11898.4	9.56193	1.05588	0.00181829	0.00313869	0.0125714	0.00395457	0.0706454	0.0460713	0.00229549	0.0234777	0.00421601	0.495335	0.000357146	0.00133112	0.0292545	0.0183452	0.156763	0.105694	0.04876	0.0812286	0.00638198	0.0275832	0.0291063	0.0336215	0.0687136	0.115053	0.244443	0.0601996	0.0620535	0.466161	0.0520901	0.147967	0.492927	1.00868	2.35043	0.304751	0.184163	0.214622	0.296464	1.27066
1143	-11895.7	-11905.8	10.061	1.15022	0.00586871	0.00113903	0.0172029	0.00244854	0.0530199	0.038838	0.00402609	0.0397128	0.00972051	0.495335	0.00034204	0.00343258	0.0266776	0.0116633	0.135588	0.131663	0.0395709	0.0664757	0.00441726	0.0410626	0.0204747	0.0249701	0.0466373	0.113468	0.241074	0.05937	0.0611983	0.459736	0.0651537	0.165917	0.517675	1.02103	2.29538	0.304751	0.184163	0.214622	0.296464	1.22029
1144	-11902.3	-11911	8.65475	0.790704	0.00193841	0.00268561	0.014227	0.00272969	0.0596426	0.0387538	0.00370266	0.0234739	0.00491158	0.495335	0.000785495	0.000959719	0.0444785	0.0074166	0.279317	0.130388	0.021834	0.0771004	0.0150404	0.0289963	0.035277	0.0333999	0.0403136	0.114833	0.228301	0.0600845	0.0619348	0.465269	0.069577	0.0935791	0.403364	0.954345	2.54871	0.304751	0.184163	0.214622	0.296464	1.36271
1145	-11888.7	-11899	10.2758	1.0629	0.001933	0.00216651	0.0264735	0.00363443	0.0496078	0.0352613	0.0065451	0.0281603	0.00290076	0.495335	0.000546364	0.000659136	0.0257375	0.0122703	0.125849	0.114854	0.0350055	0.100704	0.0105866	0.0317113	0.020122	0.0206869	0.0484862	0.105811	0.226003	0.077411	0.0613115	0.460587	0.0688768	0.149332	0.494876	1.00969	2.3461	0.304751	0.184163	0.214622	0.296464	1.19924
1146	-11889.4	-11900.6	11.1898	1.32929	0.00180811	0.00197832	0.0191247	0.00386185	0.0634993	0.0405074	0.00901074	0.0210295	0.00274547	0.39678	0.00039019	0.000282629	0.0233816	0.0073632	0.144059	0.109914	0.0461734	0.0737516	0.0145849	0.0285226	0.025011	0.0379806	0.0347489	0.109838	0.223871	0.0766805	0.0651434	0.45624	0.0682268	0.197707	0.557435	1.0386	2.20626	0.305064	0.184352	0.213816	0.296768	1.10651
1147	-11882.6	-11892.7	10.0496	1.00149	0.000844982	0.00288795	0.0243833	0.00175603	0.0674261	0.0342408	0.00499139	0.0279458	0.00182001	0.469648	0.000377603	0.000267038	0.0369383	0.0182432	0.144059	0.109914	0.0266002	0.0941887	0.0100897	0.0251851	0.037302	0.0303699	0.0526862	0.107118	0.263826	0.0576064	0.0612442	0.444943	0.0652619	0.137252	0.4772	1.00025	2.3853	0.305064	0.184352	0.213816	0.296768	1.22217
1148	-11889	-11899.1	10.0321	0.87375	0.000462293	0.00295342	0.00865833	0.00255515	0.0553457	0.0448582	0.0079292	0.0353113	0.000722094	0.443223	0.000509993	0.000451199	0.0383955	0.0121193	0.17251	0.105626	0.0404473	0.0859112	0.0103151	0.0288899	0.0388439	0.0278077	0.0607107	0.107575	0.264951	0.0535912	0.0615051	0.446838	0.06554	0.111128	0.435215	0.975468	2.47819	0.305064	0.184352	0.213816	0.296768	1.22456
1149	-11884.6	-11894.9	10.2919	1.18084	0.000527555	0.00205861	0.0172244	0.00291917	0.0791887	0.0335128	0.0106617	0.0259583	0.00312126	0.451836	0.000263233	0.000931509	0.0355127	0.0121348	0.144586	0.107931	0.0411106	0.0745991	0.00456103	0.0326129	0.0387068	0.0421271	0.0349607	0.108893	0.254865	0.0542477	0.0633389	0.452313	0.0663429	0.171564	0.525093	1.02452	2.27883	0.305064	0.184352	0.213816	0.296768	1.19705
1150	-11887.7	-11897.9	10.1393	1.0598	0.000362849	0.00206012	0.0206542	0.00346565	0.0843766	0.0498435	0.00433469	0.0306763	0.00750314	0.454613	0.000878714	0.00323553	0.0249872	0.0132387	0.151715	0.105891	0.0385067	0.0655321	0.00688228	0.0334185	0.0342822	0.0252626	0.0511848	0.0867176	0.248829	0.0529629	0.0678607	0.468528	0.0751015	0.148729	0.494016	1.00924	2.34801	0.305064	0.184352	0.213816	0.296768	1.21291
1151	-11891.8	-11900.6	8.82743	0.841013	0.000782953	0.00133576	0.0124527	0.00350899	0.0609092	0.0426954	0.00655964	0.0300011	0.00954704	0.518568	0.000642577	0.00196524	0.0307582	0.0172695	0.151991	0.14925	0.0283586	0.109477	0.0070231	0.0248474	0.035897	0.041586	0.0597613	0.0751834	0.241078	0.0602302	0.0600745	0.486234	0.0772001	0.104251	0.423136	0.967702	2.50491	0.306381	0.178173	0.217396	0.298049	1.34519
1152	-11893.3	-11901.9	8.64091	0.957425	0.000450358	0.00398443	0.023914	0.00254745	0.0765381	0.0445475	0.00219155	0.0306843	0.0151457	0.519347	0.00236265	0.000822972	0.0240033	0.0139446	0.18029	0.137547	0.0329618	0.087405	0.00469659	0.0243997	0.0483138	0.0339788	0.0531828	0.0791334	0.237188	0.0592584	0.070077	0.478389	0.0759545	0.128383	0.46357	0.992571	2.41548	0.306381	0.178173	0.217396	0.298049	1.36326
1153	-11888.2	-11898.9	10.7356	1.23129	0.00129057	0.00241633	0.0125647	0.00328306	0.063117	0.0363501	0.00275812	0.0220504	0.00598561	0.454152	0.00167644	0.000397167	0.0264193	0.009963	0.118475	0.117658	0.0557854	0.0747183	0.0059144	0.0174747	0.0362631	0.0399405	0.0437684	0.0850267	0.245064	0.0580649	0.0686657	0.468754	0.0744248	0.180677	0.536723	1.02979	2.25281	0.306381	0.178173	0.217396	0.298049	1.15242
1154	-11884.2	-11895.1	10.9198	1.23115	0.00141785	0.00291622	0.0201933	0.0035115	0.0510824	0.0395681	0.00112017	0.0225478	0.0081474	0.457799	0.00134541	0.000838022	0.0305679	0.0164159	0.150207	0.101529	0.0409975	0.0582632	0.00727208	0.0233427	0.0325065	0.030177	0.032233	0.111978	0.23602	0.061061	0.0678087	0.451455	0.0716781	0.180652	0.536691	1.02978	2.25288	0.305491	0.178402	0.217675	0.298432	1.134
1155	-11884.3	-11894.9	10.6185	1.28078	0.000545135	0.00316637	0.0258615	0.00301597	0.0769875	0.0446505	0.00195009	0.0301548	0.00484791	0.423337	0.00188289	0.000544155	0.0257345	0.0189574	0.142529	0.118673	0.0376637	0.0552927	0.00718731	0.030557	0.0296141	0.0297515	0.0509764	0.10563	0.24517	0.0620303	0.0662707	0.458621	0.0622776	0.189388	0.547476	1.03446	2.22868	0.305491	0.178402	0.217675	0.298432	1.16388
1156	-11890.7	-11900.4	9.75504	0.992215	0.000374701	0.00227117	0.0169337	0.00515782	0.0607514	0.0428503	0.00136043	0.0265567	0.00673554	0.511675	0.00218191	0.000343316	0.042938	0.0122993	0.133096	0.119275	0.0693141	0.0708776	0.00453002	0.0380291	0.0233768	0.0343753	0.0263693	0.104267	0.242008	0.0665584	0.0629238	0.452705	0.0715378	0.135398	0.474399	0.998698	2.3915	0.292507	0.181737	0.221745	0.304011	1.25167
1157	-11898.4	-11906.8	8.47681	0.801719	0.000443548	0.00289059	0.0214098	0.00213995	0.061493	0.0451635	0.0133809	0.0294884	0.00669931	0.511675	0.00357283	0.000388518	0.0284421	0.0122993	0.175734	0.167876	0.038558	0.0835629	0.00869734	0.032046	0.0374511	0.0487073	0.0483276	0.110151	0.252557	0.0505555	0.0400338	0.478252	0.0684503	0.0959246	0.407825	0.95743	2.53882	0.304167	0.178742	0.21809	0.299001	1.38045
1158	-11886.5	-11896.9	10.4316	1.17995	0.00132842	0.00259489	0.0202492	0.0017034	0.0469249	0.0373494	0.00455277	0.0331647	0.0032536	0.461201	0.00141162	0.00103522	0.026271	0.0176059	0.143281	0.105484	0.0384628	0.080377	0.00392887	0.0249305	0.0331727	0.0355885	0.0592069	0.117318	0.268987	0.0641416	0.0882726	0.392443	0.0688379	0.171402	0.524881	1.02442	2.2793	0.302813	0.177947	0.21712	0.302121	1.18308
1159	-11895.9	-11906.8	10.8954	1.15026	0.000383437	0.00408674	0.0108259	0.0030886	0.0503671	0.0301592	0.00738054	0.0293807	0.00869179	0.461201	0.00192476	0.00177126	0.0166766	0.0107853	0.143963	0.10352	0.0190164	0.0480165	0.00385458	0.0445311	0.0244822	0.0438863	0.068847	0.100587	0.273932	0.0657483	0.0898951	0.399735	0.0701031	0.165923	0.517684	1.02103	2.29536	0.297554	0.192224	0.213349	0.296873	1.13684
1160	-11888.7	-11898.7	9.95139	1.04582	0.000537323	0.00382488	0.023118	0.00397442	0.0570618	0.0363088	0.00559038	0.0369977	0.00790197	0.471331	0.000427458	0.000886394	0.0322618	0.0169342	0.176671	0.113124	0.0162445	0.0719124	0.00450371	0.033973	0.0299655	0.0447447	0.0434741	0.0990869	0.284761	0.0647676	0.0885543	0.393772	0.0690575	0.146006	0.490105	1.0072	2.35669	0.297523	0.192308	0.213327	0.296843	1.23177
1161	-11894.6	-11904.3	9.69996	1.10739	0.000638696	0.00469752	0.0228495	0.0034316	0.0694202	0.0362494	0.00484802	0.0313252	0.00923985	0.471331	0.000279305	0.000428711	0.0347563	0.00634846	0.165361	0.136922	0.0189222	0.115146	0.0050006	0.028474	0.0358122	0.0266806	0.0284409	0.10663	0.28357	0.055906	0.0930007	0.392125	0.0687686	0.157869	0.506809	1.01574	2.31958	0.299836	0.186029	0.214985	0.29915	1.2566
1162	-11885.2	-11895.7	10.4839	1.12554	0.000275549	0.00238685	0.0180739	0.00232404	0.040694	0.0421336	0.00792816	0.0278425	0.00613859	0.441131	0.000906463	0.000666258	0.0373514	0.0056395	0.167531	0.11091	0.0283672	0.0781648	0.0111738	0.0356782	0.03579	0.0315911	0.0454235	0.0962555	0.27421	0.0689125	0.059698	0.432079	0.0688449	0.1613	0.511486	1.01804	2.30917	0.299836	0.186029	0.214985	0.29915	1.17812
1163	-11883.8	-11894.5	10.7661	1.21081	0.00020698	0.00395473	0.0306256	0.00256656	0.0684067	0.0404751	0.00416723	0.0242532	0.00450314	0.412245	0.000853074	0.000527425	0.0294352	0.0211127	0.134894	0.114429	0.0219629	0.0969186	0.00267209	0.0295643	0.0315727	0.0263903	0.0477352	0.0954583	0.271939	0.0702072	0.0592036	0.428501	0.0746908	0.177006	0.532086	1.02772	2.26319	0.299836	0.186029	0.214985	0.29915	1.14947
1164	-11880.1	-11890.6	10.555	1.09822	0.000233181	0.0015409	0.0270264	0.00461319	0.0595937	0.0352172	0.00538821	0.0294488	0.00652824	0.425417	0.00130464	0.000219132	0.0238065	0.0191048	0.148511	0.114434	0.0332411	0.0868093	0.00594415	0.0239415	0.0383993	0.0326355	0.0477921	0.0939858	0.271296	0.0688204	0.0722215	0.427488	0.0661889	0.156125	0.504407	1.01454	2.32493	0.299836	0.186029	0.214985	0.29915	1.17115
1165	-11886	-11895.9	9.91845	1.11495	0.000124282	0.00352546	0.0211018	0.00295353	0.0660766	0.0388577	0.00863623	0.0297158	0.0134906	0.418647	0.00283246	0.000400275	0.0351823	0.0127148	0.172716	0.108491	0.046389	0.0850171	0.00818287	0.0309987	0.0308391	0.0322274	0.0655981	0.0977618	0.270165	0.0685335	0.0719205	0.425706	0.065913	0.159303	0.508772	1.01671	2.31521	0.29906	0.188134	0.214429	0.298376	1.23472
1166	-11889.4	-11900.6	11.2663	1.17256	0.000233342	0.002294	0.0224394	0.00245878	0.0443385	0.0330025	0.00850348	0.0357672	0.00763701	0.379551	0.00280339	0.000688835	0.0278382	0.0110361	0.141798	0.140485	0.0337811	0.0776094	0.0070335	0.031318	0.0293776	0.0194086	0.0402407	0.0954524	0.270857	0.068709	0.0721046	0.426796	0.0660817	0.170046	0.523114	1.0236	2.28324	0.29906	0.188134	0.214429	0.298376	1.09964
1167	-11889.8	-11899.7	9.96068	1.41977	5.38714e-05	0.00140418	0.0233369	0.00472718	0.0679449	0.0315725	0.00380245	0.0332441	0.00760208	0.466056	0.00620448	0.000890472	0.0319616	0.0132466	0.172263	0.134522	0.0356711	0.0516369	0.0076629	0.0271053	0.0373603	0.0335913	0.0371086	0.0954524	0.270857	0.068709	0.0721046	0.426796	0.0660817	0.212659	0.574634	1.04534	2.16737	0.299068	0.188132	0.214427	0.298373	1.22897
1168	-11888.4	-11898.8	10.3631	1.15572	0.000346337	0.00148573	0.0297665	0.0043896	0.0706824	0.0209574	0.00610432	0.0349435	0.00996362	0.472809	0.000340908	0.00164616	0.0241358	0.0147921	0.158778	0.128076	0.0224012	0.0506541	0.00428824	0.0249147	0.0343162	0.0287229	0.0455328	0.10114	0.236952	0.0708129	0.0824303	0.439865	0.0688002	0.166937	0.519027	1.02167	2.29236	0.30211	0.179875	0.216608	0.301408	1.19005
1169	-11893.7	-11903.4	9.68339	0.988078	0.000215622	0.00160271	0.0166301	0.00475967	0.0914554	0.0378477	0.00468968	0.0303806	0.00799012	0.481445	0.00101616	0.00169278	0.0228752	0.0131086	0.113756	0.174001	0.0190979	0.0924021	0.00543196	0.0379675	0.0363508	0.03208	0.0320614	0.0886589	0.242204	0.0723825	0.075957	0.443957	0.0768398	0.134569	0.473139	0.997996	2.3943	0.301459	0.179487	0.216141	0.302912	1.25886
1170	-11891.1	-11900.5	9.43813	1.20629	0.000151493	0.00380027	0.0141756	0.00399756	0.0857808	0.037853	0.00482222	0.0318089	0.00869419	0.481828	0.00212148	0.00192023	0.0328795	0.0110359	0.174102	0.11972	0.0143717	0.094022	0.00225958	0.037489	0.0387727	0.0378615	0.042824	0.0983615	0.244539	0.071567	0.0751012	0.438956	0.0714757	0.176191	0.531047	1.02725	2.26551	0.301459	0.179487	0.216141	0.302912	1.28229
1171	-11887.4	-11897.7	10.3242	1.01871	0.00139343	0.00195894	0.0167704	0.00480998	0.0567072	0.0299344	0.00267097	0.0305956	0.00342151	0.498853	0.00184886	0.00196799	0.0303544	0.0148516	0.131851	0.106735	0.0273643	0.0818831	0.00311173	0.0300278	0.0358038	0.0181724	0.063534	0.120284	0.242619	0.0721235	0.0505724	0.442369	0.0720315	0.140672	0.482305	1.00303	2.37399	0.304778	0.181463	0.218521	0.295238	1.19462
1172	-11889.2	-11900.6	11.4071	1.46663	0.00142764	0.00269477	0.0149981	0.00387632	0.0412116	0.0298838	0.00257091	0.0281992	0.00154181	0.410858	0.000437429	0.00305905	0.0324047	0.0142046	0.134151	0.117353	0.0211761	0.0819671	0.00726403	0.0267762	0.034027	0.0290117	0.0449952	0.122919	0.247933	0.0683913	0.05168	0.452058	0.0570193	0.220121	0.582906	1.0484	2.14857	0.304778	0.181463	0.218521	0.295238	1.08409
1173	-11888.8	-11898.5	9.68318	1.12588	0.000818951	0.00432026	0.0229936	0.00324982	0.0592734	0.0375946	0.0106225	0.0308224	0.00178985	0.456303	0.000225858	0.00258203	0.0248882	0.0171808	0.173943	0.140415	0.0364227	0.0678784	0.00681233	0.0307208	0.0455032	0.0307413	0.0530869	0.0898334	0.243068	0.0684825	0.0551692	0.482578	0.0608689	0.161364	0.511572	1.01808	2.30898	0.304778	0.181463	0.218521	0.295238	1.25819
1174	-11887.2	-11897.2	9.95886	0.941545	0.000234509	0.00377945	0.0184724	0.00280095	0.0576659	0.0418579	0.00589095	0.0290945	0.00784579	0.467819	0.000197237	0.0023051	0.0248882	0.0219111	0.187487	0.113858	0.0446348	0.062054	0.0141416	0.0330027	0.0261247	0.0302414	0.0352354	0.117127	0.231811	0.065311	0.0666533	0.460229	0.0588676	0.125148	0.458448	0.989596	2.42681	0.304778	0.181463	0.218521	0.295238	1.23154
1175	-11886.3	-11896.2	9.90361	0.909102	0.00030728	0.00168935	0.0250647	0.00539694	0.0686816	0.0313653	0.0019045	0.0307354	0.00304421	0.467819	0.000257249	0.00234496	0.0323562	0.0154572	0.154634	0.138432	0.0185654	0.0806954	0.0073753	0.0291552	0.023702	0.0339255	0.0643208	0.109418	0.223601	0.0629977	0.0642925	0.463331	0.0763598	0.118479	0.447615	0.983139	2.45077	0.304778	0.181463	0.218521	0.295238	1.23723
1176	-11886.3	-11896.3	9.9949	0.959372	0.000124563	0.00212703	0.0200369	0.00234108	0.0580317	0.0260984	0.00355936	0.0327972	0.00353637	0.502837	0.00126944	0.00129911	0.0402611	0.0153773	0.138765	0.123399	0.0202169	0.0894634	0.00629319	0.0371657	0.03111	0.0172116	0.0545294	0.0993076	0.267941	0.0733338	0.0596587	0.429937	0.0698213	0.128778	0.46419	0.992928	2.4141	0.294323	0.191602	0.216882	0.297194	1.22785
1177	-11885.1	-11895.4	10.3456	0.996545	0.000184555	0.00212703	0.0174215	0.0020038	0.0592485	0.0381823	0.00626958	0.0256099	0.00383238	0.446177	0.00103841	0.00138484	0.0292626	0.0164285	0.15185	0.122778	0.0262518	0.0890855	0.00692607	0.0170852	0.0389332	0.0294929	0.0610202	0.0849073	0.270768	0.0741075	0.0699754	0.423008	0.0772329	0.136264	0.475711	0.999425	2.3886	0.294323	0.191602	0.216882	0.297194	1.19259
1178	-11886.8	-11896.7	9.84912	1.06184	0.000456661	0.00332881	0.0164014	0.00359058	0.0735749	0.0325596	0.00744643	0.0286401	0.00828357	0.469768	0.000299917	0.00266959	0.0356191	0.0176792	0.135811	0.10983	0.0228118	0.112665	0.0131608	0.0273745	0.0264845	0.0317802	0.06168	0.102577	0.256211	0.0757345	0.0634676	0.433789	0.0682204	0.149124	0.49458	1.00954	2.34676	0.296927	0.190895	0.216082	0.296097	1.24192
1179	-11892.5	-11902.9	10.419	1.08842	0.00424535	0.00256708	0.015704	0.00241958	0.0683388	0.0342892	0.00455704	0.0327659	0.00409442	0.449275	0.00033325	0.00324718	0.0233916	0.0147252	0.135811	0.137815	0.034779	0.0671309	0.00402079	0.0422712	0.0353424	0.0276677	0.0400015	0.107832	0.248583	0.0474005	0.0727329	0.45334	0.0701119	0.154251	0.501806	1.01323	2.33071	0.296927	0.190895	0.216082	0.296097	1.18479
1180	-11892.4	-11902.4	9.956	1.15258	0.00284672	0.00317	0.0283772	0.00194581	0.0608442	0.0339293	0.00529519	0.0293662	0.00326008	0.480901	6.03651e-05	0.00232715	0.0276149	0.00933162	0.15831	0.1188	0.0506149	0.0802599	0.0126425	0.0418628	0.020706	0.0294068	0.0289021	0.106389	0.245258	0.0724715	0.059432	0.447275	0.069174	0.166355	0.518257	1.02131	2.29408	0.296927	0.190895	0.216082	0.296097	1.23077
1181	-11887.2	-11897.1	9.89793	0.965896	0.00176451	0.0020125	0.0257914	0.00376924	0.0565299	0.0314594	0.00416444	0.0253158	0.00263914	0.519655	6.27482e-05	0.00294386	0.0280739	0.0168391	0.155548	0.0963279	0.0413654	0.065254	0.00968967	0.0278653	0.0415477	0.0237853	0.0551099	0.103316	0.238173	0.070378	0.0889946	0.434355	0.0647827	0.1301	0.466255	0.994111	2.40953	0.296927	0.190895	0.216082	0.296097	1.23751
1182	-11895.6	-11905.7	10.1041	1.00439	0.00317601	0.00338185	0.0254236	0.00502504	0.08599	0.0249145	0.00704438	0.0224561	0.00572846	0.495221	0.000225952	0.000658403	0.0243256	0.0143832	0.125683	0.122	0.0242421	0.065254	0.00410199	0.0333236	0.0378674	0.0304988	0.0557838	0.106463	0.245427	0.0877848	0.0457677	0.447584	0.0669737	0.13783	0.478069	1.00072	2.38338	0.296927	0.190895	0.216082	0.296097	1.21671
1183	-11891.3	-11900.8	9.53915	0.997341	0.000959924	0.00278628	0.0230071	0.00337679	0.0742976	0.0428583	0.00484942	0.0336159	0.00950894	0.495221	9.05637e-05	0.0013537	0.0221681	0.0139486	0.180559	0.114996	0.0106488	0.103244	0.00727689	0.028289	0.0223827	0.0218656	0.0559304	0.100809	0.236965	0.0703168	0.0430302	0.481535	0.0673436	0.136423	0.475951	0.999558	2.38807	0.294541	0.191543	0.216815	0.297102	1.27323
1184	-11891.3	-11901	9.66729	1.20331	0.00381401	0.00108385	0.0188924	0.0054829	0.0476185	0.0360579	0.00776145	0.0276317	0.00617647	0.495221	0.000115286	0.00168942	0.0334165	0.0087342	0.175662	0.136509	0.0225612	0.0745306	0.00634085	0.0306465	0.0352662	0.0333128	0.0508658	0.108742	0.25561	0.0758497	0.0719416	0.404006	0.0838512	0.175652	0.530359	1.02694	2.26705	0.294541	0.191543	0.216815	0.297102	1.25939
1185	-11897.4	-11906.7	9.33315	0.919626	0.00191961	0.000659311	0.0124523	0.00446381	0.0624012	0.0485989	0.00634879	0.0249395	0.0155337	0.522778	0.00063779	0.00219457	0.0199508	0.00761264	0.143793	0.117255	0.0247051	0.102657	0.0110655	0.0423466	0.037475	0.0348441	0.0495905	0.0948048	0.267885	0.0691651	0.0627213	0.454503	0.0509207	0.120651	0.451185	0.985292	2.44287	0.296685	0.190961	0.216156	0.296199	1.29422
1186	-11899.9	-11909.1	9.25	0.976298	0.00103837	0.00201893	0.0321523	0.00425579	0.101723	0.0303112	0.00546731	0.036373	0.0145232	0.519023	0.000843398	0.00228246	0.02346	0.00637992	0.131346	0.113429	0.0169878	0.112722	0.00568932	0.0240922	0.0376944	0.0395305	0.0409114	0.0927688	0.262132	0.0676797	0.0760771	0.444742	0.0566002	0.132201	0.46951	0.995959	2.40233	0.296685	0.190961	0.216156	0.296199	1.30226
1187	-11888.6	-11898.3	9.64266	1.01608	0.00112098	0.00394652	0.021336	0.00446788	0.051865	0.0427761	0.003332	0.0234792	0.00850754	0.510655	0.00122	0.00294919	0.0278345	0.0159086	0.142245	0.11907	0.0158913	0.101675	0.00759898	0.0256837	0.0376944	0.0284708	0.0650618	0.100779	0.260017	0.0671336	0.0700352	0.445892	0.0561434	0.140151	0.481533	1.00261	2.3757	0.302238	0.185718	0.223978	0.288066	1.26279
1188	-11890.6	-11901.3	10.7067	1.03266	0.00105827	0.00246221	0.0176133	0.00464634	0.0640392	0.045869	0.00694389	0.0281069	0.00224484	0.411007	0.00171201	0.00391848	0.0200939	0.00808833	0.171323	0.0935047	0.0352975	0.0720534	0.00932162	0.0353394	0.0348601	0.0395709	0.0472304	0.091146	0.259569	0.0697261	0.0795737	0.425446	0.074539	0.143423	0.486352	1.00521	2.36502	0.30315	0.186278	0.221636	0.288936	1.15631
1189	-11894.4	-11905	10.5536	1.08594	0.00254319	0.00312362	0.0211213	0.00222676	0.0615618	0.0520461	0.00614815	0.0269529	0.00335117	0.449633	0.00170971	0.00350529	0.0219459	0.00815847	0.158887	0.117734	0.0281347	0.053603	0.0144059	0.0341252	0.0217592	0.023196	0.055471	0.0924079	0.263834	0.0790028	0.0490827	0.43687	0.0788025	0.153776	0.501143	1.0129	2.33218	0.299352	0.183944	0.218859	0.297845	1.17134
1190	-11891.9	-11902.1	10.2009	0.988723	0.00151048	0.00199147	0.014092	0.00484773	0.0577609	0.0319763	0.00391059	0.034023	0.00842499	0.46906	0.00284781	0.0045086	0.0196775	0.0137467	0.135499	0.113009	0.0347683	0.101388	0.00611062	0.0336632	0.0257566	0.0306957	0.0578332	0.119521	0.242569	0.0466851	0.0596589	0.459114	0.0724511	0.134698	0.473336	0.998106	2.39386	0.299352	0.183944	0.218859	0.297845	1.2071
1191	-11896.4	-11906.7	10.3249	1.31459	0.00367216	0.00126676	0.0132102	0.00389074	0.0550601	0.0325256	0.00437616	0.0222244	0.00370927	0.465803	0.00169036	0.00262421	0.0304962	0.00621628	0.149621	0.109935	0.0220602	0.0817389	0.00913021	0.0311855	0.0456889	0.0436475	0.0532987	0.104961	0.251502	0.0484043	0.0555695	0.469754	0.0698093	0.195209	0.554474	1.03739	2.21293	0.297744	0.188328	0.217683	0.296245	1.19307
1192	-11889.4	-11899.3	9.97272	0.916121	0.0038185	0.0027599	0.0172936	0.00252911	0.0629186	0.0425748	0.0073348	0.0312723	0.0105132	0.457769	0.000412676	0.0011833	0.0296504	0.0097515	0.195291	0.0964639	0.0354932	0.0698422	0.00964146	0.025326	0.0274364	0.0364268	0.0545809	0.11562	0.277045	0.0533203	0.0612132	0.415902	0.0768992	0.119929	0.450002	0.984581	2.44549	0.294902	0.186531	0.215605	0.302962	1.23028
1193	-11885.7	-11896.6	10.8739	0.987877	0.00126136	0.00339045	0.0112954	0.00244787	0.0491418	0.029083	0.00795809	0.0260615	0.00572861	0.448758	0.000731216	0.000584471	0.027018	0.0114671	0.138874	0.082682	0.0360995	0.103757	0.00788769	0.0261306	0.0353563	0.029857	0.05424	0.0915004	0.279477	0.0701454	0.0617505	0.419553	0.0775742	0.134529	0.473077	0.997962	2.39443	0.298551	0.188839	0.218273	0.294337	1.13981
1194	-11892	-11902.6	10.5993	1.12421	0.00109955	0.00163873	0.018998	0.00438875	0.0612053	0.039225	0.0090177	0.0413176	0.00774952	0.373793	0.000404003	0.00100118	0.0265405	0.0129083	0.155341	0.129542	0.0338691	0.0899859	0.00499986	0.0406488	0.0265857	0.049259	0.0370646	0.0929905	0.267743	0.0712877	0.0627561	0.426385	0.0788375	0.16105	0.511147	1.01788	2.30993	0.298551	0.188839	0.218273	0.294337	1.16658
1195	-11898.2	-11908.5	10.2122	0.934255	0.00166096	0.00245975	0.0236921	0.00534453	0.0647623	0.0399795	0.0044721	0.0189669	0.0181905	0.511548	0.000180696	0.00217338	0.0254997	0.00879555	0.136019	0.131011	0.0275332	0.0402314	0.00803886	0.0300649	0.0212647	0.0242192	0.0601372	0.0878251	0.292934	0.0768139	0.0623163	0.402701	0.07741	0.123656	0.456058	0.988191	2.4321	0.293285	0.190256	0.219912	0.296547	1.20625
