Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4780	-11881.7	-11892.1	10.3852	1.10448	8.93096e-05	0.00307221	0.0235565	0.0042679	0.0703643	0.0353107	0.00503687	0.0320176	0.00211179	0.442081	0.000167708	0.00148456	0.0324633	0.0145626	0.162761	0.110601	0.0345026	0.0639206	0.0102886	0.0301312	0.0334196	0.0333906	0.0424957	0.0935967	0.260105	0.0798822	0.0709923	0.429911	0.0655128	0.157316	0.50605	1.01536	2.32127	0.296044	0.177154	0.227887	0.298915	1.1881
4790	-11883.7	-11893.5	9.7275	1.03497	3.93361e-05	0.00111265	0.0206294	0.00389253	0.061123	0.0319749	0.00754117	0.0306481	0.00306364	0.495612	0.00013969	0.000572326	0.0258475	0.0105131	0.154864	0.122596	0.0436249	0.0720172	0.006568	0.0292156	0.0403191	0.0195882	0.0727097	0.0940823	0.256552	0.0698311	0.075816	0.445886	0.0578331	0.143878	0.487016	1.00556	2.36354	0.299181	0.177499	0.220835	0.302485	1.25421
4800	-11885.5	-11895	9.49388	0.999614	0.000141885	0.00127397	0.021249	0.00487385	0.0774719	0.0343021	0.00527571	0.0352081	0.00548575	0.493719	0.000226192	0.0010837	0.0314751	0.0181129	0.167736	0.106335	0.0291968	0.081311	0.00687151	0.0309052	0.0272877	0.0454634	0.0527449	0.0934229	0.262673	0.0756378	0.0691616	0.439892	0.059213	0.136877	0.476636	0.999936	2.38655	0.296777	0.176073	0.227095	0.300055	1.27775
4810	-11884.3	-11895.3	10.9832	1.08756	0.000218395	0.00144454	0.0141817	0.0069196	0.0504931	0.0343021	0.00562725	0.0277479	0.00824456	0.408215	0.000210855	0.00123613	0.0287639	0.00972872	0.152606	0.114471	0.0309676	0.0849846	0.0156398	0.0298074	0.0293051	0.0278379	0.0454208	0.093878	0.248181	0.0759038	0.0726903	0.442035	0.0673121	0.154087	0.501577	1.01312	2.33122	0.305099	0.18101	0.216923	0.296968	1.12837
4820	-11885	-11895.2	10.2126	1.04405	0.000175337	0.00116812	0.015584	0.00530352	0.0544524	0.0366955	0.00776954	0.0379334	0.00590722	0.476933	0.000292166	0.000659603	0.0208113	0.00932144	0.149176	0.115336	0.031849	0.0761565	0.0114383	0.0456051	0.0322329	0.0303638	0.0404889	0.0920197	0.263063	0.0744013	0.0712514	0.433285	0.0659796	0.145659	0.489604	1.00693	2.3578	0.305099	0.18101	0.216923	0.296968	1.20565
4830	-11889.8	-11899.8	9.99371	1.126	0.000230261	0.00157992	0.0180307	0.004828	0.0350141	0.0344609	0.0040516	0.0218559	0.0036767	0.516596	0.000137612	0.0011282	0.0311202	0.0163687	0.156304	0.110903	0.0366402	0.0834906	0.0131451	0.0286924	0.0216528	0.0245052	0.0627231	0.0859381	0.250692	0.0650397	0.0679006	0.473164	0.0572658	0.161387	0.511604	1.0181	2.30891	0.303315	0.179952	0.215655	0.301078	1.22713
4840	-11887	-11898.3	11.2945	1.32395	0.000654986	0.00347636	0.014708	0.00243092	0.0329031	0.0314862	0.00174504	0.02961	0.00303229	0.437911	0.000123545	0.00129065	0.0217415	0.0125584	0.139761	0.106822	0.0402307	0.0500805	0.0130857	0.03674	0.0335041	0.0245523	0.0576198	0.108829	0.256151	0.0565096	0.0693791	0.450619	0.0585128	0.1968	0.556363	1.03816	2.20867	0.303303	0.179945	0.215646	0.301107	1.09607
4850	-11886.9	-11897.2	10.2707	1.30256	0.000376381	0.00392869	0.0190465	0.0021995	0.0594947	0.0315985	0.0102035	0.0266883	0.00722895	0.449737	0.000847302	0.00319789	0.0337028	0.0142436	0.159773	0.128574	0.0373437	0.0511765	0.00646182	0.0276508	0.0325227	0.0326935	0.0598594	0.113275	0.266615	0.058818	0.0722133	0.428176	0.0609031	0.19315	0.552015	1.03637	2.21847	0.303303	0.179945	0.215646	0.301107	1.19855
4860	-11891.8	-11902.4	10.6283	1.25323	0.000916742	0.00433373	0.0105183	0.00220689	0.0701419	0.0422693	0.00491884	0.0241899	0.0122074	0.452431	0.000900519	0.00317893	0.0348992	0.0173988	0.127192	0.0897214	0.0242271	0.0925637	0.00692653	0.0323384	0.0325654	0.024709	0.0522831	0.117181	0.241326	0.0608462	0.0747033	0.44294	0.0630031	0.184567	0.541567	1.03192	2.24195	0.303303	0.179945	0.215646	0.301107	1.16304
4870	-11889.8	-11900.6	10.7356	1.04957	0.000430834	0.00123118	0.0105476	0.00352869	0.0562536	0.034733	0.0107003	0.0263917	0.00633969	0.452431	0.00334764	0.00261916	0.0344529	0.00959252	0.136575	0.122663	0.0181093	0.0809118	0.00620698	0.0300665	0.0293875	0.0257303	0.0510817	0.0935664	0.262874	0.0792345	0.0813735	0.424308	0.0586442	0.146738	0.491162	1.00775	2.35435	0.303307	0.179947	0.215649	0.301097	1.15333
4880	-11895.2	-11905.8	10.6018	1.06558	0.00018158	0.0017358	0.0200163	0.00264879	0.0427363	0.0273266	0.0110626	0.0311123	0.00570823	0.447918	0.00204416	0.00491782	0.0351638	0.0072757	0.135399	0.13274	0.0350796	0.0866555	0.0159588	0.0254436	0.0265288	0.0299521	0.0390275	0.098611	0.264044	0.0795873	0.0696009	0.426197	0.0619594	0.14985	0.495612	1.01007	2.34447	0.299409	0.177635	0.225727	0.297229	1.16663
4890	-11890.9	-11902	11.1248	1.16612	0.000559941	0.00254632	0.0143894	0.004269	0.0683948	0.0349331	0.00504223	0.031479	0.00878611	0.39662	0.00443087	0.00132911	0.0351323	0.0145264	0.121019	0.0935688	0.0328113	0.0945697	0.00452241	0.0443974	0.0282961	0.0204554	0.0517489	0.0980459	0.262531	0.0791313	0.069202	0.423755	0.0673347	0.168861	0.521562	1.02287	2.28671	0.300944	0.178545	0.226884	0.293628	1.11383
4900	-11894.6	-11905.3	10.6735	1.21931	0.000328192	0.00432912	0.0199981	0.00244092	0.0531531	0.0371835	0.00424595	0.0316011	0.0149266	0.405583	0.00876557	0.000877473	0.0299894	0.0173039	0.147768	0.097886	0.049159	0.0855799	0.00729151	0.0302741	0.0283472	0.0332151	0.0484448	0.0951812	0.254861	0.0768192	0.0963975	0.411374	0.0653673	0.178535	0.534025	1.02859	2.25885	0.301074	0.178189	0.226982	0.293755	1.15869
4910	-11892.9	-11903.7	10.8173	1.16284	0.00045291	0.0027617	0.0192947	0.00374715	0.058639	0.0496681	0.00617632	0.0281269	0.00465942	0.419133	0.00449158	0.00033896	0.0197644	0.0203149	0.127346	0.112529	0.041812	0.0908886	0.00455814	0.0221396	0.0306026	0.0440191	0.0331245	0.0780903	0.262905	0.0792438	0.0814673	0.424357	0.0739367	0.168255	0.520766	1.02249	2.28849	0.301074	0.178189	0.226982	0.293755	1.14459
4920	-11899.9	-11910.3	10.4353	0.932004	0.000469272	0.00294332	0.0205847	0.00149627	0.0569288	0.0319935	0.00449636	0.0327995	0.0109441	0.466485	0.00610047	0.000677042	0.0268895	0.0151661	0.111611	0.0958029	0.0408444	0.13357	0.00357372	0.019637	0.0289043	0.0261532	0.0458784	0.134691	0.25043	0.0754838	0.0647438	0.404222	0.0704285	0.123195	0.455314	0.987751	2.43374	0.300396	0.177788	0.226471	0.295345	1.18395
4930	-11890.5	-11902.3	11.8255	1.51421	0.000148853	0.00289409	0.018668	0.00272271	0.0672768	0.0427967	0.00356343	0.0209588	0.00827174	0.354755	0.00121159	0.000587937	0.0255709	0.0141099	0.123781	0.0941	0.0375382	0.0698018	0.00695724	0.0335129	0.0276068	0.0411836	0.0439931	0.0864856	0.266635	0.0803683	0.0690406	0.435256	0.0622144	0.22751	0.590905	1.05125	2.13034	0.301541	0.177497	0.2261	0.294862	1.04201
4940	-11892.8	-11904.1	11.3922	1.00182	0.000253516	0.00234007	0.0133258	0.00419929	0.0451239	0.0307997	0.002994	0.0231289	0.00754422	0.440251	0.00349679	0.00067217	0.0270249	0.00747619	0.0997857	0.102293	0.0313811	0.0675464	0.00864659	0.0189249	0.0392003	0.035053	0.0764473	0.113723	0.248646	0.0795183	0.0559153	0.430652	0.0715455	0.137318	0.4773	1.0003	2.38508	0.298044	0.187034	0.223479	0.291443	1.08791
4950	-11889.3	-11900	10.7106	0.975426	0.000448837	0.00117424	0.0234572	0.00415552	0.0349799	0.0288558	0.00229439	0.0349358	0.00624135	0.440251	0.00160853	0.00021282	0.0292064	0.015638	0.15835	0.121238	0.0371409	0.0599203	0.00348658	0.042102	0.0272612	0.0308538	0.052385	0.108088	0.236326	0.0571427	0.0816107	0.432457	0.084375	0.132025	0.469239	0.995806	2.40293	0.307074	0.184629	0.220604	0.287694	1.1562
4960	-11889.2	-11898.3	9.08409	0.909142	0.00040548	0.00251066	0.0209051	0.00434049	0.0555468	0.0290333	0.000796901	0.0392785	0.00345594	0.511916	0.00139072	0.000194675	0.0347366	0.0137673	0.185429	0.118869	0.060129	0.0767204	0.00211759	0.0299398	0.0491502	0.0305509	0.0479982	0.111279	0.243303	0.0526373	0.08402	0.445224	0.063537	0.118488	0.447629	0.983147	2.45074	0.307074	0.184629	0.220604	0.287694	1.31918
4970	-11885.7	-11895.7	9.98901	1.03292	0.000516241	0.00295743	0.0155494	0.00421431	0.0666913	0.0368428	0.00152223	0.0272245	0.00275648	0.484798	0.00079264	0.000283084	0.0347366	0.0101535	0.190612	0.118869	0.0354537	0.0557048	0.00412138	0.0236832	0.0330584	0.0254152	0.0521137	0.105667	0.231032	0.0602371	0.089623	0.434872	0.0785695	0.143475	0.486428	1.00525	2.36485	0.307074	0.184629	0.220604	0.287694	1.22807
4980	-11897.2	-11907	9.79996	0.990908	0.00183365	0.00513303	0.0153421	0.00278004	0.0679684	0.044365	0.00201756	0.0322547	0.00966866	0.487779	0.00260324	8.92975e-05	0.0271701	0.0165138	0.178732	0.102817	0.0641521	0.0631392	0.00501297	0.0259543	0.0258937	0.0286111	0.0373545	0.104721	0.232897	0.073322	0.062947	0.464812	0.0613006	0.135136	0.474002	0.998477	2.39238	0.309009	0.185792	0.215067	0.290132	1.24719
4990	-11896	-11905.6	9.6293	0.867838	0.00254331	0.0041192	0.0269077	0.00250819	0.0697114	0.0424711	0.00165215	0.0259492	0.00448855	0.479088	0.00120668	0.000113194	0.0290489	0.0151757	0.165018	0.1136	0.0344496	0.0860001	0.00781953	0.029365	0.0358134	0.0435628	0.0442549	0.106638	0.23716	0.074664	0.0457954	0.47332	0.0624226	0.109891	0.433077	0.974114	2.48292	0.305287	0.184675	0.221651	0.288387	1.26487
5000	-11887.1	-11897.8	10.6084	1.01328	0.00184612	0.00349543	0.0177142	0.00326365	0.0615924	0.0391689	0.0026945	0.0293182	0.00549681	0.45074	0.000624186	0.000165705	0.0223046	0.0154495	0.154878	0.116997	0.0374107	0.0731903	0.0010735	0.0222758	0.0438203	0.0288278	0.0338866	0.095738	0.2403	0.0713659	0.0671987	0.461353	0.0640438	0.139596	0.480708	1.00217	2.37753	0.305287	0.184675	0.221651	0.288387	1.16623
5010	-11892.3	-11903.6	11.2308	1.32911	0.00219342	0.00521451	0.0130315	0.00229461	0.0747243	0.0281398	0.00590386	0.0239676	0.00951612	0.400484	0.000171457	0.000706702	0.0219339	0.0134211	0.121949	0.119254	0.0355004	0.0899261	0.000549687	0.0367403	0.0311121	0.034297	0.0313775	0.101958	0.255913	0.0760027	0.0715648	0.415523	0.0790383	0.197676	0.557399	1.03858	2.20634	0.297553	0.179996	0.216035	0.306416	1.10241
5020	-11892.2	-11902.2	9.94244	1.10166	0.000567766	0.00208859	0.0236829	0.00405288	0.0699891	0.0326232	0.00791604	0.0192726	0.00529039	0.452775	0.000218802	0.000279131	0.0356882	0.0225045	0.150277	0.100521	0.0687623	0.0809077	0.000999873	0.0277221	0.0334642	0.0379953	0.0547853	0.10263	0.2576	0.0656582	0.0751175	0.418262	0.080732	0.15678	0.505311	1.015	2.32291	0.299771	0.187898	0.211253	0.301078	1.23238
5030	-11888	-11898.4	10.449	1.08505	0.000375253	0.002023	0.0169922	0.00485684	0.0661221	0.0394165	0.00920054	0.0209634	0.00475474	0.452775	0.00065437	8.4933e-05	0.0267882	0.0219624	0.144195	0.100002	0.0392831	0.0751836	0.00037228	0.0335466	0.0427508	0.0382713	0.041235	0.118448	0.25306	0.0645009	0.0737934	0.410889	0.0793089	0.153604	0.500903	1.01278	2.33272	0.299771	0.187898	0.211253	0.301078	1.18181
5040	-11890.4	-11901	10.5567	1.05645	0.000434653	0.00288614	0.0289806	0.00471606	0.0607083	0.0438727	0.0056532	0.0256053	0.00938694	0.452775	0.000945034	0.000216855	0.0246189	0.00772344	0.156594	0.125553	0.0166984	0.0634849	0.00032797	0.0344354	0.0228183	0.0383792	0.0443653	0.103265	0.277726	0.0645297	0.0807515	0.398452	0.0752748	0.148077	0.493085	1.00876	2.35008	0.299771	0.187898	0.211253	0.301078	1.17118
5050	-11895.3	-11906.2	10.8852	1.08962	0.00110499	0.00157602	0.0407501	0.00399785	0.0547623	0.0322922	0.00306883	0.0275889	0.00566023	0.423077	0.000924726	0.00030872	0.0225218	0.0117777	0.128941	0.12858	0.0288657	0.0518257	0.000591069	0.0301288	0.031903	0.0316698	0.0762499	0.106547	0.286551	0.0665801	0.0618569	0.411112	0.0673534	0.154482	0.502127	1.0134	2.33	0.299771	0.187898	0.211253	0.301078	1.13817
5060	-11892	-11902.6	10.587	1.08293	0.00099121	0.00504435	0.0212952	0.00406218	0.0447646	0.0353823	0.00487649	0.0349308	0.0126009	0.486676	0.00135578	0.000732286	0.0259221	0.0101927	0.149339	0.108147	0.0193868	0.0652817	0.000425502	0.0376975	0.0294749	0.0235873	0.0458525	0.109524	0.258513	0.0684353	0.0717302	0.422568	0.0692301	0.153198	0.500335	1.01249	2.33398	0.299771	0.187898	0.211253	0.301078	1.16802
5070	-11887	-11896.6	9.58244	0.909305	0.00136724	0.00401977	0.0190973	0.00237487	0.0523514	0.0378915	0.00146298	0.0324685	0.00618545	0.505781	0.000315007	0.000860153	0.0341481	0.0114737	0.160772	0.145164	0.0158173	0.0803599	0.000634379	0.0253991	0.0374128	0.0427506	0.0512394	0.10796	0.271163	0.0651672	0.0707057	0.416532	0.0684726	0.118521	0.447685	0.983181	2.45061	0.299771	0.187898	0.211253	0.301078	1.26935
5080	-11901.5	-11909.8	8.34997	0.822149	0.00372091	0.00546721	0.0282838	0.00291532	0.0562522	0.0427818	0.0025803	0.041682	0.00689974	0.573982	0.000152545	0.000697609	0.0302802	0.0213685	0.205022	0.156176	0.0188596	0.0462366	0.000322354	0.0254689	0.0386555	0.0224405	0.0627829	0.110142	0.276644	0.0521744	0.0646601	0.424951	0.0714286	0.100262	0.415901	0.962908	2.52093	0.299771	0.187898	0.211253	0.301078	1.39303
5090	-11892.4	-11903.2	10.8441	1.15072	0.0015142	0.00147033	0.0205483	0.00393847	0.0460873	0.0303276	0.00851199	0.0345799	0.010164	0.401515	0.000333427	0.000637361	0.0259135	0.0106204	0.178907	0.123854	0.0226101	0.0703717	0.000103569	0.0296335	0.035478	0.0372453	0.0476067	0.108148	0.271636	0.0693322	0.0634896	0.417259	0.0701356	0.166008	0.517797	1.02109	2.29511	0.304949	0.191144	0.214903	0.289004	1.14197
5100	-11898.3	-11907.6	9.30684	0.889248	0.000727159	0.00206082	0.0282899	0.00314778	0.0749548	0.0281126	0.00456605	0.0251856	0.00729857	0.478441	0.000954981	0.000905099	0.030546	0.0129661	0.202767	0.123854	0.0324866	0.0749517	8.80336e-05	0.0292349	0.0279564	0.0447499	0.0627608	0.0975534	0.282801	0.0571941	0.0660994	0.43441	0.0619415	0.114361	0.44073	0.978917	2.46599	0.304949	0.191144	0.214903	0.289004	1.29701
5110	-11889.7	-11899.2	9.5715	0.999027	0.000604301	0.00381546	0.0136339	0.00382365	0.0797698	0.0343998	0.00407185	0.0310036	0.00793727	0.480464	0.00111948	0.000103034	0.0394378	0.0122418	0.16202	0.156541	0.0139627	0.0622309	0.000213479	0.0380129	0.0345874	0.0340002	0.055997	0.101562	0.236313	0.0702373	0.0688154	0.45226	0.070812	0.13676	0.476459	0.999839	2.38694	0.302877	0.189845	0.213442	0.293836	1.26999
5120	-11892.6	-11903.3	10.7349	0.958757	0.000283699	0.00356464	0.0110031	0.00413791	0.0481589	0.0399597	0.00823597	0.0281216	0.0103877	0.424012	0.00147255	0.00011653	0.0420711	0.0139091	0.149738	0.109763	0.0183664	0.102432	0.00097399	0.0309321	0.0286212	0.0393173	0.0382777	0.102469	0.238424	0.0683665	0.0675137	0.456301	0.0669251	0.128653	0.463994	0.992815	2.41454	0.310929	0.177184	0.219117	0.29277	1.15386
5130	-11888.5	-11898.4	9.898	1.13406	0.000183695	0.0027828	0.0210904	0.00509158	0.0573844	0.0376402	0.00532598	0.0256695	0.00438892	0.531563	0.00200612	0.000204031	0.0369693	0.0141347	0.149406	0.119153	0.0300001	0.0446844	0.000446859	0.0313773	0.0298792	0.0402825	0.0470027	0.102594	0.238715	0.0684499	0.067596	0.456857	0.0657878	0.1629	0.513644	1.01909	2.30437	0.310929	0.177184	0.219117	0.29277	1.23667
5140	-11890.6	-11900.1	9.4402	0.811494	0.000636048	0.00284614	0.0224617	0.00288625	0.0441024	0.0338558	0.00538354	0.0276704	0.00385487	0.540588	0.00197789	0.000248342	0.0287524	0.0170077	0.167905	0.136936	0.0244431	0.0643209	0.000579815	0.0276351	0.0389138	0.0367592	0.0542957	0.0961588	0.252991	0.0596655	0.0517407	0.48418	0.0552639	0.0980022	0.411721	0.96009	2.53019	0.310929	0.177184	0.219117	0.29277	1.28406
5150	-11891.1	-11901.1	10.0769	1.01644	0.0020308	0.002076	0.0154056	0.00488876	0.0597557	0.0348078	0.00188765	0.0240676	0.0115054	0.500516	0.000160735	0.000324598	0.0363857	0.0127049	0.197187	0.0998034	0.0420208	0.0308157	0.000377703	0.0321583	0.0246685	0.0345952	0.0512183	0.0942174	0.247884	0.0584609	0.0815489	0.448847	0.0690424	0.140222	0.481638	1.00267	2.37547	0.308218	0.184358	0.217207	0.290217	1.21936
5160	-11892.6	-11903	10.3615	1.15334	0.000774978	0.00215358	0.0260693	0.00256344	0.060111	0.0438555	0.000637853	0.0482515	0.00488922	0.442742	0.000143266	0.00242788	0.0301448	0.021922	0.169193	0.119499	0.0405665	0.0487807	0.00126304	0.0253022	0.0325443	0.0306519	0.0357294	0.098853	0.26008	0.0613372	0.0801085	0.42725	0.0723719	0.166495	0.518443	1.02139	2.29367	0.308218	0.184358	0.217207	0.290217	1.19022
5170	-11894	-11904.7	10.7294	1.23693	0.0016446	0.00294142	0.0193276	0.00266265	0.0568643	0.0264219	0.00336274	0.0269903	0.00866517	0.468273	0.000333115	0.00239572	0.0351192	0.0112537	0.175364	0.107118	0.0301304	0.0519169	0.0016337	0.0366503	0.0238408	0.0196723	0.0404246	0.0831308	0.264617	0.0624073	0.0815062	0.434704	0.0736345	0.181681	0.537979	1.03035	2.24999	0.308663	0.184624	0.21752	0.289193	1.15301
5180	-11893.9	-11903.2	9.3135	1.01091	0.000898345	0.00511713	0.0303445	0.00340708	0.0640311	0.045129	0.00505362	0.0335018	0.0069178	0.496932	0.000390147	0.00254562	0.0342075	0.0117537	0.180253	0.127813	0.0591964	0.0536703	0.00131177	0.0301572	0.0341724	0.0264773	0.0424502	0.119821	0.2586	0.0609882	0.0546316	0.433999	0.0719601	0.139125	0.480006	1.00178	2.37909	0.302877	0.181163	0.213442	0.302519	1.29573
5190	-11888.7	-11899.6	10.9144	1.18031	0.000959784	0.00398435	0.0245227	0.00313317	0.058482	0.0403942	0.0038294	0.0321192	0.00754006	0.464884	0.000823726	0.000995216	0.0312686	0.00956079	0.143351	0.100983	0.0451164	0.0377413	0.00134117	0.0231767	0.0320218	0.025874	0.0426921	0.121138	0.261442	0.0540739	0.0552319	0.438767	0.0693473	0.171466	0.524965	1.02446	2.27911	0.302877	0.181163	0.213442	0.302519	1.13479
5200	-11890.7	-11901.5	10.7999	1.11871	0.00118698	0.00219711	0.014127	0.00453341	0.043714	0.0417668	0.00425303	0.0268333	0.0104017	0.472928	0.00216905	0.00153329	0.0301793	0.0154492	0.151271	0.0983779	0.038633	0.0495228	0.00588332	0.0362546	0.0320078	0.0299796	0.0333469	0.127462	0.275091	0.056897	0.0635097	0.400106	0.0769337	0.160014	0.509741	1.01719	2.31306	0.303952	0.181806	0.221026	0.293215	1.14655
5210	-11888.5	-11898.8	10.3118	1.04381	0.00129942	0.00206483	0.0221909	0.00228528	0.0695675	0.0363756	0.00415212	0.0295351	0.00968564	0.465144	0.0012503	0.000521908	0.0256361	0.0108665	0.151271	0.101283	0.0319221	0.0551218	0.0145893	0.0299214	0.0349623	0.0225351	0.0735551	0.109981	0.277832	0.0613709	0.0768832	0.397501	0.0764327	0.145612	0.489536	1.0069	2.35795	0.303952	0.181806	0.221026	0.293215	1.19574
5220	-11884.5	-11894.6	10.0095	0.964111	0.000447905	0.00320559	0.0292767	0.0036657	0.0680875	0.0342803	0.0029505	0.032841	0.00589784	0.467636	0.00083075	0.00115303	0.025499	0.0067452	0.134648	0.135886	0.024323	0.102883	0.00762669	0.0231458	0.0341782	0.0378069	0.0433531	0.104023	0.262782	0.0699511	0.0727185	0.418233	0.0722923	0.129739	0.465692	0.993789	2.41078	0.303952	0.181806	0.221026	0.293215	1.22637
5230	-11891.7	-11901.7	10.0037	1.43498	0.000718084	0.00337211	0.0114435	0.00288958	0.0490247	0.0552452	0.00213244	0.0448592	0.00459023	0.467636	0.000923337	0.000348291	0.0245348	0.0198407	0.134648	0.111772	0.0279836	0.0857707	0.00604016	0.0315669	0.0415489	0.0366176	0.0610894	0.0935581	0.236346	0.0629139	0.0654029	0.47676	0.0650196	0.215102	0.577364	1.04636	2.16117	0.304957	0.179101	0.221757	0.294184	1.22459
5240	-11880.6	-11891.9	11.3021	1.08508	0.000867024	0.00296177	0.0195364	0.00360378	0.0662909	0.0266962	0.00375279	0.0258337	0.00573054	0.419123	0.00129268	0.000775654	0.0263725	0.0128087	0.130164	0.103604	0.0376926	0.0672745	0.00593821	0.0239069	0.0329022	0.0366176	0.0427535	0.110108	0.239168	0.0636653	0.066184	0.455079	0.0657961	0.153611	0.500912	1.01278	2.33269	0.303646	0.179439	0.222176	0.29474	1.0965
5250	-11885.8	-11896.3	10.513	1.13783	0.000978852	0.00366036	0.0169047	0.0046028	0.05623	0.030017	0.00392947	0.0320232	0.00327633	0.415949	0.00174345	0.00100657	0.0226003	0.0143162	0.176926	0.0991252	0.0513386	0.0616715	0.00495528	0.0254288	0.0462323	0.0384609	0.0637729	0.105704	0.251398	0.0667156	0.0635371	0.436879	0.0757663	0.163605	0.514591	1.01955	2.30226	0.303646	0.179439	0.222176	0.29474	1.17515
5260	-11885.9	-11895.8	9.95893	1.09034	0.0005531	0.0036629	0.0206856	0.00432065	0.078048	0.0429116	0.0042291	0.0274635	0.00444757	0.441805	0.000677403	0.000665137	0.0295948	0.00822117	0.139794	0.118588	0.033788	0.120498	0.00630619	0.0264877	0.0308968	0.0342567	0.0528918	0.11359	0.244169	0.0647972	0.0696627	0.424316	0.0834656	0.154618	0.502317	1.01349	2.32957	0.303646	0.179439	0.222176	0.29474	1.23079
5270	-11881.7	-11892.7	10.9976	1.17682	0.000670146	0.00259777	0.0199364	0.00343504	0.0558994	0.0376967	0.00165247	0.0366142	0.00464038	0.42703	0.000553521	0.00111747	0.027105	0.0148922	0.139441	0.11118	0.0391971	0.0745521	0.00615007	0.0148268	0.0335945	0.0277921	0.0459196	0.110524	0.236416	0.0627397	0.0571038	0.452401	0.0808153	0.170828	0.524135	1.02407	2.28096	0.303646	0.179439	0.222176	0.29474	1.12649
5280	-11881.9	-11892.3	10.3588	1.07136	0.000723373	0.00199788	0.0211903	0.00331471	0.0596395	0.0376967	0.00639416	0.0350846	0.0102933	0.482167	0.000694132	0.000271269	0.0277939	0.0127125	0.136777	0.10368	0.0355693	0.0729503	0.00427143	0.0248432	0.0365676	0.0196661	0.0566039	0.110355	0.251966	0.0575585	0.0576121	0.456428	0.0660794	0.150968	0.497197	1.01089	2.34095	0.301547	0.178199	0.22064	0.299615	1.1909
5290	-11894.3	-11904.5	10.2793	0.971534	0.000145565	0.00343088	0.0244598	0.00395711	0.0420299	0.0406124	0.00661733	0.0320339	0.0135066	0.481212	0.00240181	0.00126735	0.0251561	0.00622818	0.136777	0.0902545	0.0392689	0.0965742	0.00633107	0.0254517	0.0400494	0.0271846	0.0543936	0.116897	0.266903	0.049657	0.0715922	0.41061	0.0843414	0.13124	0.468025	0.995118	2.40562	0.303342	0.17926	0.216001	0.301398	1.19934
5300	-11886.8	-11897.8	11.0439	1.14504	0.000304072	0.00186172	0.0238072	0.0042036	0.0567316	0.044244	0.0050024	0.0260972	0.00547641	0.446268	0.00293563	0.000657347	0.0217169	0.0110809	0.120423	0.117006	0.0304611	0.0708468	0.00624244	0.0246045	0.0405018	0.0153307	0.0462164	0.109084	0.26308	0.07656	0.0682705	0.404729	0.0782761	0.164952	0.516392	1.02042	2.29824	0.303093	0.179932	0.215824	0.301151	1.12202
5310	-11891.5	-11902.9	11.4393	1.44252	0.000865417	0.00135944	0.036325	0.00309736	0.0502407	0.0303142	0.00400224	0.0332945	0.0122098	0.368928	0.00196851	0.00122323	0.0238223	0.0129605	0.144067	0.0859625	0.0554105	0.0723211	0.00499197	0.0276613	0.0322104	0.0266446	0.0511148	0.109774	0.259793	0.0733166	0.0687026	0.409642	0.0787715	0.216305	0.5787	1.04686	2.15814	0.302515	0.180082	0.216003	0.301401	1.081
5320	-11891.2	-11901.3	10.1913	1.26377	0.00388593	0.00143248	0.0237992	0.00360089	0.0452469	0.0382747	0.00389853	0.0376112	0.00588343	0.47102	0.00160568	0.00157761	0.0214689	0.0126052	0.153301	0.117971	0.0401361	0.0569473	0.0122544	0.0249133	0.0411047	0.0224451	0.0656993	0.110277	0.265673	0.0724935	0.0720911	0.403871	0.0755945	0.186419	0.543849	1.03291	2.23682	0.298202	0.191771	0.212923	0.297104	1.20668
5330	-11897.5	-11908	10.5288	1.51053	0.00277631	0.00425614	0.0208471	0.00394423	0.0424824	0.033723	0.0044317	0.0368241	0.00103797	0.431328	0.00188706	0.00301733	0.0208389	0.00637152	0.182257	0.109889	0.035482	0.0633981	0.00594961	0.0276589	0.03205	0.0316003	0.0696554	0.109785	0.264488	0.07217	0.0717694	0.406531	0.0752572	0.226944	0.590299	1.05103	2.13172	0.301917	0.194279	0.210325	0.293479	1.17171
5340	-11890.8	-11901.2	10.4483	1.16363	0.0050465	0.00350641	0.0177295	0.00270532	0.0455693	0.0337961	0.00216272	0.0274863	0.000993048	0.431328	0.000530335	0.000952806	0.0372751	0.0141042	0.161213	0.133613	0.0145796	0.0631632	0.00733974	0.0320963	0.0382574	0.0385124	0.0695267	0.103843	0.262407	0.0682644	0.0693127	0.408134	0.0880386	0.168401	0.520958	1.02259	2.28806	0.301917	0.194279	0.210325	0.293479	1.18149
