Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
120	-11889.1	-11900.2	11.091	1.41154	0.000342441	0.00394558	0.0208388	0.00279307	0.0655033	0.0349841	0.00829396	0.0263474	0.004026	0.43226	0.00394568	0.00021801	0.0233001	0.00744188	0.00656612	0.11001	0.0913197	0.0100495	0.0645765	0.0230022	0.117496	0.0336923	0.0250244	0.0978959	0.257566	0.0677159	0.0700294	0.428401	0.078392	0.211328	0.573138	1.04477	2.17076	0.299681	0.188181	0.217507	0.294631	1.11598
130	-11884.9	-11895.9	10.9959	1.17386	0.000313757	0.00119074	0.0197277	0.00490706	0.0546973	0.0331443	0.00526542	0.028197	0.00829758	0.427758	0.00080096	0.000634208	0.0373515	0.00756206	0.00241862	0.130694	0.0800984	0.0133246	0.0414277	0.0276577	0.139179	0.0315655	0.0304589	0.0928917	0.2444	0.0642544	0.0664496	0.45762	0.0743848	0.170285	0.523426	1.02374	2.28255	0.306202	0.178396	0.21436	0.301042	1.12667
140	-11888.5	-11899.3	10.7703	1.16405	0.000174511	0.000756115	0.0128303	0.00534299	0.0500579	0.0300985	0.00203978	0.0278764	0.0110625	0.424015	0.000199426	0.000258128	0.0293473	0.0145982	0.00176005	0.136241	0.0643976	0.0193942	0.0475221	0.0375772	0.178135	0.0215669	0.0340352	0.0945864	0.244957	0.0644008	0.0698019	0.458662	0.0675919	0.168477	0.521059	1.02263	2.28783	0.300156	0.174874	0.229873	0.295097	1.14929
150	-11897.2	-11907.1	9.90298	1.06678	0.000156621	0.00262936	0.00738177	0.00312987	0.0649063	0.0339259	0.00487295	0.0396704	0.00298885	0.454335	4.50548e-05	0.00043909	0.0316401	0.0119881	0.00371937	0.102747	0.0925377	0.0561109	0.0213837	0.030154	0.200935	0.0400592	0.0307486	0.0992745	0.246984	0.0889555	0.0703795	0.426255	0.0681513	0.150082	0.495942	1.01024	2.34374	0.307143	0.178605	0.212858	0.301394	1.2365
160	-11891.1	-11901.8	10.638	1.13025	3.57766e-05	0.00434842	0.0139841	0.00269164	0.0430609	0.0382262	0.00906577	0.0314	0.00220653	0.454335	6.75269e-05	0.000778604	0.0342591	0.0175379	0.00906463	0.107458	0.0638238	0.0498908	0.0507735	0.0132711	0.146806	0.040063	0.0295339	0.0982681	0.239698	0.0880537	0.069666	0.421934	0.0823796	0.162186	0.512683	1.01863	2.30651	0.299913	0.188002	0.224056	0.28803	1.16268
170	-11886.9	-11896.8	9.89754	1.0223	5.88174e-05	0.00469371	0.0237438	0.00187046	0.050607	0.0361032	0.00915518	0.023677	0.00517955	0.517048	8.50286e-05	0.000616876	0.0281762	0.0164166	0.00597302	0.135716	0.0547495	0.0300916	0.0484994	0.0305622	0.162159	0.0292285	0.0228599	0.104148	0.225873	0.0829748	0.0619253	0.447451	0.077628	0.141382	0.483355	1.0036	2.37166	0.2968	0.18605	0.22173	0.29542	1.23727
180	-11887.2	-11898.2	10.9318	1.20677	5.90901e-05	0.00235251	0.02086	0.00314338	0.0721722	0.036099	0.00672976	0.0200222	0.0080749	0.429233	0.000105818	0.000520349	0.0212226	0.00772673	0.0134848	0.0917091	0.100451	0.0271516	0.0589263	0.0178019	0.138559	0.0224989	0.0340205	0.099121	0.263238	0.0789698	0.0589363	0.425854	0.0738811	0.176277	0.531158	1.0273	2.26527	0.295796	0.188803	0.220981	0.294421	1.13292
190	-11891.3	-11901.3	10.0187	1.05712	5.7409e-05	0.00299746	0.0118282	0.00534806	0.0416631	0.0424986	0.00838751	0.0268417	0.00400423	0.506935	5.95731e-05	0.00053984	0.0289675	0.0228038	0.00884952	0.111932	0.093395	0.0299803	0.0589263	0.0218379	0.128885	0.0439324	0.0243094	0.104481	0.277473	0.0672803	0.04403	0.448884	0.057851	0.148207	0.493271	1.00885	2.34967	0.295796	0.188803	0.220981	0.294421	1.22498
200	-11887.8	-11897.6	9.87143	0.892978	5.10303e-05	0.00389428	0.0242829	0.00152646	0.0700008	0.0293214	0.00659709	0.032284	0.00381416	0.473207	7.0695e-05	0.000346715	0.0373374	0.0199657	0.00850204	0.109964	0.0703435	0.0432802	0.0559809	0.0284449	0.144931	0.0298306	0.0465511	0.108078	0.287026	0.0642843	0.0455458	0.42601	0.0690555	0.115137	0.442039	0.979727	2.4631	0.295796	0.188803	0.220981	0.294421	1.24053
210	-11887.4	-11897.3	9.86637	0.95986	4.59243e-05	0.00357865	0.0215681	0.000969369	0.041957	0.0347165	0.0020597	0.0319168	0.00537461	0.487717	0.000108134	0.00140241	0.0275251	0.0172335	0.00431087	0.131066	0.0621075	0.0376873	0.0488283	0.0274219	0.160874	0.0376598	0.054571	0.088457	0.277354	0.0667977	0.0616534	0.43901	0.0667285	0.128877	0.464345	0.993017	2.41376	0.296071	0.188978	0.221185	0.293767	1.2407
220	-11885.6	-11895.6	10.019	0.983986	6.55646e-05	0.00337911	0.0215681	0.0016583	0.0489136	0.0283135	0.00348812	0.0254821	0.00855191	0.487717	0.000101974	0.00107774	0.0187867	0.0119198	0.00503084	0.135745	0.0821169	0.0330087	0.0594683	0.0193406	0.171003	0.0276516	0.0309257	0.116655	0.26141	0.0629578	0.0581093	0.441116	0.0597515	0.133748	0.471885	0.997295	2.39707	0.296071	0.188978	0.221185	0.293767	1.22531
230	-11882.2	-11893.1	10.9298	1.18935	0.000103025	0.00278619	0.0158659	0.00281134	0.0419813	0.0402199	0.00638115	0.0238972	0.00878448	0.450601	0.000101062	0.00121128	0.03087	0.0081554	0.00659155	0.10079	0.0492948	0.0346889	0.0594683	0.0315621	0.155002	0.0327886	0.0292495	0.0920631	0.265544	0.0639535	0.0696504	0.448092	0.0606964	0.173118	0.527103	1.02545	2.27433	0.296071	0.188978	0.221185	0.293767	1.1332
240	-11886.3	-11896.8	10.5111	1.2322	0.000414368	0.00341225	0.0159251	0.00416719	0.0301879	0.0334175	0.00333816	0.0305227	0.0069719	0.441457	0.000146286	0.000915935	0.0212623	0.013738	0.00727824	0.115404	0.0878479	0.0387672	0.0533742	0.035894	0.177332	0.0293104	0.0237796	0.092827	0.267748	0.0759222	0.0702284	0.432075	0.0612	0.18084	0.536927	1.02988	2.25235	0.296071	0.188978	0.221185	0.293767	1.17486
250	-11886.6	-11896.1	9.47065	0.963638	0.00104635	0.00369244	0.0140666	0.00286393	0.0542338	0.0307591	0.00127657	0.0399079	0.00945894	0.513813	0.000344593	0.00116615	0.0212623	0.0150951	0.00663818	0.125118	0.0646694	0.0460378	0.0618477	0.0374847	0.167656	0.0356217	0.0261936	0.0877695	0.25316	0.0717858	0.0757277	0.450744	0.060813	0.129643	0.465543	0.993704	2.41111	0.298261	0.190376	0.222822	0.288541	1.28025
260	-11885.5	-11895.9	10.3871	1.0411	0.00266322	0.0037757	0.0174372	0.00213535	0.0639052	0.0343091	0.00198766	0.0275841	0.00777385	0.437572	0.000305843	0.00106566	0.0212814	0.0188036	0.00471619	0.124672	0.0563901	0.0354516	0.0421113	0.0342293	0.182464	0.0284332	0.0391543	0.0946304	0.253201	0.0711867	0.074915	0.445907	0.0601604	0.145081	0.488767	1.00649	2.35966	0.301046	0.186501	0.224903	0.28755	1.18822
270	-11891.5	-11900.7	9.214	1.01301	0.000708904	0.00222057	0.0165398	0.00378368	0.0607842	0.0446967	0.000891966	0.0284683	0.0103527	0.488109	0.000188639	0.00172647	0.0399939	0.0272855	0.00387376	0.152345	0.0531133	0.0364043	0.0434968	0.0238592	0.183461	0.0397696	0.043598	0.0919023	0.245901	0.0691345	0.0727553	0.460046	0.0602607	0.139542	0.480627	1.00212	2.37771	0.304137	0.185676	0.223908	0.286279	1.30567
280	-11885.4	-11895.1	9.70557	1.06308	0.000255748	0.00332603	0.0248243	0.0051245	0.0721305	0.0367478	0.00380488	0.0256978	0.00923516	0.507726	0.000198366	0.000742649	0.028381	0.0169927	0.00575008	0.116874	0.0441935	0.0302379	0.0659046	0.0314421	0.160358	0.0281193	0.0381982	0.108506	0.253239	0.066635	0.0701249	0.443414	0.058082	0.149366	0.494925	1.00971	2.346	0.304137	0.185676	0.223908	0.286279	1.25626
290	-11895.2	-11905.5	10.3051	1.12164	0.000325347	0.0013585	0.0202412	0.00270937	0.0587622	0.0295319	0.00164788	0.0301168	0.0158557	0.507726	0.000468571	0.000462308	0.0257179	0.00862946	0.00419349	0.0938232	0.0469328	0.0200695	0.0768429	0.0237018	0.172422	0.0317193	0.0227619	0.103949	0.244324	0.0642893	0.103596	0.427805	0.0560374	0.160566	0.510491	1.01756	2.31139	0.305744	0.186657	0.219808	0.287791	1.19602
300	-11892.2	-11903.5	11.3001	1.08632	0.00127304	0.00163434	0.0211949	0.00445523	0.0553529	0.0400006	0.0016104	0.0261793	0.00909413	0.412041	0.0021916	0.000451298	0.0279151	0.0113703	0.00556269	0.0958036	0.070737	0.0317991	0.0637945	0.0130202	0.144827	0.0359161	0.0204654	0.119322	0.269504	0.0682232	0.0575994	0.42914	0.0562123	0.153848	0.501243	1.01295	2.33196	0.305509	0.186514	0.21964	0.288336	1.09669
310	-11889.9	-11900.6	10.6968	1.16497	0.000765572	0.00158367	0.0265445	0.00498552	0.0537151	0.0315789	0.000939785	0.0336973	0.00329589	0.45514	0.000544618	0.000631174	0.0328357	0.0136515	0.00612722	0.123549	0.0575769	0.041218	0.0418711	0.0328015	0.139399	0.0312072	0.0229712	0.114175	0.272903	0.053083	0.0553053	0.410629	0.0939049	0.168648	0.521284	1.02274	2.28733	0.303794	0.185467	0.224023	0.286717	1.15663
320	-11888.7	-11899	10.3137	1.12852	0.000706564	0.00240729	0.0116179	0.00225412	0.0534644	0.0377809	0.000942084	0.0358849	0.00251877	0.444471	0.000146506	0.000555241	0.0308722	0.014776	0.00694426	0.0875134	0.0954553	0.0528359	0.0484397	0.0217414	0.173814	0.0445006	0.0254804	0.115695	0.276535	0.0688471	0.0560414	0.416094	0.066788	0.16186	0.512243	1.01841	2.30749	0.303794	0.185467	0.224023	0.286717	1.19512
330	-11885.4	-11895.5	10.1217	1.09952	0.000388959	0.00152484	0.0216629	0.00480325	0.0688711	0.0369979	0.000648767	0.0303934	0.00533779	0.432931	8.22793e-05	0.000292057	0.0350175	0.00873493	0.00741676	0.123391	0.112891	0.0536887	0.0353041	0.0287686	0.147225	0.0296367	0.0284607	0.115695	0.276535	0.0688471	0.0560414	0.416094	0.066788	0.156372	0.504749	1.01471	2.32416	0.301857	0.185983	0.224646	0.287515	1.21447
340	-11885.6	-11896.3	10.7004	1.06549	0.000340256	0.00102496	0.0143129	0.00362259	0.0544982	0.040925	0.000236197	0.0289678	0.00336152	0.474392	5.16516e-05	0.000202591	0.0273894	0.00803444	0.00774266	0.0939553	0.0815705	0.0303466	0.0470532	0.0308756	0.137039	0.0384447	0.0323844	0.117531	0.266162	0.06994	0.0407099	0.422699	0.0829574	0.149833	0.495588	1.01006	2.34452	0.301857	0.185983	0.224646	0.287515	1.15677
350	-11889.6	-11900.7	11.0933	1.42564	0.00136498	0.0019537	0.0214077	0.00308585	0.0541902	0.0281468	0.00116345	0.0294531	0.00573781	0.455106	4.60366e-05	0.00116115	0.0254116	0.012636	0.00731269	0.13038	0.0757096	0.0178033	0.0353806	0.0264079	0.137039	0.0117876	0.0329887	0.110451	0.250129	0.0657269	0.0552771	0.440456	0.0779601	0.213604	0.575693	1.04574	2.16496	0.290952	0.184599	0.222974	0.301475	1.11567
360	-11880.9	-11891.8	10.872	1.15424	0.00100149	0.0023884	0.0151358	0.00406262	0.0556009	0.0413083	0.00053196	0.0342076	0.0051377	0.443934	0.000107577	0.00203494	0.0294051	0.0146991	0.0057481	0.0997952	0.0761576	0.050916	0.0401824	0.0211305	0.129523	0.0289314	0.0372207	0.111219	0.248853	0.0684933	0.0691592	0.43821	0.0640649	0.166663	0.518665	1.0215	2.29317	0.290952	0.184599	0.222974	0.301475	1.13916
370	-11892.8	-11901.2	8.38003	0.909113	0.00163812	0.00304405	0.0282582	0.00275064	0.0636099	0.0473404	0.00041251	0.0362917	0.00806313	0.553167	0.00020047	0.00214414	0.0345356	0.0189042	0.00258338	0.138023	0.0618635	0.0455691	0.0450041	0.0308701	0.199878	0.0349035	0.0305333	0.133674	0.251607	0.0675748	0.0455626	0.432334	0.0692483	0.118482	0.447619	0.983141	2.45076	0.292377	0.185503	0.224067	0.298054	1.38959
380	-11894.4	-11904.8	10.3263	1.01146	0.00111013	0.00272039	0.0206996	0.00418727	0.0632845	0.0305693	0.00369368	0.0265943	0.00909363	0.468275	0.00059926	0.00214282	0.0306729	0.00982798	0.00690144	0.105472	0.0771903	0.00782045	0.0603046	0.0450824	0.13861	0.0361784	0.0434206	0.141048	0.248758	0.0668097	0.0450468	0.427439	0.0708981	0.139234	0.480169	1.00187	2.37872	0.292377	0.185503	0.224067	0.298054	1.19445
390	-11891.7	-11901.4	9.69615	0.956312	0.000644779	0.00287896	0.0294059	0.00495168	0.0777431	0.0413777	0.0037048	0.0304306	0.00418508	0.469846	0.0014363	0.000506423	0.0345355	0.00809385	0.00931428	0.12921	0.0679828	0.0188566	0.0564733	0.0329148	0.173754	0.0248396	0.034653	0.122396	0.252402	0.0539101	0.0951687	0.414601	0.0615228	0.128157	0.463215	0.992366	2.41626	0.292377	0.185503	0.224067	0.298054	1.25774
400	-11893.7	-11903.3	9.53389	1.0415	0.00111428	0.00166071	0.026188	0.0051511	0.0642146	0.0440232	0.00275191	0.0396816	0.0131476	0.469846	0.00105623	0.00112855	0.0341176	0.012765	0.00546213	0.150119	0.091145	0.0227302	0.0244551	0.0380996	0.158453	0.0274747	0.0387546	0.113172	0.267543	0.0734071	0.0533181	0.408104	0.0844564	0.145159	0.488879	1.00655	2.35941	0.292377	0.185503	0.224067	0.298054	1.27354
410	-11887.8	-11898.7	10.9	0.954364	0.000475115	0.00306643	0.0212171	0.00381778	0.0292097	0.0381328	0.000459784	0.025191	0.0088121	0.479666	0.00056006	0.00120415	0.0292663	0.008257	0.00672768	0.0984115	0.0592241	0.033975	0.0389504	0.0340628	0.152439	0.0270711	0.0371708	0.107253	0.269355	0.0703513	0.0572918	0.420476	0.0752732	0.127761	0.462591	0.992007	2.41764	0.296613	0.184392	0.222725	0.29627	1.13737
420	-11885.8	-11896.7	10.8897	1.28025	0.00114202	0.00433508	0.0192034	0.0023079	0.0606436	0.0437752	0.00137696	0.0395763	0.00189544	0.405908	0.000644591	0.000944393	0.0220317	0.0103055	0.00599509	0.124599	0.0585815	0.0325185	0.0424027	0.034036	0.15001	0.0315999	0.0429332	0.111445	0.279881	0.058876	0.0595308	0.412052	0.078215	0.189296	0.547364	1.03441	2.22893	0.299504	0.18619	0.215149	0.299157	1.13677
430	-11888.7	-11899	10.3756	1.21701	0.00126369	0.00263732	0.0210343	0.00417803	0.056389	0.0383818	0.00643861	0.0373202	0.000317311	0.425831	0.000522893	0.000898119	0.0276177	0.0133314	0.00598488	0.127178	0.0673578	0.0248786	0.043261	0.0373968	0.154516	0.0533413	0.0384152	0.11181	0.280797	0.0590687	0.0597257	0.413401	0.0751981	0.178122	0.533502	1.02836	2.26002	0.299504	0.18619	0.215149	0.299157	1.18849
440	-11890.8	-11901.4	10.6035	1.11516	0.00106229	0.00234321	0.0160837	0.0013646	0.05479	0.0371323	0.00636159	0.022916	0.000200466	0.425831	0.0012767	0.00238774	0.038031	0.0112907	0.00376931	0.108816	0.061234	0.0411904	0.0441723	0.040779	0.178439	0.0251032	0.0416381	0.108911	0.283309	0.0591063	0.0597637	0.413664	0.075246	0.159342	0.508826	1.01674	2.31509	0.299504	0.18619	0.215149	0.299157	1.16621
450	-11892.5	-11902.6	10.1488	0.892816	0.00355382	0.00540834	0.0161264	0.00317099	0.0547269	0.0360165	0.00522888	0.029153	0.00012594	0.510248	0.000514304	0.00244803	0.0278946	0.0130902	0.00323311	0.0979172	0.0748827	0.0286152	0.0395767	0.041445	0.151894	0.0306826	0.0368404	0.114752	0.276148	0.0579492	0.0767452	0.403207	0.0711984	0.115103	0.441983	0.979692	2.46322	0.299504	0.18619	0.215149	0.299157	1.21279
460	-11892	-11902	9.99733	1.05259	0.00109175	0.00124033	0.0148977	0.00432637	0.0655907	0.0375996	0.00297583	0.0264147	0.000127195	0.509152	0.000151658	0.00247438	0.0277312	0.0166257	0.0033368	0.123616	0.0998149	0.0162391	0.0517723	0.0162252	0.138741	0.0338755	0.0331197	0.082712	0.28038	0.0846034	0.0779213	0.409387	0.0649968	0.147325	0.492006	1.00819	2.35247	0.298477	0.18898	0.214411	0.298132	1.22714
470	-11891.7	-11901.2	9.56795	0.908631	0.00169306	0.00196617	0.0182439	0.00386245	0.067333	0.0267588	0.0115351	0.0270394	0.000116213	0.488198	0.00022598	0.00126451	0.0338504	0.00966607	0.00652159	0.12708	0.0726308	0.0322701	0.0590254	0.0330621	0.186885	0.0314388	0.0301314	0.0841881	0.285384	0.0861132	0.061466	0.416692	0.0661567	0.118382	0.447454	0.983041	2.45112	0.298477	0.18898	0.214411	0.298132	1.2708
480	-11892.9	-11903.7	10.773	1.3579	0.0018654	0.00162276	0.0181202	0.00240344	0.0504653	0.0438707	0.00389252	0.0264136	0.000286096	0.462152	0.00014985	0.000800262	0.0183804	0.0147901	0.00928902	0.0991268	0.056332	0.030522	0.0538338	0.0348884	0.141031	0.0265116	0.0512949	0.086427	0.268218	0.0569252	0.0929563	0.427587	0.0678865	0.202513	0.563058	1.04086	2.19357	0.299102	0.189375	0.212766	0.298756	1.14804
490	-11894.7	-11904.9	10.2283	1.01256	0.00115358	0.00443603	0.0167907	0.00321135	0.0466113	0.0302219	0.00710049	0.0247592	0.000463003	0.496646	0.000102258	0.00101054	0.0278961	0.0129526	0.00472431	0.145323	0.103579	0.0293865	0.0452399	0.0195225	0.112067	0.0376866	0.0333593	0.0838165	0.25503	0.0573393	0.09323	0.42721	0.0833746	0.139453	0.480494	1.00205	2.378	0.298944	0.189275	0.212653	0.299128	1.20424
500	-11892.9	-11901.5	8.56891	0.968164	0.00173335	0.00356462	0.0164283	0.00351721	0.0599042	0.0408559	0.0016279	0.0280286	0.000821182	0.547315	6.16313e-05	0.000568829	0.0293862	0.00735211	0.00854939	0.132829	0.101779	0.0181412	0.0516661	0.0403329	0.189839	0.0369772	0.0491259	0.106431	0.257418	0.0566048	0.0920359	0.421738	0.0657722	0.130559	0.466969	0.994518	2.40795	0.298944	0.189275	0.212653	0.299128	1.3704
510	-11887.3	-11896.8	9.5859	0.960984	0.00124276	0.00418498	0.0176891	0.00303312	0.0408772	0.0415039	0.00174924	0.0271166	0.00273377	0.512582	0.00018655	0.000715493	0.0352516	0.0137043	0.00624374	0.131997	0.0732031	0.0097472	0.0583386	0.0421269	0.185179	0.0226316	0.0367035	0.0974257	0.26503	0.0613367	0.0791066	0.432914	0.0641868	0.129105	0.464702	0.993222	2.41297	0.292941	0.185475	0.228462	0.293122	1.26874
520	-11893.9	-11903.3	9.36854	1.09559	0.00112266	0.0024281	0.0145015	0.00213196	0.0575895	0.0502064	0.00196573	0.0250832	0.00642017	0.538469	0.000215383	0.00190055	0.0315494	0.0103556	0.003619	0.145007	0.0464356	0.0308612	0.0431652	0.0336822	0.170658	0.0447752	0.0276625	0.0919395	0.26507	0.0716317	0.0741833	0.43298	0.0641965	0.155622	0.503711	1.01419	2.32647	0.295096	0.179482	0.230143	0.295278	1.2898
530	-11894.7	-11904	9.35276	1.14527	0.0023367	0.00391431	0.0251275	0.00333556	0.0614954	0.0354308	0.00133928	0.0428407	0.00564857	0.47471	0.000353104	0.00109031	0.0251295	0.0238445	0.0113079	0.128843	0.0579498	0.0138374	0.0555234	0.0365846	0.202326	0.0407071	0.037459	0.113432	0.259672	0.0710405	0.0504547	0.439627	0.0657731	0.164995	0.516449	1.02044	2.29811	0.294973	0.179407	0.230465	0.295155	1.29113
540	-11889.2	-11899.3	10.0643	1.24821	0.00190245	0.0011023	0.0184287	0.00391569	0.0582827	0.035048	0.00166262	0.03176	0.000917256	0.476814	0.000531934	0.000477693	0.02598	0.0100416	0.00565413	0.134036	0.118903	0.0182308	0.0476348	0.029492	0.12785	0.0358243	0.0349801	0.103404	0.261774	0.0698105	0.0446486	0.443186	0.0771775	0.183681	0.54047	1.03144	2.24441	0.294973	0.179407	0.230465	0.295155	1.21947
550	-11892.5	-11903	10.4911	1.09967	0.00100529	0.00390977	0.0185107	0.0033135	0.0607662	0.0296366	0.00181397	0.0228859	0.000819743	0.459673	0.000917853	0.0013333	0.0286804	0.0200215	0.0128784	0.120355	0.101086	0.0403783	0.0310846	0.0310159	0.131138	0.0301627	0.0261439	0.131091	0.250013	0.0674792	0.052735	0.423274	0.0754068	0.1564	0.504787	1.01473	2.32408	0.294973	0.179407	0.230465	0.295155	1.17753
